date_time,Milton_maxtempC,Milton_mintempC,Milton_totalSnow_cm,Milton_sunHour,Milton_uvIndex,Milton_uvIndex,Milton_moon_illumination,Milton_moonrise,Milton_moonset,Milton_sunrise,Milton_sunset,Milton_DewPointC,Milton_FeelsLikeC,Milton_HeatIndexC,Milton_WindChillC,Milton_WindGustKmph,Milton_cloudcover,Milton_humidity,Milton_precipMM,Milton_pressure,Milton_tempC,Milton_visibility,Milton_winddirDegree,Milton_windspeedKmph
2020-01-09 15:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:46 AM,08:52 AM,06:01 PM,-9,-9,-3,-9,22,49,65,0.0,1032,-3,10,122,17
2020-01-09 18:00:00,-2,-9,0.0,9.5,2,2,95,05:00 PM,07:46 AM,08:52 AM,06:01 PM,-7,-7,-2,-7,21,76,68,0.0,1028,-3,10,119,14
2020-01-09 21:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:46 AM,08:52 AM,06:01 PM,-5,-7,-3,-7,18,24,74,0.0,1025,-7,10,146,10
2020-01-10 00:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,-2,-6,-3,-6,29,41,75,0.0,1023,-5,10,195,15
2020-01-10 03:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,1,-1,4,-1,50,91,81,0.0,1022,4,10,214,25
2020-01-10 06:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,2,0,5,0,46,100,86,0.1,1022,5,10,220,24
2020-01-10 09:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,4,0,5,0,39,100,93,0.2,1023,5,7,221,21
2020-01-10 12:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,4,1,5,1,36,100,95,0.4,1023,5,2,215,19
2020-01-10 15:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,4,2,5,2,28,100,96,0.2,1023,5,2,219,14
2020-01-10 18:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,5,3,5,3,18,100,97,0.1,1022,5,1,219,9
2020-01-10 21:00:00,5,4,0.0,4.8,1,1,100,06:00 PM,08:47 AM,08:52 AM,06:02 PM,4,4,5,4,10,100,99,0.2,1022,5,1,199,5
2020-01-11 00:00:00,12,-1,0.0,4.8,2,1,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,4,3,4,3,10,100,99,0.3,1021,4,1,163,5
2020-01-11 03:00:00,12,-1,0.0,4.8,2,1,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,6,4,6,4,24,100,98,0.9,1017,6,2,160,12
2020-01-11 06:00:00,12,-1,0.0,4.8,2,1,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,7,5,9,5,51,100,92,1.9,1013,9,8,194,24
2020-01-11 09:00:00,12,-1,0.0,4.8,2,3,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,8,7,11,7,58,100,85,0.6,1010,11,10,204,28
2020-01-11 12:00:00,12,-1,0.0,4.8,2,3,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,9,9,12,9,47,100,84,1.3,1009,12,9,222,22
2020-01-11 15:00:00,12,-1,0.0,4.8,2,2,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,7,6,9,6,29,100,89,6.2,1008,9,8,167,17
2020-01-11 18:00:00,12,-1,0.0,4.8,2,1,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,2,-2,3,-2,28,100,93,12.5,1008,3,4,12,22
2020-01-11 21:00:00,12,-1,0.0,4.8,2,1,100,07:09 PM,09:41 AM,08:51 AM,06:04 PM,2,-2,2,-2,32,100,94,1.8,1008,1,4,37,23
2020-01-12 00:00:00,-4,-8,0.0,9.5,1,1,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,2,-3,1,-3,41,100,96,3.5,1005,-1,8,61,29
2020-01-12 03:00:00,-4,-8,0.0,9.5,1,1,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,0,-5,1,-5,41,100,97,4.6,1002,1,7,157,28
2020-01-12 06:00:00,-4,-8,0.0,9.5,1,1,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,-3,-7,-1,-7,29,88,92,6.7,1007,-1,5,339,22
2020-01-12 09:00:00,-4,-8,0.0,9.5,1,1,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,-7,-12,-5,-12,29,66,82,0.0,1017,-5,10,309,24
2020-01-12 12:00:00,-4,-8,0.0,9.5,1,2,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,-9,-12,-6,-12,22,60,75,0.0,1026,-6,10,298,19
2020-01-12 15:00:00,-4,-8,0.0,9.5,1,2,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,-9,-10,-5,-10,15,46,76,0.0,1029,-5,10,304,13
2020-01-12 18:00:00,-4,-8,0.0,9.5,1,1,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,-8,-10,-5,-10,12,57,79,0.0,1031,-5,10,226,10
2020-01-12 21:00:00,-4,-8,0.0,9.5,1,1,83,08:23 PM,10:26 AM,08:51 AM,06:05 PM,-8,-10,-5,-10,13,76,86,0.0,1032,-7,10,44,10
2020-01-13 00:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,-7,-9,-4,-9,14,100,92,0.0,1031,-7,10,50,10
2020-01-13 03:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,-6,-9,-5,-9,14,100,92,0.0,1029,-5,8,60,11
2020-01-13 06:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,-4,-6,-3,-6,13,100,93,0.1,1027,-3,4,71,9
2020-01-13 09:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,-2,-3,-1,-3,8,100,95,0.1,1027,-1,2,92,6
2020-01-13 12:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,-1,0,0,0,3,90,95,0.2,1027,0,2,147,2
2020-01-13 15:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,1,1,1,1,5,79,96,0.0,1027,1,2,242,3
2020-01-13 18:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,1,0,2,0,9,97,95,0.0,1028,2,5,250,6
2020-01-13 21:00:00,2,-5,0.1,4.8,1,1,76,09:39 PM,11:05 AM,08:51 AM,06:06 PM,-0,-1,1,-1,14,86,89,0.0,1030,1,10,282,9
2020-01-14 00:00:00,2,-4,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,-2,-1,1,-1,9,53,85,0.0,1030,1,10,206,6
2020-01-14 03:00:00,2,-4,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,-2,-2,-1,-2,9,16,88,0.0,1029,-1,10,20,6
2020-01-14 06:00:00,2,-4,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,-2,-5,-1,-5,15,41,92,0.0,1026,-1,10,66,9
2020-01-14 09:00:00,2,-4,0.0,8.2,2,2,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,-1,-4,0,-4,17,57,91,0.0,1023,0,10,101,11
2020-01-14 12:00:00,2,-4,0.0,8.2,2,2,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,0,-2,2,-2,17,34,90,0.0,1020,2,10,93,13
2020-01-14 15:00:00,2,-4,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,1,0,2,0,9,63,92,0.0,1017,2,10,68,7
2020-01-14 18:00:00,2,-4,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,1,1,3,1,9,78,93,0.0,1017,1,10,103,6
2020-01-14 21:00:00,2,-4,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:50 AM,06:07 PM,1,-1,3,-1,23,75,91,0.0,1019,-1,10,241,14
2020-01-15 00:00:00,3,1,0.3,9.6,1,1,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,1,-3,1,-3,25,90,88,0.0,1019,-2,10,249,15
2020-01-15 03:00:00,3,1,0.3,9.6,1,1,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,-0,-2,2,-2,22,77,87,0.0,1021,2,10,258,13
2020-01-15 06:00:00,3,1,0.3,9.6,1,1,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,-1,-2,1,-2,18,58,87,0.0,1022,1,10,256,10
2020-01-15 09:00:00,3,1,0.3,9.6,1,1,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,-1,-2,1,-2,13,56,86,0.0,1022,1,10,251,9
2020-01-15 12:00:00,3,1,0.3,9.6,1,2,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,-1,-1,2,-1,14,59,80,0.0,1023,2,10,242,11
2020-01-15 15:00:00,3,1,0.3,9.6,1,2,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,-1,1,3,1,9,29,77,0.0,1020,3,10,182,8
2020-01-15 18:00:00,3,1,0.3,9.6,1,2,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,-1,1,2,1,8,42,82,0.0,1017,2,10,63,6
2020-01-15 21:00:00,3,1,0.3,9.6,1,1,61,No moonrise,12:07 PM,08:50 AM,06:08 PM,-1,-2,1,-2,15,71,90,0.3,1015,1,7,61,10
2020-01-16 00:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,0,-3,1,-3,16,100,98,0.7,1013,1,2,147,12
2020-01-16 03:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,-0,-3,1,-3,18,89,94,0.4,1013,1,3,318,13
2020-01-16 06:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,-2,-4,1,-4,27,57,84,0.5,1017,1,7,294,18
2020-01-16 09:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,-3,-5,1,-5,32,52,77,0.0,1020,1,10,293,22
2020-01-16 12:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,-3,-5,1,-5,33,88,74,0.0,1023,1,10,296,24
2020-01-16 15:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,-5,-6,0,-6,31,95,70,0.0,1025,0,10,319,24
2020-01-16 18:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,-8,-9,-2,-9,32,70,64,0.1,1028,-2,9,324,26
2020-01-16 21:00:00,1,-7,0.9,6.5,1,1,54,12:08 AM,12:35 PM,08:49 AM,06:09 PM,-11,-12,-5,-12,30,59,65,0.0,1033,-5,10,332,24
2020-01-17 00:00:00,-7,-13,0.0,9.6,1,1,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-12,-15,-7,-15,26,100,67,0.0,1037,-7,10,349,22
2020-01-17 03:00:00,-7,-13,0.0,9.6,1,1,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-14,-16,-9,-16,20,98,69,0.0,1041,-9,10,241,17
2020-01-17 06:00:00,-7,-13,0.0,9.6,1,1,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-15,-17,-11,-17,15,69,69,0.0,1043,-11,10,119,13
2020-01-17 09:00:00,-7,-13,0.0,9.6,1,2,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-15,-16,-10,-16,11,18,69,0.0,1045,-10,10,233,10
2020-01-17 12:00:00,-7,-13,0.0,9.6,1,2,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-14,-12,-9,-12,8,8,64,0.0,1045,-9,10,13,7
2020-01-17 15:00:00,-7,-13,0.0,9.6,1,1,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-14,-8,-7,-8,4,32,56,0.0,1043,-7,10,43,3
2020-01-17 18:00:00,-7,-13,0.0,9.6,1,2,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-14,-8,-7,-8,5,56,57,0.0,1042,-7,10,103,5
2020-01-17 21:00:00,-7,-13,0.0,9.6,1,1,47,01:21 AM,01:03 PM,08:49 AM,06:11 PM,-13,-10,-7,-10,10,20,59,0.0,1041,-10,10,115,9
2020-01-18 00:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,-13,-12,-8,-12,14,66,60,0.0,1039,-11,10,97,12
2020-01-18 03:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,-11,-12,-6,-12,20,100,70,0.1,1035,-6,7,95,16
2020-01-18 06:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,-8,-13,-6,-13,26,92,84,0.3,1030,-6,5,98,21
2020-01-18 09:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,-7,-11,-5,-11,25,84,86,0.4,1024,-5,7,102,20
2020-01-18 12:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,-4,-10,-3,-10,27,100,93,1.0,1017,-3,2,100,21
2020-01-18 15:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,-2,-7,-2,-7,26,100,97,1.8,1009,-2,2,112,20
2020-01-18 18:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,1,-3,0,-3,19,100,99,2.7,1002,-1,2,147,13
2020-01-18 21:00:00,0,-6,3.1,4.8,1,1,40,02:33 AM,01:32 PM,08:48 AM,06:12 PM,1,-3,-1,-3,27,100,92,0.5,999,-3,1,198,18
2020-01-19 00:00:00,-3,-12,0.0,6.5,1,1,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-2,-5,-1,-5,42,89,79,0.1,1001,-3,3,256,31
2020-01-19 03:00:00,-3,-12,0.0,6.5,1,1,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-3,-7,-0,-7,40,77,81,0.0,1003,-0,7,256,29
2020-01-19 06:00:00,-3,-12,0.0,6.5,1,1,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-4,-9,-2,-9,41,80,83,0.0,1005,-2,2,261,30
2020-01-19 09:00:00,-3,-12,0.0,6.5,1,2,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-7,-11,-4,-11,34,53,78,0.0,1009,-4,5,284,27
2020-01-19 12:00:00,-3,-12,0.0,6.5,1,1,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-9,-11,-5,-11,24,69,74,0.0,1011,-5,10,310,21
2020-01-19 15:00:00,-3,-12,0.0,6.5,1,1,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-10,-12,-5,-12,23,100,71,0.0,1014,-5,10,318,20
2020-01-19 18:00:00,-3,-12,0.0,6.5,1,1,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-10,-14,-7,-14,27,89,75,0.1,1017,-7,10,332,22
2020-01-19 21:00:00,-3,-12,0.0,6.5,1,1,32,03:45 AM,02:04 PM,08:47 AM,06:13 PM,-12,-15,-8,-15,27,52,76,0.0,1022,-10,10,346,21
2020-01-20 00:00:00,-3,-11,0.0,9.7,2,1,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-13,-14,-9,-14,25,15,69,0.0,1026,-11,10,351,19
2020-01-20 03:00:00,-3,-11,0.0,9.7,2,1,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-16,-17,-10,-17,22,5,64,0.0,1027,-10,10,350,18
2020-01-20 06:00:00,-3,-11,0.0,9.7,2,1,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-16,-17,-11,-17,17,5,65,0.0,1029,-11,10,338,14
2020-01-20 09:00:00,-3,-11,0.0,9.7,2,2,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-14,-15,-9,-15,12,0,69,0.0,1032,-9,10,321,11
2020-01-20 12:00:00,-3,-11,0.0,9.7,2,2,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-13,-11,-6,-11,13,0,62,0.0,1032,-6,10,311,12
2020-01-20 15:00:00,-3,-11,0.0,9.7,2,2,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-12,-8,-3,-8,15,0,52,0.0,1032,-3,10,305,13
2020-01-20 18:00:00,-3,-11,0.0,9.7,2,2,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-10,-9,-3,-9,19,9,62,0.0,1031,-3,10,292,15
2020-01-20 21:00:00,-3,-11,0.0,9.7,2,1,25,04:55 AM,02:40 PM,08:47 AM,06:14 PM,-9,-12,-6,-12,26,31,76,0.0,1032,-6,10,282,17
2020-01-21 00:00:00,-3,-7,0.0,8.2,1,1,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-9,-13,-7,-13,25,54,84,0.0,1033,-7,10,283,16
2020-01-21 03:00:00,-3,-7,0.0,8.2,1,1,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-8,-12,-6,-12,21,55,86,0.0,1033,-6,10,287,14
2020-01-21 06:00:00,-3,-7,0.0,8.2,1,1,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-8,-12,-6,-12,18,11,86,0.0,1033,-6,10,285,13
2020-01-21 09:00:00,-3,-7,0.0,8.2,1,2,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-9,-12,-7,-12,20,32,85,0.0,1033,-7,10,272,13
2020-01-21 12:00:00,-3,-7,0.0,8.2,1,2,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-8,-10,-5,-10,22,35,79,0.0,1032,-5,10,260,17
2020-01-21 15:00:00,-3,-7,0.0,8.2,1,1,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-7,-9,-3,-9,24,61,75,0.0,1031,-3,10,252,19
2020-01-21 18:00:00,-3,-7,0.0,8.2,1,2,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-7,-10,-4,-10,27,86,78,0.0,1030,-4,10,249,20
2020-01-21 21:00:00,-3,-7,0.0,8.2,1,1,18,06:02 AM,03:23 PM,08:46 AM,06:16 PM,-7,-11,-5,-11,32,51,82,0.0,1030,-5,10,249,23
2020-01-22 00:00:00,0,-5,0.0,9.7,2,1,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-7,-12,-5,-12,33,40,84,0.0,1030,-5,10,250,23
2020-01-22 03:00:00,0,-5,0.0,9.7,2,1,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-7,-11,-5,-11,32,35,85,0.0,1029,-5,10,246,22
2020-01-22 06:00:00,0,-5,0.0,9.7,2,1,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-6,-11,-4,-11,33,37,83,0.0,1029,-4,10,243,22
2020-01-22 09:00:00,0,-5,0.0,9.7,2,2,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-6,-9,-3,-9,31,81,80,0.0,1028,-3,10,236,21
2020-01-22 12:00:00,0,-5,0.0,9.7,2,2,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-4,-7,-1,-7,31,32,79,0.0,1028,-1,10,228,23
2020-01-22 15:00:00,0,-5,0.0,9.7,2,1,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-4,-6,-0,-6,30,33,75,0.0,1027,-0,10,219,22
2020-01-22 18:00:00,0,-5,0.0,9.7,2,2,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-5,-6,-1,-6,30,54,74,0.0,1026,-1,10,223,20
2020-01-22 21:00:00,0,-5,0.0,9.7,2,1,11,07:04 AM,04:12 PM,08:45 AM,06:17 PM,-5,-6,-2,-6,29,6,77,0.0,1027,-3,10,224,18
2020-01-23 00:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-4,-5,-2,-5,26,38,82,0.0,1027,-4,10,227,16
2020-01-23 03:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-4,-6,-2,-6,20,68,83,0.0,1026,-2,10,231,12
2020-01-23 06:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-4,-5,-2,-5,14,21,82,0.0,1026,-2,10,227,8
2020-01-23 09:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-5,-4,-2,-4,9,65,80,0.0,1026,-2,10,217,5
2020-01-23 12:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-4,-2,0,-2,7,100,76,0.0,1026,0,10,210,5
2020-01-23 15:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-3,-0,1,-0,7,100,74,0.0,1025,1,10,191,5
2020-01-23 18:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-3,-1,1,-1,9,100,75,0.0,1025,1,10,142,6
2020-01-23 21:00:00,1,-2,0.0,4.9,1,1,3,08:00 AM,05:07 PM,08:45 AM,06:18 PM,-3,-2,0,-2,11,94,77,0.0,1025,0,10,78,6
2020-01-24 00:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,-3,-3,0,-3,17,67,81,0.0,1025,0,10,51,9
2020-01-24 03:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,-2,-4,-0,-4,20,57,85,0.0,1025,-0,10,55,11
2020-01-24 06:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,-1,-4,0,-4,22,100,90,0.0,1024,0,10,60,13
2020-01-24 09:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,-1,-3,1,-3,27,100,88,0.0,1024,1,10,67,17
2020-01-24 12:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,-1,-3,2,-3,32,92,84,0.0,1023,2,10,61,22
2020-01-24 15:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,-1,-3,2,-3,28,85,82,0.0,1021,2,10,70,19
2020-01-24 18:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,-0,-3,2,-3,30,92,85,0.0,1019,2,10,71,19
2020-01-24 21:00:00,2,-1,0.0,4.9,2,1,0,08:47 AM,06:06 PM,08:44 AM,06:19 PM,2,-2,2,-2,33,83,94,2.7,1017,1,8,71,19
2020-01-25 00:00:00,3,1,0.0,4.9,1,1,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,3,-1,2,-1,36,100,98,5.4,1016,1,7,86,20
2020-01-25 03:00:00,3,1,0.0,4.9,1,1,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,3,-1,3,-1,36,100,97,1.4,1014,3,9,90,22
2020-01-25 06:00:00,3,1,0.0,4.9,1,1,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,2,-2,3,-2,37,100,94,2.8,1013,3,8,90,24
2020-01-25 09:00:00,3,1,0.0,4.9,1,1,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,2,-2,2,-2,33,100,94,0.5,1012,2,10,91,21
2020-01-25 12:00:00,3,1,0.0,4.9,1,1,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,2,-0,3,-0,19,100,96,1.1,1011,3,6,136,12
2020-01-25 15:00:00,3,1,0.0,4.9,1,1,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,3,1,3,1,10,100,97,0.1,1010,3,1,226,6
2020-01-25 18:00:00,3,1,0.0,4.9,1,2,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,2,-1,3,-1,18,87,93,0.1,1010,3,5,241,12
2020-01-25 21:00:00,3,1,0.0,4.9,1,1,0,09:27 AM,07:09 PM,08:43 AM,06:21 PM,-0,-2,2,-2,21,72,90,0.0,1009,2,10,244,14
2020-01-26 00:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,-1,-3,1,-3,19,96,92,0.0,1009,1,10,237,12
2020-01-26 03:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,-0,-3,1,-3,19,99,92,0.0,1008,1,10,243,13
2020-01-26 06:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,-0,-3,1,-3,21,100,92,0.1,1008,1,10,243,15
2020-01-26 09:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,-0,-3,1,-3,23,99,91,0.0,1008,1,10,244,17
2020-01-26 12:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,0,-3,2,-3,26,97,87,0.0,1007,2,10,240,19
2020-01-26 15:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,1,-2,2,-2,28,100,87,0.0,1007,2,8,239,21
2020-01-26 18:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,-0,-3,2,-3,27,100,87,0.1,1006,2,7,250,19
2020-01-26 21:00:00,3,1,0.1,4.9,1,1,4,10:00 AM,08:11 PM,08:42 AM,06:22 PM,-1,-3,1,-3,25,96,85,0.1,1006,1,8,253,18
2020-01-27 00:00:00,1,-1,0.0,6.6,2,1,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-1,-4,1,-4,27,76,86,0.1,1006,1,7,258,19
2020-01-27 03:00:00,1,-1,0.0,6.6,2,1,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-2,-5,1,-5,28,54,82,0.0,1006,1,10,272,20
2020-01-27 06:00:00,1,-1,0.0,6.6,2,1,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-2,-4,0,-4,23,60,83,0.0,1006,0,10,287,16
2020-01-27 09:00:00,1,-1,0.0,6.6,2,2,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-3,-4,-0,-4,19,56,81,0.0,1008,-0,10,303,14
2020-01-27 12:00:00,1,-1,0.0,6.6,2,1,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-4,-4,0,-4,19,75,75,0.0,1009,0,10,309,15
2020-01-27 15:00:00,1,-1,0.0,6.6,2,1,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-3,-3,1,-3,18,100,74,0.0,1009,1,10,305,15
2020-01-27 18:00:00,1,-1,0.0,6.6,2,1,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-3,-4,1,-4,19,100,76,0.0,1010,1,10,302,15
2020-01-27 21:00:00,1,-1,0.0,6.6,2,1,11,10:28 AM,09:13 PM,08:41 AM,06:23 PM,-3,-5,0,-5,20,100,78,0.0,1011,0,10,311,15
2020-01-28 00:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-4,-5,-0,-5,19,90,78,0.0,1013,-0,10,306,15
