date_time,Gore_maxtempC,Gore_mintempC,Gore_totalSnow_cm,Gore_sunHour,Gore_uvIndex,Gore_uvIndex,Gore_moon_illumination,Gore_moonrise,Gore_moonset,Gore_sunrise,Gore_sunset,Gore_DewPointC,Gore_FeelsLikeC,Gore_HeatIndexC,Gore_WindChillC,Gore_WindGustKmph,Gore_cloudcover,Gore_humidity,Gore_precipMM,Gore_pressure,Gore_tempC,Gore_visibility,Gore_winddirDegree,Gore_windspeedKmph
2020-01-25 18:00:00,7,-1,0.0,8.7,3,3,0,08:11 AM,06:00 PM,07:42 AM,05:32 PM,-5,4,5,4,12,8,49,0.0,1028,5,10,181,6
2020-01-25 21:00:00,7,-1,0.0,8.7,3,1,0,08:11 AM,06:00 PM,07:42 AM,05:32 PM,-5,2,4,2,14,33,48,0.0,1028,3,10,190,7
2020-01-26 00:00:00,9,3,0.0,8.7,3,1,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,-5,1,3,1,14,46,48,0.0,1028,2,10,201,7
2020-01-26 03:00:00,9,3,0.0,8.7,3,1,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,-5,3,4,3,13,13,51,0.0,1028,4,10,215,6
2020-01-26 06:00:00,9,3,0.0,8.7,3,2,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,-4,3,5,3,14,22,52,0.0,1028,5,10,205,7
2020-01-26 09:00:00,9,3,0.0,8.7,3,3,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,-3,5,6,5,10,2,51,0.0,1029,6,10,140,6
2020-01-26 12:00:00,9,3,0.0,8.7,3,3,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,0,9,9,9,6,5,54,0.0,1028,9,10,49,5
2020-01-26 15:00:00,9,3,0.0,8.7,3,3,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,1,8,8,8,6,6,61,0.0,1028,8,10,70,5
2020-01-26 18:00:00,9,3,0.0,8.7,3,3,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,1,6,7,6,9,2,68,0.0,1029,7,10,150,5
2020-01-26 21:00:00,9,3,0.0,8.7,3,1,4,08:48 AM,07:01 PM,07:41 AM,05:33 PM,-1,5,6,5,11,1,62,0.0,1029,5,10,184,6
2020-01-27 00:00:00,10,3,0.0,8.7,3,1,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-2,4,6,4,12,2,54,0.0,1028,4,10,185,7
2020-01-27 03:00:00,10,3,0.0,8.7,3,1,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-4,5,6,5,12,3,49,0.0,1028,6,10,187,7
2020-01-27 06:00:00,10,3,0.0,8.7,3,3,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-5,5,6,5,12,4,44,0.0,1028,6,10,186,6
2020-01-27 09:00:00,10,3,0.0,8.7,3,3,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-4,7,7,7,8,7,45,0.0,1027,7,10,137,5
2020-01-27 12:00:00,10,3,0.0,8.7,3,3,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-1,10,10,10,5,12,47,0.0,1026,10,10,41,4
2020-01-27 15:00:00,10,3,0.0,8.7,3,3,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-0,8,9,8,7,19,53,0.0,1023,9,10,90,5
2020-01-27 18:00:00,10,3,0.0,8.7,3,2,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-1,6,7,6,12,64,58,0.0,1023,7,10,161,6
2020-01-27 21:00:00,10,3,0.0,8.7,3,1,11,09:19 AM,08:01 PM,07:40 AM,05:34 PM,-1,5,7,5,14,100,58,0.0,1022,6,10,186,7
2020-01-28 00:00:00,13,8,0.0,3.7,4,1,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,-0,4,6,4,16,84,58,0.0,1021,4,10,177,8
2020-01-28 03:00:00,13,8,0.0,3.7,4,1,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,0,6,8,6,17,43,59,0.0,1019,8,10,174,8
2020-01-28 06:00:00,13,8,0.0,3.7,4,2,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,2,7,8,7,17,41,62,0.0,1018,8,10,189,8
2020-01-28 09:00:00,13,8,0.0,3.7,4,4,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,3,10,10,10,13,62,60,0.0,1017,10,10,163,6
2020-01-28 12:00:00,13,8,0.0,3.7,4,3,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,4,13,13,13,7,65,57,0.0,1015,13,10,123,5
2020-01-28 15:00:00,13,8,0.0,3.7,4,3,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,5,12,12,12,7,100,62,0.0,1014,12,10,147,4
2020-01-28 18:00:00,13,8,0.0,3.7,4,2,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,4,10,10,10,6,100,68,0.1,1015,10,10,197,3
2020-01-28 21:00:00,13,8,0.0,3.7,4,1,18,09:47 AM,09:00 PM,07:39 AM,05:35 PM,4,8,9,8,10,96,71,0.0,1016,9,10,199,5
2020-01-29 00:00:00,11,5,0.0,8.7,2,1,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,3,7,8,7,11,91,70,0.0,1016,8,10,224,6
2020-01-29 03:00:00,11,5,0.0,8.7,2,1,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,3,7,7,7,11,88,72,0.0,1017,7,10,237,6
2020-01-29 06:00:00,11,5,0.0,8.7,2,2,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,3,7,8,7,9,65,71,0.0,1017,8,10,197,5
2020-01-29 09:00:00,11,5,0.0,8.7,2,3,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,3,9,9,9,5,58,69,0.0,1018,9,10,194,3
2020-01-29 12:00:00,11,5,0.0,8.7,2,4,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,4,11,11,11,3,37,65,0.0,1017,11,10,100,3
2020-01-29 15:00:00,11,5,0.0,8.7,2,4,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,4,10,10,10,7,15,67,0.0,1016,10,10,107,5
2020-01-29 18:00:00,11,5,0.0,8.7,2,3,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,3,7,8,7,15,12,69,0.0,1016,8,10,161,8
2020-01-29 21:00:00,11,5,0.0,8.7,2,1,26,10:12 AM,09:59 PM,07:38 AM,05:37 PM,1,5,7,5,25,11,63,0.0,1017,7,10,183,12
2020-01-30 00:00:00,10,5,0.0,3.8,3,1,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,1,5,7,5,29,13,59,0.0,1017,6,10,177,15
2020-01-30 03:00:00,10,5,0.0,3.8,3,1,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,2,7,9,7,25,38,59,0.0,1016,9,10,199,14
2020-01-30 06:00:00,10,5,0.0,3.8,3,2,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,3,7,8,7,18,92,67,0.0,1017,8,10,237,10
2020-01-30 09:00:00,10,5,0.0,3.8,3,2,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,4,7,8,7,9,93,75,0.0,1016,8,10,179,6
2020-01-30 12:00:00,10,5,0.0,3.8,3,3,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,5,10,10,10,5,100,73,0.0,1012,10,10,105,4
2020-01-30 15:00:00,10,5,0.0,3.8,3,2,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,5,9,10,9,8,100,75,0.0,1010,10,10,146,6
2020-01-30 18:00:00,10,5,0.0,3.8,3,2,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,4,7,8,7,10,100,79,0.1,1009,8,10,230,6
2020-01-30 21:00:00,10,5,0.0,3.8,3,1,33,10:36 AM,10:57 PM,07:38 AM,05:38 PM,4,4,6,4,18,100,86,0.9,1009,6,10,288,11
2020-01-31 00:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,4,1,5,1,30,100,93,5.3,1008,5,8,280,19
2020-01-31 03:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,2,-2,3,-2,38,100,93,10.8,1008,3,5,270,24
2020-01-31 06:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,2,-1,3,-1,24,100,95,10.9,1009,3,6,278,16
2020-01-31 09:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,2,-0,3,-0,16,100,94,9.4,1012,3,6,251,12
2020-01-31 12:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,1,-1,2,-1,15,100,93,4.5,1014,2,6,250,10
2020-01-31 15:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,1,-1,2,-1,17,100,92,6.0,1015,2,6,269,11
2020-01-31 18:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,1,-2,2,-2,18,95,90,5.1,1017,1,6,274,11
2020-01-31 21:00:00,3,-5,0.0,3.8,1,1,37,11:00 AM,11:55 PM,07:37 AM,05:39 PM,0,-3,1,-3,15,86,85,5.0,1017,-3,7,250,9
2020-02-01 00:00:00,7,-0,0.0,8.7,1,1,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-1,-4,-1,-4,17,81,79,1.4,1018,-3,10,222,9
2020-02-01 03:00:00,7,-0,0.0,8.7,1,1,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-4,-2,1,-2,22,49,70,1.1,1017,1,9,189,11
2020-02-01 06:00:00,7,-0,0.0,8.7,1,2,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-6,-1,2,-1,18,10,57,0.0,1017,2,10,171,10
2020-02-01 09:00:00,7,-0,0.0,8.7,1,2,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-7,2,4,2,13,17,47,0.0,1018,4,10,232,8
2020-02-01 12:00:00,7,-0,0.0,8.7,1,3,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-4,5,6,5,6,21,47,0.0,1018,6,10,356,5
2020-02-01 15:00:00,7,-0,0.0,8.7,1,3,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-3,6,6,6,4,45,54,0.0,1018,6,10,327,3
2020-02-01 18:00:00,7,-0,0.0,8.7,1,1,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-2,3,4,3,13,67,64,0.1,1020,4,7,237,7
2020-02-01 21:00:00,7,-0,0.0,8.7,1,1,49,11:24 AM,No moonset,07:36 AM,05:40 PM,-0,0,4,0,22,89,74,0.2,1022,3,3,192,13
2020-02-02 00:00:00,10,4,0.0,8.7,2,1,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,-1,1,4,1,18,80,71,0.1,1022,1,7,193,9
2020-02-02 03:00:00,10,4,0.0,8.7,2,1,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,-2,2,4,2,20,75,65,0.0,1023,4,10,179,10
2020-02-02 06:00:00,10,4,0.0,8.7,2,2,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,-1,1,4,1,26,41,68,0.0,1023,4,10,187,12
2020-02-02 09:00:00,10,4,0.0,8.7,2,3,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,2,4,6,4,19,29,72,0.0,1023,6,10,164,9
2020-02-02 12:00:00,10,4,0.0,8.7,2,3,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,6,9,9,9,5,25,77,0.0,1023,9,10,116,4
2020-02-02 15:00:00,10,4,0.0,8.7,2,3,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,5,8,9,8,13,22,75,0.0,1022,9,10,124,8
2020-02-02 18:00:00,10,4,0.0,8.7,2,3,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,2,4,7,4,24,15,73,0.0,1022,7,10,166,12
2020-02-02 21:00:00,10,4,0.0,8.7,2,1,57,11:51 AM,12:54 AM,07:35 AM,05:42 PM,1,4,6,4,30,12,69,0.0,1022,6,10,183,14
2020-02-03 00:00:00,11,4,0.0,7.1,3,1,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,1,4,6,4,27,13,70,0.0,1022,6,10,187,13
2020-02-03 03:00:00,11,4,0.0,7.1,3,1,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,2,4,7,4,27,24,71,0.0,1022,7,10,186,13
2020-02-03 06:00:00,11,4,0.0,7.1,3,3,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,3,6,8,6,26,45,72,0.0,1020,8,10,188,13
2020-02-03 09:00:00,11,4,0.0,7.1,3,3,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,5,8,9,8,20,45,73,0.0,1020,9,10,201,11
2020-02-03 12:00:00,11,4,0.0,7.1,3,4,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,6,10,10,10,12,51,75,0.0,1018,10,10,206,8
2020-02-03 15:00:00,11,4,0.0,7.1,3,3,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,6,8,10,8,27,73,73,0.0,1016,10,10,154,15
2020-02-03 18:00:00,11,4,0.0,7.1,3,3,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,3,6,9,6,39,77,68,0.0,1015,9,10,182,19
2020-02-03 21:00:00,11,4,0.0,7.1,3,1,64,12:21 PM,01:55 AM,07:34 AM,05:43 PM,2,5,8,5,38,44,65,0.0,1013,7,10,194,18
2020-02-04 00:00:00,8,3,0.0,5.4,2,1,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,3,5,8,5,38,79,64,0.0,1013,5,10,198,19
2020-02-04 03:00:00,8,3,0.0,5.4,2,1,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,4,7,9,7,23,100,71,0.2,1011,9,7,191,13
2020-02-04 06:00:00,8,3,0.0,5.4,2,2,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,5,7,8,7,13,100,80,0.9,1010,8,4,203,9
2020-02-04 09:00:00,8,3,0.0,5.4,2,2,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,5,4,6,4,17,100,90,2.2,1013,6,8,225,13
2020-02-04 12:00:00,8,3,0.0,5.4,2,2,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,5,6,7,6,10,91,86,2.6,1014,7,8,261,9
2020-02-04 15:00:00,8,3,0.0,5.4,2,3,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,5,6,7,6,7,53,84,0.0,1014,7,10,240,6
2020-02-04 18:00:00,8,3,0.0,5.4,2,3,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,4,5,7,5,11,10,81,0.0,1014,7,10,142,7
2020-02-04 21:00:00,8,3,0.0,5.4,2,1,72,12:58 PM,02:58 AM,07:33 AM,05:44 PM,2,4,7,4,19,13,73,0.0,1013,5,10,137,12
2020-02-05 00:00:00,14,8,0.0,7.1,3,1,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,2,4,7,4,19,53,69,0.0,1010,4,10,154,12
2020-02-05 03:00:00,14,8,0.0,7.1,3,1,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,3,7,9,7,17,82,69,0.0,1009,9,10,158,10
2020-02-05 06:00:00,14,8,0.0,7.1,3,2,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,4,8,10,8,19,63,68,0.0,1008,10,10,158,11
2020-02-05 09:00:00,14,8,0.0,7.1,3,4,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,5,10,11,10,17,82,66,0.0,1008,11,10,167,9
2020-02-05 12:00:00,14,8,0.0,7.1,3,4,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,6,13,13,13,12,36,62,0.0,1007,13,10,157,7
2020-02-05 15:00:00,14,8,0.0,7.1,3,4,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,6,12,13,12,19,14,62,0.0,1007,13,10,167,10
2020-02-05 18:00:00,14,8,0.0,7.1,3,4,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,5,10,12,10,33,8,63,0.0,1007,12,10,165,17
2020-02-05 21:00:00,14,8,0.0,7.1,3,1,79,01:41 PM,04:02 AM,07:32 AM,05:45 PM,4,9,12,9,36,7,61,0.0,1008,12,10,158,18
2020-02-06 00:00:00,14,7,0.0,7.1,4,1,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,4,9,11,9,41,7,60,0.0,1008,11,10,157,20
2020-02-06 03:00:00,14,7,0.0,7.1,4,1,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,4,9,11,9,39,6,61,0.0,1008,11,10,157,19
2020-02-06 06:00:00,14,7,0.0,7.1,4,3,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,4,9,11,9,36,37,61,0.0,1008,11,10,166,17
2020-02-06 09:00:00,14,7,0.0,7.1,4,4,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,4,11,12,11,34,72,56,0.0,1008,12,10,155,17
2020-02-06 12:00:00,14,7,0.0,7.1,4,4,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,4,13,14,13,25,13,51,0.0,1007,14,10,151,14
2020-02-06 15:00:00,14,7,0.0,7.1,4,4,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,5,12,13,12,23,18,62,0.0,1006,13,10,221,13
2020-02-06 18:00:00,14,7,0.0,7.1,4,2,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,7,7,9,7,15,47,84,0.0,1007,9,10,256,11
2020-02-06 21:00:00,14,7,0.0,7.1,4,1,87,02:33 PM,05:04 AM,07:31 AM,05:46 PM,7,7,8,7,9,70,91,1.5,1008,8,9,186,6
2020-02-07 00:00:00,5,0,8.4,3.8,1,1,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,7,6,8,6,10,100,96,7.2,1008,8,6,243,7
2020-02-07 03:00:00,5,0,8.4,3.8,1,1,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,6,5,7,5,10,99,94,10.1,1009,7,6,179,8
2020-02-07 06:00:00,5,0,8.4,3.8,1,2,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,4,3,5,3,13,100,94,7.6,1009,5,6,295,11
2020-02-07 09:00:00,5,0,8.4,3.8,1,1,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,4,2,5,2,15,100,93,10.5,1011,5,6,296,13
2020-02-07 12:00:00,5,0,8.4,3.8,1,1,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,3,1,5,1,17,100,93,5.3,1011,5,7,299,14
2020-02-07 15:00:00,5,0,8.4,3.8,1,1,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,3,1,4,1,15,100,91,5.0,1010,4,5,300,13
2020-02-07 18:00:00,5,0,8.4,3.8,1,1,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,1,1,3,1,9,100,90,1.8,1010,3,2,285,6
2020-02-07 21:00:00,5,0,8.4,3.8,1,1,95,03:35 PM,06:03 AM,07:29 AM,05:48 PM,-0,-2,1,-2,10,100,93,3.1,1008,1,2,268,6
2020-02-08 00:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-1,-4,0,-4,26,100,93,6.4,1008,0,1,266,17
2020-02-08 03:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-1,-7,-0,-7,48,100,96,8.0,1011,-0,0,274,34
2020-02-08 06:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-1,-7,-0,-7,30,100,93,5.0,1014,-0,1,276,26
2020-02-08 09:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-3,-6,-0,-6,23,100,85,7.5,1017,-0,2,303,19
2020-02-08 12:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-4,-5,-0,-5,24,100,78,4.1,1019,-0,2,323,19
2020-02-08 15:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-3,-6,-1,-6,27,100,84,5.5,1020,-1,2,327,20
2020-02-08 18:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-6,-8,-2,-8,32,95,75,5.4,1021,-2,2,314,23
2020-02-08 21:00:00,0,-6,27.8,3.8,1,1,100,04:45 PM,06:57 AM,07:28 AM,05:49 PM,-8,-11,-4,-11,30,86,79,5.2,1023,-4,2,278,19
2020-02-09 00:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-7,-12,-6,-12,31,94,90,2.5,1024,-6,2,255,19
2020-02-09 03:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-7,-11,-5,-11,30,100,86,3.5,1026,-5,4,267,19
2020-02-09 06:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-7,-11,-5,-11,32,99,84,3.3,1027,-5,5,263,21
2020-02-09 09:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-6,-10,-3,-10,36,88,82,4.5,1028,-3,3,270,24
2020-02-09 12:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-5,-8,-1,-8,40,82,74,3.6,1027,-1,3,293,28
2020-02-09 15:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-5,-8,-1,-8,43,99,76,4.1,1028,-1,2,301,29
2020-02-09 18:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-6,-8,-3,-8,25,96,82,3.0,1029,-3,7,308,18
2020-02-09 21:00:00,-1,-5,21.5,3.8,1,1,100,06:00 PM,07:43 AM,07:27 AM,05:50 PM,-8,-8,-5,-8,12,91,83,4.4,1030,-5,5,302,7
2020-02-10 00:00:00,-1,-6,7.7,8.7,1,1,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-8,-9,-6,-9,13,94,80,3.4,1031,-6,4,260,8
2020-02-10 03:00:00,-1,-6,7.7,8.7,1,1,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-8,-10,-5,-10,15,82,79,3.6,1032,-5,6,236,10
2020-02-10 06:00:00,-1,-6,7.7,8.7,1,1,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-8,-9,-4,-9,17,82,73,2.1,1032,-4,6,227,13
2020-02-10 09:00:00,-1,-6,7.7,8.7,1,2,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-10,-6,-3,-6,10,57,56,1.2,1033,-3,8,256,8
2020-02-10 12:00:00,-1,-6,7.7,8.7,1,2,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-11,-4,-1,-4,8,7,50,0.0,1032,-1,10,335,7
2020-02-10 15:00:00,-1,-6,7.7,8.7,1,1,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-10,-5,-2,-5,10,7,55,0.0,1031,-2,10,274,8
2020-02-10 18:00:00,-1,-6,7.7,8.7,1,2,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-10,-6,-3,-6,12,5,58,0.0,1031,-3,9,130,7
2020-02-10 21:00:00,-1,-6,7.7,8.7,1,1,83,07:16 PM,08:23 AM,07:26 AM,05:51 PM,-12,-8,-4,-8,21,0,55,0.0,1030,-4,10,166,12
2020-02-11 00:00:00,3,-4,0.0,5.5,2,1,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-14,-9,-4,-9,23,0,48,0.0,1028,-4,10,172,12
2020-02-11 03:00:00,3,-4,0.0,5.5,2,1,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-14,-8,-4,-8,24,2,44,0.0,1026,-4,10,172,13
2020-02-11 06:00:00,3,-4,0.0,5.5,2,1,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-13,-7,-2,-7,23,36,43,0.0,1023,-2,10,170,14
2020-02-11 09:00:00,3,-4,0.0,5.5,2,2,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-11,-3,0,-3,12,69,41,0.0,1021,0,10,180,9
2020-02-11 12:00:00,3,-4,0.0,5.5,2,1,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-8,1,3,1,6,39,45,0.0,1018,3,10,163,5
2020-02-11 15:00:00,3,-4,0.0,5.5,2,1,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-6,1,3,1,12,100,50,0.0,1017,3,10,153,10
2020-02-11 18:00:00,3,-4,0.0,5.5,2,1,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-5,-2,2,-2,24,91,58,0.3,1018,2,8,170,17
2020-02-11 21:00:00,3,-4,0.0,5.5,2,1,75,08:32 PM,08:58 AM,07:25 AM,05:53 PM,-5,-3,2,-3,34,54,61,0.5,1019,1,7,176,21
2020-02-12 00:00:00,7,3,0.0,3.9,2,1,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,-5,-1,3,-1,35,43,54,0.0,1019,0,10,179,21
2020-02-12 03:00:00,7,3,0.0,3.9,2,1,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,-4,0,4,0,27,100,56,0.0,1018,4,10,182,17
2020-02-12 06:00:00,7,3,0.0,3.9,2,1,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,-1,1,4,1,21,99,70,1.2,1017,4,9,186,15
2020-02-12 09:00:00,7,3,0.0,3.9,2,1,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,2,1,4,1,20,98,85,2.3,1019,4,5,189,15
2020-02-12 12:00:00,7,3,0.0,3.9,2,2,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,3,6,7,6,6,100,80,0.2,1019,7,2,196,5
2020-02-12 15:00:00,7,3,0.0,3.9,2,2,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,3,4,6,4,10,98,80,0.1,1020,6,5,164,7
2020-02-12 18:00:00,7,3,0.0,3.9,2,2,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,1,2,5,2,14,78,76,0.0,1021,5,10,179,9
2020-02-12 21:00:00,7,3,0.0,3.9,2,1,68,09:47 PM,09:31 AM,07:23 AM,05:54 PM,-1,1,4,1,19,52,70,0.0,1022,4,10,200,12
2020-02-13 00:00:00,6,-1,0.0,3.9,2,1,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,-2,0,4,0,22,50,68,0.0,1023,4,10,197,13
2020-02-13 03:00:00,6,-1,0.0,3.9,2,1,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,-3,-1,3,-1,23,32,65,0.0,1023,3,10,180,13
2020-02-13 06:00:00,6,-1,0.0,3.9,2,1,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,-3,0,3,0,16,56,66,0.0,1023,3,10,181,8
2020-02-13 09:00:00,6,-1,0.0,3.9,2,1,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,-1,4,4,4,6,82,70,0.0,1023,4,10,201,4
2020-02-13 12:00:00,6,-1,0.0,3.9,2,2,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,2,4,5,4,8,100,79,0.7,1024,5,10,217,7
2020-02-13 15:00:00,6,-1,0.0,3.9,2,1,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,3,1,4,1,18,90,87,2.3,1025,4,9,239,16
2020-02-13 18:00:00,6,-1,0.0,3.9,2,1,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,1,-0,3,-0,21,67,87,3.7,1027,3,7,211,15
