date_time,Phillip_maxtempC,Phillip_mintempC,Phillip_totalSnow_cm,Phillip_sunHour,Phillip_uvIndex,Phillip_uvIndex,Phillip_moon_illumination,Phillip_moonrise,Phillip_moonset,Phillip_sunrise,Phillip_sunset,Phillip_DewPointC,Phillip_FeelsLikeC,Phillip_HeatIndexC,Phillip_WindChillC,Phillip_WindGustKmph,Phillip_cloudcover,Phillip_humidity,Phillip_precipMM,Phillip_pressure,Phillip_tempC,Phillip_visibility,Phillip_winddirDegree,Phillip_windspeedKmph
2019-12-22 12:00:00,5,-4,0.0,8.7,2,2,21,04:18 AM,03:15 PM,08:21 AM,05:37 PM,-3,-0,2,-0,12,0,68,0.0,1028,2,10,248,10
2019-12-22 15:00:00,5,-4,0.0,8.7,2,2,21,04:18 AM,03:15 PM,08:21 AM,05:37 PM,-1,1,4,1,18,0,71,0.0,1026,4,10,240,13
2019-12-22 18:00:00,5,-4,0.0,8.7,2,2,21,04:18 AM,03:15 PM,08:21 AM,05:37 PM,-1,-1,2,-1,18,0,83,0.0,1025,2,10,244,9
2019-12-22 21:00:00,5,-4,0.0,8.7,2,1,21,04:18 AM,03:15 PM,08:21 AM,05:37 PM,-1,-3,0,-3,18,0,88,0.0,1025,-1,10,251,9
2019-12-23 00:00:00,8,-2,0.0,8.7,3,1,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,-1,-2,0,-2,14,3,87,0.0,1024,-2,10,257,7
2019-12-23 03:00:00,8,-2,0.0,8.7,3,1,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,-1,-0,1,-0,12,6,85,0.0,1022,1,10,256,6
2019-12-23 06:00:00,8,-2,0.0,8.7,3,1,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,-1,-1,1,-1,15,0,84,0.0,1022,1,10,247,7
2019-12-23 09:00:00,8,-2,0.0,8.7,3,2,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,-1,1,3,1,13,0,79,0.0,1022,3,10,255,7
2019-12-23 12:00:00,8,-2,0.0,8.7,3,3,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,1,6,7,6,10,0,67,0.0,1021,7,10,256,8
2019-12-23 15:00:00,8,-2,0.0,8.7,3,3,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,1,5,7,5,17,0,67,0.0,1019,7,10,252,11
2019-12-23 18:00:00,8,-2,0.0,8.7,3,2,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,0,1,4,1,22,2,79,0.0,1017,4,10,246,10
2019-12-23 21:00:00,8,-2,0.0,8.7,3,1,14,05:29 AM,03:51 PM,08:22 AM,05:38 PM,-1,-2,1,-2,22,6,81,0.0,1017,1,10,252,10
2019-12-24 00:00:00,7,-0,0.0,8.7,2,1,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-1,-2,0,-2,21,5,82,0.0,1016,-1,10,258,10
2019-12-24 03:00:00,7,-0,0.0,8.7,2,1,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-0,-1,1,-1,17,20,89,0.0,1017,1,10,272,8
2019-12-24 06:00:00,7,-0,0.0,8.7,2,1,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-1,-1,1,-1,13,38,91,0.0,1019,1,10,312,6
2019-12-24 09:00:00,7,-0,0.0,8.7,2,2,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-2,-1,1,-1,13,5,82,0.0,1021,1,10,234,7
2019-12-24 12:00:00,7,-0,0.0,8.7,2,2,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-2,2,5,2,14,3,63,0.0,1022,5,10,28,10
2019-12-24 15:00:00,7,-0,0.0,8.7,2,3,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-0,5,7,5,8,3,62,0.0,1021,7,10,30,6
2019-12-24 18:00:00,7,-0,0.0,8.7,2,2,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-0,3,4,3,9,4,73,0.0,1022,4,10,31,5
2019-12-24 21:00:00,7,-0,0.0,8.7,2,1,7,06:38 AM,04:31 PM,08:22 AM,05:38 PM,-1,-1,1,-1,13,5,82,0.0,1023,1,10,28,6
2019-12-25 00:00:00,5,-2,0.0,6.9,2,1,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-2,-3,-1,-3,17,8,88,0.0,1023,-1,10,48,8
2019-12-25 03:00:00,5,-2,0.0,6.9,2,1,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-4,-4,-1,-4,11,6,82,0.0,1022,-1,10,40,6
2019-12-25 06:00:00,5,-2,0.0,6.9,2,1,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-5,-3,-2,-3,8,14,75,0.0,1023,-2,10,35,5
2019-12-25 09:00:00,5,-2,0.0,6.9,2,2,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-6,-1,-1,-1,6,26,69,0.0,1023,-1,10,83,4
2019-12-25 12:00:00,5,-2,0.0,6.9,2,1,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-4,2,3,2,5,45,58,0.0,1023,3,10,183,5
2019-12-25 15:00:00,5,-2,0.0,6.9,2,1,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-2,3,4,3,10,99,62,0.0,1021,4,10,218,8
2019-12-25 18:00:00,5,-2,0.0,6.9,2,1,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-2,2,2,2,8,99,74,0.0,1020,2,10,221,4
2019-12-25 21:00:00,5,-2,0.0,6.9,2,1,0,07:44 AM,05:18 PM,08:23 AM,05:39 PM,-2,0,1,0,6,93,84,0.0,1021,1,10,237,3
2019-12-26 00:00:00,6,-3,0.0,8.7,2,1,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,-1,1,1,1,4,57,88,0.0,1022,1,10,251,2
2019-12-26 03:00:00,6,-3,0.0,8.7,2,1,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,-1,-0,1,-0,5,41,89,0.0,1023,1,10,183,2
2019-12-26 06:00:00,6,-3,0.0,8.7,2,1,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,-2,-2,-0,-2,12,71,90,0.0,1024,-0,10,38,6
2019-12-26 09:00:00,6,-3,0.0,8.7,2,2,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,-1,-2,1,-2,12,19,87,0.0,1025,1,10,49,7
2019-12-26 12:00:00,6,-3,0.0,8.7,2,2,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,-0,1,4,1,12,27,77,0.0,1026,4,10,60,9
2019-12-26 15:00:00,6,-3,0.0,8.7,2,3,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,1,3,5,3,10,30,76,0.0,1027,5,10,83,8
2019-12-26 18:00:00,6,-3,0.0,8.7,2,2,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,1,1,3,1,12,19,87,0.0,1027,3,10,75,7
2019-12-26 21:00:00,6,-3,0.0,8.7,2,1,0,08:45 AM,06:11 PM,08:23 AM,05:40 PM,0,-2,1,-2,13,53,93,0.0,1028,-0,10,51,6
2019-12-27 00:00:00,7,1,0.0,3.4,2,1,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,2,-1,2,-1,10,100,95,0.0,1028,-1,7,74,5
2019-12-27 03:00:00,7,1,0.0,3.4,2,1,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,3,3,4,3,5,100,99,0.0,1027,4,0,104,3
2019-12-27 06:00:00,7,1,0.0,3.4,2,1,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,4,4,4,4,5,100,99,0.0,1026,4,0,163,3
2019-12-27 09:00:00,7,1,0.0,3.4,2,1,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,5,4,5,4,9,100,99,0.0,1025,5,0,192,5
2019-12-27 12:00:00,7,1,0.0,3.4,2,2,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,5,4,6,4,12,100,96,0.0,1024,6,3,228,8
2019-12-27 15:00:00,7,1,0.0,3.4,2,2,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,6,5,7,5,14,93,90,0.0,1022,7,10,236,9
2019-12-27 18:00:00,7,1,0.0,3.4,2,2,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,5,5,7,5,14,67,92,0.0,1021,7,7,249,9
2019-12-27 21:00:00,7,1,0.0,3.4,2,1,0,09:38 AM,07:09 PM,08:23 AM,05:40 PM,5,3,5,3,17,39,95,0.0,1022,4,2,256,8
2019-12-28 00:00:00,8,3,0.0,6.9,2,1,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,5,2,4,2,15,28,95,0.0,1022,2,2,266,7
2019-12-28 03:00:00,8,3,0.0,6.9,2,1,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,4,3,5,3,14,22,95,0.0,1022,5,2,294,6
2019-12-28 06:00:00,8,3,0.0,6.9,2,1,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,3,2,3,2,14,12,94,0.0,1023,3,5,306,6
2019-12-28 09:00:00,8,3,0.0,6.9,2,2,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,1,2,3,2,12,5,86,0.0,1025,3,10,320,6
2019-12-28 12:00:00,8,3,0.0,6.9,2,2,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,1,4,6,4,9,37,70,0.0,1025,6,10,320,7
2019-12-28 15:00:00,8,3,0.0,6.9,2,3,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,2,6,7,6,9,68,68,0.0,1024,7,10,296,7
2019-12-28 18:00:00,8,3,0.0,6.9,2,3,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,2,5,6,5,9,8,78,0.0,1024,6,10,297,5
2019-12-28 21:00:00,8,3,0.0,6.9,2,1,8,10:24 AM,08:08 PM,08:24 AM,05:41 PM,1,4,4,4,8,14,83,0.0,1025,4,10,329,4
2019-12-29 00:00:00,5,1,0.0,5.2,2,1,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,1,3,3,3,9,24,84,0.0,1025,3,10,343,4
2019-12-29 03:00:00,5,1,0.0,5.2,2,1,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,0,2,3,2,8,28,85,0.0,1024,3,10,246,4
2019-12-29 06:00:00,5,1,0.0,5.2,2,1,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,-1,2,2,2,6,27,83,0.0,1023,2,10,15,3
2019-12-29 09:00:00,5,1,0.0,5.2,2,1,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,-1,2,3,2,6,52,77,0.0,1024,3,10,34,4
2019-12-29 12:00:00,5,1,0.0,5.2,2,2,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,-0,3,5,3,10,100,69,0.0,1023,5,10,85,7
2019-12-29 15:00:00,5,1,0.0,5.2,2,1,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,1,3,5,3,10,100,75,0.2,1020,5,7,101,7
2019-12-29 18:00:00,5,1,0.0,5.2,2,1,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,2,2,4,2,13,100,87,2.2,1018,4,4,107,9
2019-12-29 21:00:00,5,1,0.0,5.2,2,1,15,11:02 AM,09:09 PM,08:24 AM,05:42 PM,4,1,4,1,20,100,97,4.3,1016,3,8,107,13
2019-12-30 00:00:00,10,4,0.0,3.4,2,1,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,4,2,4,2,18,100,98,2.0,1014,3,9,79,11
2019-12-30 03:00:00,10,4,0.0,3.4,2,1,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,6,4,6,4,20,100,99,2.0,1011,6,9,60,11
2019-12-30 06:00:00,10,4,0.0,3.4,2,1,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,8,5,8,5,28,100,98,2.5,1008,8,8,89,15
2019-12-30 09:00:00,10,4,0.0,3.4,2,2,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,9,7,9,7,27,100,98,4.1,1006,9,7,85,15
2019-12-30 12:00:00,10,4,0.0,3.4,2,3,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,10,8,10,8,24,100,98,4.8,1005,10,6,94,15
2019-12-30 15:00:00,10,4,0.0,3.4,2,2,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,9,8,10,8,17,100,98,5.8,1004,10,4,85,11
2019-12-30 18:00:00,10,4,0.0,3.4,2,2,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,8,7,9,7,16,94,97,0.3,1005,9,2,66,11
2019-12-30 21:00:00,10,4,0.0,3.4,2,1,22,11:35 AM,10:09 PM,08:24 AM,05:42 PM,5,6,8,6,19,68,93,0.2,1007,7,5,59,12
2019-12-31 00:00:00,7,-0,0.0,6.9,1,1,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,-1,2,5,2,25,53,89,0.0,1008,3,7,40,16
2019-12-31 03:00:00,7,-0,0.0,6.9,1,1,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,-0,-2,0,-2,13,86,94,0.0,1007,0,2,114,7
2019-12-31 06:00:00,7,-0,0.0,6.9,1,1,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,1,-0,2,-0,9,89,93,0.0,1007,2,5,314,6
2019-12-31 09:00:00,7,-0,0.0,6.9,1,2,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,1,1,3,1,10,48,87,0.0,1006,3,10,281,6
2019-12-31 12:00:00,7,-0,0.0,6.9,1,2,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,1,3,5,3,18,37,74,0.0,1005,5,10,251,14
2019-12-31 15:00:00,7,-0,0.0,6.9,1,2,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,-0,2,6,2,30,92,66,0.0,1003,6,10,250,23
2019-12-31 18:00:00,7,-0,0.0,6.9,1,2,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,-0,1,4,1,27,77,72,0.0,1002,4,10,246,17
2019-12-31 21:00:00,7,-0,0.0,6.9,1,1,26,12:04 PM,11:09 PM,08:24 AM,05:43 PM,-1,-1,3,-1,25,28,79,0.0,1004,3,10,254,15
2020-01-01 00:00:00,2,-2,0.0,7.0,2,1,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-2,-3,1,-3,24,66,80,0.2,1006,1,8,276,15
2020-01-01 03:00:00,2,-2,0.0,7.0,2,1,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-4,-5,-0,-5,26,40,75,0.0,1006,-0,10,273,17
2020-01-01 06:00:00,2,-2,0.0,7.0,2,1,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-6,-7,-1,-7,27,21,70,0.0,1007,-1,10,272,17
2020-01-01 09:00:00,2,-2,0.0,7.0,2,2,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-7,-7,-1,-7,26,19,66,0.0,1008,-1,10,272,18
2020-01-01 12:00:00,2,-2,0.0,7.0,2,1,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-7,-4,1,-4,27,49,57,0.0,1008,1,10,275,23
2020-01-01 15:00:00,2,-2,0.0,7.0,2,2,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-5,-3,2,-3,25,79,58,0.0,1008,2,10,274,21
2020-01-01 18:00:00,2,-2,0.0,7.0,2,2,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-5,-3,1,-3,22,30,64,0.0,1010,1,10,271,15
2020-01-01 21:00:00,2,-2,0.0,7.0,2,1,37,12:29 PM,No moonset,08:24 AM,05:44 PM,-5,-5,-1,-5,19,10,72,0.0,1012,-1,10,267,11
2020-01-02 00:00:00,7,-2,0.0,7.0,2,1,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,-5,-4,-1,-4,14,8,76,0.0,1013,-1,10,256,8
2020-01-02 03:00:00,7,-2,0.0,7.0,2,1,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,-4,-5,-1,-5,16,13,80,0.0,1014,-1,10,241,9
2020-01-02 06:00:00,7,-2,0.0,7.0,2,1,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,-4,-5,-2,-5,15,6,86,0.0,1015,-2,10,240,8
2020-01-02 09:00:00,7,-2,0.0,7.0,2,2,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,-3,-3,-0,-3,15,7,82,0.0,1015,-0,10,226,9
2020-01-02 12:00:00,7,-2,0.0,7.0,2,1,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,-2,2,4,2,13,37,64,0.0,1015,4,10,228,11
2020-01-02 15:00:00,7,-2,0.0,7.0,2,2,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,-1,4,6,4,15,99,60,0.0,1013,6,10,217,12
2020-01-02 18:00:00,7,-2,0.0,7.0,2,2,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,0,1,4,1,18,73,78,0.0,1012,4,10,210,10
2020-01-02 21:00:00,7,-2,0.0,7.0,2,1,44,12:54 PM,12:07 AM,08:25 AM,05:45 PM,0,-1,2,-1,21,33,87,0.0,1012,1,10,224,10
2020-01-03 00:00:00,7,3,0.0,3.5,3,1,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,1,-0,2,-0,16,58,84,0.0,1011,1,10,230,8
2020-01-03 03:00:00,7,3,0.0,3.5,3,1,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,1,2,3,2,10,66,85,0.1,1011,3,7,242,5
2020-01-03 06:00:00,7,3,0.0,3.5,3,1,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,2,3,3,3,7,85,92,0.4,1010,3,4,241,4
2020-01-03 09:00:00,7,3,0.0,3.5,3,1,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,3,3,4,3,9,100,97,0.8,1010,4,7,237,4
2020-01-03 12:00:00,7,3,0.0,3.5,3,1,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,5,5,5,5,4,100,98,0.7,1010,5,4,265,2
2020-01-03 15:00:00,7,3,0.0,3.5,3,2,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,6,6,6,6,3,100,98,0.5,1009,6,6,245,2
2020-01-03 18:00:00,7,3,0.0,3.5,3,2,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,6,6,7,6,5,100,97,0.1,1009,7,1,234,3
2020-01-03 21:00:00,7,3,0.0,3.5,3,1,51,01:18 PM,01:05 AM,08:25 AM,05:46 PM,6,5,6,5,7,100,98,0.4,1010,6,2,250,4
2020-01-04 00:00:00,15,4,0.0,5.2,3,1,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,5,6,6,6,5,100,98,1.3,1010,6,4,262,3
2020-01-04 03:00:00,15,4,0.0,5.2,3,1,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,6,6,7,6,6,100,99,2.5,1008,7,8,142,4
2020-01-04 06:00:00,15,4,0.0,5.2,3,1,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,7,7,7,7,7,100,99,1.3,1006,7,6,141,4
2020-01-04 09:00:00,15,4,0.0,5.2,3,2,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,8,8,9,8,12,100,97,0.0,1005,9,3,201,8
2020-01-04 12:00:00,15,4,0.0,5.2,3,4,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,10,11,12,11,22,76,86,0.0,1004,12,10,238,16
2020-01-04 15:00:00,15,4,0.0,5.2,3,3,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,9,12,14,12,22,47,73,0.0,1002,14,10,273,17
2020-01-04 18:00:00,15,4,0.0,5.2,3,3,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,6,8,10,8,21,67,77,0.1,1002,10,10,310,15
2020-01-04 21:00:00,15,4,0.0,5.2,3,1,59,01:43 PM,02:03 AM,08:25 AM,05:47 PM,3,3,6,3,22,42,78,0.0,1003,6,10,336,16
2020-01-05 00:00:00,3,-4,0.0,8.7,2,1,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-1,-1,3,-1,20,72,76,0.1,1004,3,10,326,15
2020-01-05 03:00:00,3,-4,0.0,8.7,2,1,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-3,-3,2,-3,22,69,74,0.0,1005,2,10,310,15
2020-01-05 06:00:00,3,-4,0.0,8.7,2,1,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-4,-4,1,-4,25,62,73,0.0,1008,1,10,307,18
2020-01-05 09:00:00,3,-4,0.0,8.7,2,2,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-6,-5,0,-5,27,24,66,0.0,1010,0,10,299,20
2020-01-05 12:00:00,3,-4,0.0,8.7,2,2,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-6,-4,2,-4,31,25,57,0.0,1013,2,10,312,27
2020-01-05 15:00:00,3,-4,0.0,8.7,2,2,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-6,-2,3,-2,28,15,55,0.0,1013,3,10,308,23
2020-01-05 18:00:00,3,-4,0.0,8.7,2,2,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-5,-2,1,-2,19,36,61,0.0,1015,1,10,294,13
2020-01-05 21:00:00,3,-4,0.0,8.7,2,1,66,02:10 PM,03:03 AM,08:25 AM,05:48 PM,-5,-3,-1,-3,13,51,71,0.0,1016,-2,10,272,8
2020-01-06 00:00:00,6,-3,0.0,5.2,1,1,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-3,-4,-1,-4,15,93,79,0.0,1016,-3,10,246,11
2020-01-06 03:00:00,6,-3,0.0,5.2,1,1,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-2,-4,-1,-4,14,81,92,0.0,1015,-1,8,231,10
2020-01-06 06:00:00,6,-3,0.0,5.2,1,1,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-2,-4,-1,-4,13,86,90,0.1,1014,-1,7,227,8
2020-01-06 09:00:00,6,-3,0.0,5.2,1,1,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-2,-3,0,-3,17,89,83,0.0,1014,0,10,242,12
2020-01-06 12:00:00,6,-3,0.0,5.2,1,1,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-1,-0,4,-0,23,71,70,0.0,1014,4,10,264,20
2020-01-06 15:00:00,6,-3,0.0,5.2,1,3,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-2,1,5,1,27,56,60,0.0,1015,5,10,269,21
2020-01-06 18:00:00,6,-3,0.0,5.2,1,2,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-3,-1,3,-1,25,11,64,0.0,1016,3,10,256,14
2020-01-06 21:00:00,6,-3,0.0,5.2,1,1,73,02:40 PM,04:04 AM,08:25 AM,05:48 PM,-4,-3,1,-3,28,13,70,0.0,1018,-1,10,250,14
2020-01-07 00:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-4,-3,0,-3,29,22,75,0.0,1018,-2,10,255,14
2020-01-07 03:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-3,-4,-1,-4,23,46,81,0.0,1019,-1,10,257,12
2020-01-07 06:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-4,-4,-2,-4,16,60,84,0.0,1019,-2,10,257,8
2020-01-07 09:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-4,-2,-1,-2,7,100,80,0.0,1019,-1,10,187,4
2020-01-07 12:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-3,1,2,1,6,100,67,0.0,1018,2,10,82,5
2020-01-07 15:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-3,1,3,1,10,100,66,0.1,1015,3,8,103,8
2020-01-07 18:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-1,-1,1,-1,10,100,82,0.1,1013,1,7,159,7
2020-01-07 21:00:00,3,-2,0.3,3.5,2,1,80,03:16 PM,05:08 AM,08:25 AM,05:49 PM,-1,-3,0,-3,12,84,92,0.2,1012,0,8,326,8
2020-01-08 00:00:00,2,-4,0.0,8.7,2,1,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-2,-4,-1,-4,15,36,94,0.5,1014,-1,7,282,9
2020-01-08 03:00:00,2,-4,0.0,8.7,2,1,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-4,-6,-2,-6,17,37,92,0.0,1014,-2,10,260,9
2020-01-08 06:00:00,2,-4,0.0,8.7,2,1,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-4,-7,-2,-7,22,73,90,0.0,1014,-2,10,250,13
2020-01-08 09:00:00,2,-4,0.0,8.7,2,2,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-3,-6,-1,-6,28,27,82,0.0,1014,-1,10,250,18
2020-01-08 12:00:00,2,-4,0.0,8.7,2,2,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-4,-4,2,-4,37,41,68,0.0,1015,2,10,269,30
2020-01-08 15:00:00,2,-4,0.0,8.7,2,1,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-6,-5,1,-5,38,59,56,0.0,1017,1,9,289,29
2020-01-08 18:00:00,2,-4,0.0,8.7,2,2,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-8,-8,-2,-8,34,59,60,0.1,1022,-2,8,295,23
2020-01-08 21:00:00,2,-4,0.0,8.7,2,1,88,03:59 PM,06:13 AM,08:24 AM,05:50 PM,-9,-10,-4,-10,27,1,67,0.0,1027,-4,10,295,18
2020-01-09 00:00:00,0,-8,0.0,8.7,2,1,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-9,-10,-5,-10,23,1,72,0.0,1031,-5,9,299,15
2020-01-09 03:00:00,0,-8,0.0,8.7,2,1,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-11,-12,-6,-12,19,1,69,0.0,1034,-6,10,301,13
2020-01-09 06:00:00,0,-8,0.0,8.7,2,1,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-12,-12,-7,-12,14,3,70,0.0,1037,-7,10,303,10
2020-01-09 09:00:00,0,-8,0.0,8.7,2,2,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-12,-11,-7,-11,11,12,68,0.0,1040,-7,10,310,8
2020-01-09 12:00:00,0,-8,0.0,8.7,2,2,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-11,-6,-3,-6,8,18,55,0.0,1041,-3,10,285,7
2020-01-09 15:00:00,0,-8,0.0,8.7,2,2,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-10,-2,-1,-2,6,17,49,0.0,1040,-1,10,211,4
2020-01-09 18:00:00,0,-8,0.0,8.7,2,1,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-9,-5,-2,-5,11,52,58,0.0,1039,-2,10,199,8
2020-01-09 21:00:00,0,-8,0.0,8.7,2,1,95,04:50 PM,07:17 AM,08:24 AM,05:51 PM,-10,-7,-4,-7,10,52,57,0.0,1040,-5,10,165,6
2020-01-10 00:00:00,7,-3,0.0,3.5,2,1,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,-11,-8,-5,-8,14,20,50,0.0,1039,-6,10,168,8
2020-01-10 03:00:00,7,-3,0.0,3.5,2,1,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,-9,-6,-2,-6,17,61,62,0.0,1037,-2,10,179,9
2020-01-10 06:00:00,7,-3,0.0,3.5,2,1,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,-5,-4,-1,-4,15,86,74,0.0,1036,-1,10,195,8
