date_time,Isangel_maxtempC,Isangel_mintempC,Isangel_totalSnow_cm,Isangel_sunHour,Isangel_uvIndex,Isangel_uvIndex,Isangel_moon_illumination,Isangel_moonrise,Isangel_moonset,Isangel_sunrise,Isangel_sunset,Isangel_DewPointC,Isangel_FeelsLikeC,Isangel_HeatIndexC,Isangel_WindChillC,Isangel_WindGustKmph,Isangel_cloudcover,Isangel_humidity,Isangel_precipMM,Isangel_pressure,Isangel_tempC,Isangel_visibility,Isangel_winddirDegree,Isangel_windspeedKmph
2020-03-06 21:00:00,30,26,0.0,7.9,6,1,80,03:18 PM,01:35 AM,05:43 AM,06:05 PM,24,31,31,27,29,77,81,0.7,1008,27,9,92,19
2020-03-07 00:00:00,30,27,0.0,7.9,7,1,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,31,31,27,28,60,82,0.3,1008,27,10,86,18
2020-03-07 03:00:00,30,27,0.0,7.9,7,1,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,30,30,27,25,53,85,0.1,1007,27,10,85,16
2020-03-07 06:00:00,30,27,0.0,7.9,7,6,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,31,31,27,25,84,84,0.2,1008,27,9,89,17
2020-03-07 09:00:00,30,27,0.0,7.9,7,6,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,33,33,29,26,79,77,0.6,1009,29,9,99,19
2020-03-07 12:00:00,30,27,0.0,7.9,7,6,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,34,34,29,30,79,73,2.0,1009,29,8,104,20
2020-03-07 15:00:00,30,27,0.0,7.9,7,6,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,33,33,29,32,84,77,3.5,1007,29,7,105,19
2020-03-07 18:00:00,30,27,0.0,7.9,7,1,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,32,32,28,29,81,81,4.0,1008,28,7,97,17
2020-03-07 21:00:00,30,27,0.0,7.9,7,1,87,04:12 PM,02:37 AM,05:43 AM,06:05 PM,24,31,31,27,27,78,85,4.4,1010,27,6,92,15
2020-03-08 00:00:00,29,26,0.0,7.9,6,1,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,30,30,27,30,72,86,7.5,1009,27,4,88,15
2020-03-08 03:00:00,29,26,0.0,7.9,6,1,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,30,30,26,24,68,85,5.6,1008,26,7,86,13
2020-03-08 06:00:00,29,26,0.0,7.9,6,6,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,30,30,27,24,71,83,4.7,1009,27,7,89,13
2020-03-08 09:00:00,29,26,0.0,7.9,6,6,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,32,32,28,27,82,79,9.0,1010,28,6,73,13
2020-03-08 12:00:00,29,26,0.0,7.9,6,6,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,34,34,29,26,72,74,8.5,1009,29,5,87,14
2020-03-08 15:00:00,29,26,0.0,7.9,6,6,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,34,34,29,24,77,74,0.9,1008,29,9,106,19
2020-03-08 18:00:00,29,26,0.0,7.9,6,1,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,32,32,28,26,85,79,0.9,1008,28,9,97,19
2020-03-08 21:00:00,29,26,0.0,7.9,6,1,95,05:04 PM,03:41 AM,05:44 AM,06:04 PM,24,31,31,27,28,77,84,1.0,1010,27,9,98,19
2020-03-09 00:00:00,29,27,0.0,11.8,6,1,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,24,31,31,27,32,65,84,1.5,1009,27,9,100,21
2020-03-09 03:00:00,29,27,0.0,11.8,6,1,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,24,30,30,27,32,60,85,1.1,1008,27,10,104,21
2020-03-09 06:00:00,29,27,0.0,11.8,6,6,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,24,31,31,27,30,80,84,1.5,1009,27,10,104,22
2020-03-09 09:00:00,29,27,0.0,11.8,6,6,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,24,33,33,28,29,83,78,1.0,1010,28,10,102,22
2020-03-09 12:00:00,29,27,0.0,11.8,6,7,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,24,34,34,29,26,55,72,0.7,1009,29,9,105,20
2020-03-09 15:00:00,29,27,0.0,11.8,6,7,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,23,33,33,29,26,24,73,0.0,1008,29,10,113,21
2020-03-09 18:00:00,29,27,0.0,11.8,6,1,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,24,31,31,28,29,32,78,0.0,1009,28,10,110,21
2020-03-09 21:00:00,29,27,0.0,11.8,6,1,100,05:53 PM,04:46 AM,05:44 AM,06:03 PM,24,31,31,27,29,28,82,0.0,1010,27,10,103,20
2020-03-10 00:00:00,30,26,0.0,11.8,7,1,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,24,30,30,27,29,35,83,0.0,1010,27,10,96,20
2020-03-10 03:00:00,30,26,0.0,11.8,7,1,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,23,30,30,26,27,28,83,0.0,1008,26,10,98,18
2020-03-10 06:00:00,30,26,0.0,11.8,7,7,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,23,30,30,27,26,22,81,0.0,1009,27,10,99,18
2020-03-10 09:00:00,30,26,0.0,11.8,7,7,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,24,33,33,29,24,24,75,0.0,1010,29,10,101,19
2020-03-10 12:00:00,30,26,0.0,11.8,7,6,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,24,34,34,30,24,41,71,0.0,1009,30,10,102,21
2020-03-10 15:00:00,30,26,0.0,11.8,7,6,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,24,34,34,29,24,74,72,0.1,1008,29,10,99,20
2020-03-10 18:00:00,30,26,0.0,11.8,7,1,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,24,32,32,28,24,62,79,0.1,1008,28,9,97,18
2020-03-10 21:00:00,30,26,0.0,11.8,7,1,100,06:39 PM,05:51 AM,05:44 AM,06:02 PM,24,31,31,27,24,38,85,0.0,1010,27,10,103,17
2020-03-11 00:00:00,30,26,0.0,9.2,6,1,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,24,31,31,27,26,57,86,0.3,1010,27,10,108,17
2020-03-11 03:00:00,30,26,0.0,9.2,6,1,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,24,30,30,26,26,87,86,1.1,1009,26,9,109,17
2020-03-11 06:00:00,30,26,0.0,9.2,6,7,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,24,31,31,27,27,74,83,0.9,1010,27,9,107,19
2020-03-11 09:00:00,30,26,0.0,9.2,6,6,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,25,33,33,29,24,57,79,0.1,1010,29,10,107,19
2020-03-11 12:00:00,30,26,0.0,9.2,6,6,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,25,35,35,29,22,80,76,0.6,1010,29,9,113,18
2020-03-11 15:00:00,30,26,0.0,9.2,6,6,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,25,34,34,29,26,79,79,2.5,1009,29,8,116,17
2020-03-11 18:00:00,30,26,0.0,9.2,6,1,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,25,32,32,28,28,74,84,3.1,1009,28,8,114,16
2020-03-11 21:00:00,30,26,0.0,9.2,6,1,84,07:24 PM,06:55 AM,05:44 AM,06:01 PM,25,32,32,27,20,70,87,0.2,1011,27,9,107,13
2020-03-12 00:00:00,30,27,0.0,9.2,6,1,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,25,31,31,27,19,59,88,0.0,1010,27,9,106,12
2020-03-12 03:00:00,30,27,0.0,9.2,6,1,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,25,31,31,27,17,78,88,0.2,1009,27,10,99,11
2020-03-12 06:00:00,30,27,0.0,9.2,6,6,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,24,32,32,27,13,79,84,0.3,1010,27,9,93,9
2020-03-12 09:00:00,30,27,0.0,9.2,6,6,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,25,34,34,29,9,83,77,0.2,1011,29,10,87,7
2020-03-12 12:00:00,30,27,0.0,9.2,6,6,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,25,36,36,30,9,76,73,0.5,1010,30,9,93,7
2020-03-12 15:00:00,30,27,0.0,9.2,6,6,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,25,35,35,29,10,61,75,1.0,1007,29,10,99,8
2020-03-12 18:00:00,30,27,0.0,9.2,6,1,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,24,33,33,28,11,60,78,1.0,1008,28,10,82,8
2020-03-12 21:00:00,30,27,0.0,9.2,6,1,76,08:08 PM,07:57 AM,05:45 AM,06:01 PM,24,31,31,27,12,52,80,0.2,1009,27,10,80,7
2020-03-13 00:00:00,31,26,0.0,10.5,6,1,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,24,30,30,27,13,64,82,0.1,1009,27,10,86,8
2020-03-13 03:00:00,31,26,0.0,10.5,6,1,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,23,30,30,27,14,87,83,0.1,1007,27,10,77,9
2020-03-13 06:00:00,31,26,0.0,10.5,6,7,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,24,30,30,27,17,63,82,0.1,1007,27,10,69,11
2020-03-13 09:00:00,31,26,0.0,10.5,6,7,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,24,33,33,29,16,22,74,0.0,1008,29,10,63,13
2020-03-13 12:00:00,31,26,0.0,10.5,6,7,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,24,35,35,30,12,40,68,0.1,1007,30,10,58,10
2020-03-13 15:00:00,31,26,0.0,10.5,6,6,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,24,34,34,29,14,82,72,0.3,1005,29,9,46,11
2020-03-13 18:00:00,31,26,0.0,10.5,6,1,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,24,33,33,29,18,80,76,0.4,1005,29,9,53,12
2020-03-13 21:00:00,31,26,0.0,10.5,6,1,69,08:54 PM,09:00 AM,05:45 AM,06:00 PM,24,32,32,28,19,82,81,0.9,1007,28,10,59,12
2020-03-14 00:00:00,30,25,0.0,6.1,6,1,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,24,31,31,27,23,73,84,1.8,1006,27,9,52,14
2020-03-14 03:00:00,30,25,0.0,6.1,6,1,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,24,31,31,27,27,62,85,2.7,1004,27,9,47,17
2020-03-14 06:00:00,30,25,0.0,6.1,6,6,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,25,32,32,28,35,79,84,3.1,1004,28,8,137,22
2020-03-14 09:00:00,30,25,0.0,6.1,6,6,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,25,33,33,28,42,85,80,2.3,1005,28,9,349,28
2020-03-14 12:00:00,30,25,0.0,6.1,6,6,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,25,35,35,29,40,70,77,2.7,1004,29,8,344,25
2020-03-14 15:00:00,30,25,0.0,6.1,6,6,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,25,36,36,30,35,63,76,2.0,1002,30,9,328,24
2020-03-14 18:00:00,30,25,0.0,6.1,6,1,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,25,34,34,29,37,80,81,3.7,1003,29,7,317,22
2020-03-14 21:00:00,30,25,0.0,6.1,6,1,62,09:41 PM,10:02 AM,05:45 AM,05:59 PM,25,31,31,27,36,73,83,5.0,1005,27,7,328,19
2020-03-15 00:00:00,30,28,0.0,6.1,6,1,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,30,30,26,38,65,83,5.2,1005,26,7,337,21
2020-03-15 03:00:00,30,28,0.0,6.1,6,1,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,33,33,28,44,58,81,4.0,1004,28,7,344,25
2020-03-15 06:00:00,30,28,0.0,6.1,6,6,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,34,34,29,50,78,81,2.7,1004,29,8,351,31
2020-03-15 09:00:00,30,28,0.0,6.1,6,6,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,35,35,30,49,83,76,0.1,1005,30,10,347,37
2020-03-15 12:00:00,30,28,0.0,6.1,6,7,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,36,36,30,49,80,73,0.2,1005,30,9,345,41
2020-03-15 15:00:00,30,28,0.0,6.1,6,6,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,36,36,30,55,67,75,0.1,1003,30,10,346,42
2020-03-15 18:00:00,30,28,0.0,6.1,6,1,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,35,35,29,61,50,79,0.2,1003,29,9,343,41
2020-03-15 21:00:00,30,28,0.0,6.1,6,1,55,10:30 PM,11:03 AM,05:46 AM,05:58 PM,25,34,34,29,58,62,81,0.3,1005,29,9,340,38
2020-03-16 00:00:00,29,26,0.0,6.1,6,1,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,34,34,28,57,53,81,0.7,1005,28,10,330,38
2020-03-16 03:00:00,29,26,0.0,6.1,6,1,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,33,33,28,64,72,82,3.2,1005,28,9,320,39
2020-03-16 06:00:00,29,26,0.0,6.1,6,6,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,34,34,29,71,75,81,4.2,1006,29,8,316,40
2020-03-16 09:00:00,29,26,0.0,6.1,6,6,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,35,35,29,62,64,80,2.9,1007,29,9,313,39
2020-03-16 12:00:00,29,26,0.0,6.1,6,6,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,34,34,29,70,75,81,4.6,1007,29,7,309,39
2020-03-16 15:00:00,29,26,0.0,6.1,6,6,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,32,32,28,62,93,84,4.4,1006,28,7,305,35
2020-03-16 18:00:00,29,26,0.0,6.1,6,1,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,33,33,28,54,77,84,4.5,1008,28,8,303,30
2020-03-16 21:00:00,29,26,0.0,6.1,6,1,47,11:22 PM,12:03 PM,05:46 AM,05:57 PM,25,31,31,27,40,73,85,2.2,1009,27,10,305,26
2020-03-17 00:00:00,29,26,0.0,7.4,6,1,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,25,29,29,26,42,76,85,3.5,1009,26,9,309,25
2020-03-17 03:00:00,29,26,0.0,7.4,6,1,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,25,32,32,28,46,64,84,6.4,1008,28,6,303,23
2020-03-17 06:00:00,29,26,0.0,7.4,6,6,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,24,32,32,28,34,56,82,5.9,1008,28,4,287,18
2020-03-17 09:00:00,29,26,0.0,7.4,6,6,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,24,33,33,28,17,73,79,3.8,1010,28,7,267,10
2020-03-17 12:00:00,29,26,0.0,7.4,6,6,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,24,33,33,29,13,77,77,4.8,1009,29,8,233,8
2020-03-17 15:00:00,29,26,0.0,7.4,6,6,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,24,33,33,28,15,63,80,2.9,1008,28,9,180,10
2020-03-17 18:00:00,29,26,0.0,7.4,6,1,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,24,31,31,27,13,82,83,3.7,1009,27,7,158,8
2020-03-17 21:00:00,29,26,0.0,7.4,6,1,40,No moonrise,01:00 PM,05:46 AM,05:56 PM,24,30,30,27,17,76,86,3.1,1011,27,7,112,10
2020-03-18 00:00:00,29,22,0.0,7.4,6,1,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,24,30,30,26,19,72,88,2.9,1010,26,8,90,12
2020-03-18 03:00:00,29,22,0.0,7.4,6,1,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,24,29,29,26,14,78,87,1.5,1009,26,10,90,9
2020-03-18 06:00:00,29,22,0.0,7.4,6,6,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,24,30,30,26,13,77,85,1.4,1010,26,9,101,9
2020-03-18 09:00:00,29,22,0.0,7.4,6,6,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,24,31,31,28,15,77,79,0.3,1011,28,10,107,12
2020-03-18 12:00:00,29,22,0.0,7.4,6,6,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,23,32,32,28,18,75,75,0.8,1010,28,9,112,14
2020-03-18 15:00:00,29,22,0.0,7.4,6,6,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,24,31,31,27,26,53,80,2.0,1009,27,9,107,17
2020-03-18 18:00:00,29,22,0.0,7.4,6,1,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,23,29,29,26,36,55,84,2.6,1010,26,8,109,23
2020-03-18 21:00:00,29,22,0.0,7.4,6,1,33,12:14 AM,01:54 PM,05:46 AM,05:56 PM,23,27,27,24,41,45,85,1.1,1012,24,10,110,28
2020-03-19 00:00:00,28,26,0.0,8.8,7,1,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,23,26,26,23,40,25,83,0.0,1011,23,10,110,27
2020-03-19 03:00:00,28,26,0.0,8.8,7,1,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,22,28,28,26,36,27,82,0.0,1010,26,10,113,24
2020-03-19 06:00:00,28,26,0.0,8.8,7,7,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,22,29,29,26,37,41,79,0.0,1011,26,10,119,26
2020-03-19 09:00:00,28,26,0.0,8.8,7,7,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,23,31,31,28,35,41,74,0.0,1013,28,10,115,27
2020-03-19 12:00:00,28,26,0.0,8.8,7,6,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,23,32,32,28,35,64,73,0.1,1012,28,10,119,29
2020-03-19 15:00:00,28,26,0.0,8.8,7,6,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,23,31,31,28,37,84,76,0.5,1011,28,9,126,30
2020-03-19 18:00:00,28,26,0.0,8.8,7,1,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,23,30,30,27,40,64,78,0.5,1011,27,9,125,28
2020-03-19 21:00:00,28,26,0.0,8.8,7,1,25,01:09 AM,02:43 PM,05:47 AM,05:55 PM,23,29,29,26,38,27,80,0.0,1013,26,10,125,26
2020-03-20 00:00:00,28,26,0.0,7.4,7,1,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,29,29,26,36,44,81,0.0,1012,26,10,128,24
2020-03-20 03:00:00,28,26,0.0,7.4,7,1,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,29,29,26,33,53,82,0.0,1011,26,10,125,22
2020-03-20 06:00:00,28,26,0.0,7.4,7,6,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,29,29,26,32,55,82,0.1,1011,26,10,122,22
2020-03-20 09:00:00,28,26,0.0,7.4,7,6,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,31,31,27,32,72,78,0.5,1013,27,10,123,25
2020-03-20 12:00:00,28,26,0.0,7.4,7,6,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,32,32,28,32,78,73,0.4,1012,28,9,126,26
2020-03-20 15:00:00,28,26,0.0,7.4,7,6,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,31,31,28,34,72,75,0.1,1011,28,10,129,27
2020-03-20 18:00:00,28,26,0.0,7.4,7,1,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,30,30,27,39,66,79,0.1,1012,27,10,125,28
2020-03-20 21:00:00,28,26,0.0,7.4,7,1,18,02:02 AM,03:28 PM,05:47 AM,05:54 PM,23,29,29,27,40,80,82,0.1,1013,27,10,126,28
2020-03-21 00:00:00,28,26,0.0,6.0,6,1,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,29,29,26,40,64,83,0.3,1012,26,10,126,28
2020-03-21 03:00:00,28,26,0.0,6.0,6,1,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,29,29,26,41,69,84,0.5,1011,26,10,126,28
2020-03-21 06:00:00,28,26,0.0,6.0,6,6,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,29,29,26,41,70,82,0.6,1012,26,10,126,29
2020-03-21 09:00:00,28,26,0.0,6.0,6,6,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,31,31,27,40,70,79,0.9,1013,27,10,125,30
2020-03-21 12:00:00,28,26,0.0,6.0,6,6,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,31,31,28,39,68,77,1.2,1012,28,10,128,29
2020-03-21 15:00:00,28,26,0.0,6.0,6,6,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,31,31,27,39,70,78,0.5,1011,27,10,129,30
2020-03-21 18:00:00,28,26,0.0,6.0,6,1,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,30,30,27,41,62,81,0.7,1012,27,10,129,29
2020-03-21 21:00:00,28,26,0.0,6.0,6,1,11,02:55 AM,04:09 PM,05:47 AM,05:53 PM,23,29,29,26,41,57,82,0.6,1013,26,10,127,28
2020-03-22 00:00:00,28,26,0.0,6.0,6,1,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,23,29,29,26,42,64,82,0.6,1012,26,10,129,28
2020-03-22 03:00:00,28,26,0.0,6.0,6,1,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,23,29,29,26,41,65,81,0.3,1011,26,9,131,27
2020-03-22 06:00:00,28,26,0.0,6.0,6,6,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,23,29,29,26,37,63,81,0.0,1012,26,10,135,26
2020-03-22 09:00:00,28,26,0.0,6.0,6,6,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,23,30,30,27,33,84,77,0.1,1013,27,10,135,26
2020-03-22 12:00:00,28,26,0.0,6.0,6,6,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,23,31,31,28,31,80,73,0.1,1011,28,10,135,26
2020-03-22 15:00:00,28,26,0.0,6.0,6,6,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,23,31,31,28,31,77,75,0.2,1010,28,10,132,25
2020-03-22 18:00:00,28,26,0.0,6.0,6,1,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,23,30,30,27,36,67,79,0.4,1011,27,10,126,26
2020-03-22 21:00:00,28,26,0.0,6.0,6,1,4,03:46 AM,04:47 PM,05:47 AM,05:52 PM,22,29,29,26,38,63,80,0.3,1011,26,9,124,26
2020-03-23 00:00:00,28,25,0.0,11.6,7,1,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,28,28,26,36,35,80,0.0,1010,26,10,128,24
2020-03-23 03:00:00,28,25,0.0,11.6,7,1,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,28,28,26,33,45,81,0.0,1009,26,10,134,23
2020-03-23 06:00:00,28,25,0.0,11.6,7,7,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,28,28,26,30,41,78,0.0,1010,26,10,130,21
2020-03-23 09:00:00,28,25,0.0,11.6,7,7,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,30,30,28,24,37,73,0.0,1011,28,10,124,19
2020-03-23 12:00:00,28,25,0.0,11.6,7,7,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,31,31,28,23,17,70,0.0,1010,28,10,132,19
2020-03-23 15:00:00,28,25,0.0,11.6,7,7,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,30,30,28,24,9,71,0.0,1008,28,10,135,20
2020-03-23 18:00:00,28,25,0.0,11.6,7,1,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,29,29,27,28,36,75,0.0,1009,27,10,130,19
2020-03-23 21:00:00,28,25,0.0,11.6,7,1,0,04:35 AM,05:23 PM,05:48 AM,05:51 PM,22,28,28,26,28,55,79,0.1,1011,26,10,128,18
2020-03-24 00:00:00,28,25,0.0,6.0,6,1,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,22,28,28,26,27,28,81,0.0,1010,26,10,129,17
2020-03-24 03:00:00,28,25,0.0,6.0,6,1,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,23,28,28,25,27,80,84,0.1,1009,25,10,132,17
2020-03-24 06:00:00,28,25,0.0,6.0,6,6,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,23,29,29,26,30,69,83,0.2,1010,26,9,135,21
2020-03-24 09:00:00,28,25,0.0,6.0,6,6,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,23,30,30,27,27,69,78,0.2,1011,27,10,137,21
2020-03-24 12:00:00,28,25,0.0,6.0,6,6,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,23,31,31,28,27,78,75,0.4,1010,28,9,142,22
2020-03-24 15:00:00,28,25,0.0,6.0,6,6,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,23,31,31,28,30,64,78,0.6,1008,28,10,147,24
2020-03-24 18:00:00,28,25,0.0,6.0,6,1,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,24,30,30,27,34,73,83,0.8,1009,27,10,147,25
2020-03-24 21:00:00,28,25,0.0,6.0,6,1,0,05:24 AM,05:57 PM,05:48 AM,05:51 PM,23,29,29,26,32,66,85,0.6,1011,26,10,139,22
2020-03-25 00:00:00,29,26,0.0,7.4,6,1,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,23,29,29,26,27,50,85,0.7,1010,26,10,137,18
2020-03-25 03:00:00,29,26,0.0,7.4,6,1,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,23,29,29,26,27,57,86,0.6,1009,26,10,133,19
2020-03-25 06:00:00,29,26,0.0,7.4,6,6,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,23,29,29,26,29,75,85,0.7,1010,26,10,126,21
2020-03-25 09:00:00,29,26,0.0,7.4,6,6,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,24,31,31,28,28,84,80,0.3,1011,28,9,123,22
2020-03-25 12:00:00,29,26,0.0,7.4,6,6,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,24,33,33,28,27,75,76,0.4,1010,28,9,124,22
2020-03-25 15:00:00,29,26,0.0,7.4,6,6,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,24,32,32,28,31,55,79,0.4,1009,28,10,131,25
2020-03-25 18:00:00,29,26,0.0,7.4,6,1,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,24,31,31,27,37,56,83,0.4,1010,27,10,123,27
2020-03-25 21:00:00,29,26,0.0,7.4,6,1,3,06:12 AM,06:30 PM,05:48 AM,05:50 PM,24,30,30,27,40,57,85,0.2,1011,27,10,117,27
2020-03-26 00:00:00,29,26,0.0,7.4,6,1,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,30,30,27,38,74,85,0.4,1011,27,10,114,26
2020-03-26 03:00:00,29,26,0.0,7.4,6,1,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,30,30,26,35,78,86,1.1,1010,26,10,116,24
2020-03-26 06:00:00,29,26,0.0,7.4,6,6,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,30,30,26,33,62,85,1.2,1010,26,10,118,24
