date_time,Kendenup_maxtempC,Kendenup_mintempC,Kendenup_totalSnow_cm,Kendenup_sunHour,Kendenup_uvIndex,Kendenup_uvIndex,Kendenup_moon_illumination,Kendenup_moonrise,Kendenup_moonset,Kendenup_sunrise,Kendenup_sunset,Kendenup_DewPointC,Kendenup_FeelsLikeC,Kendenup_HeatIndexC,Kendenup_WindChillC,Kendenup_WindGustKmph,Kendenup_cloudcover,Kendenup_humidity,Kendenup_precipMM,Kendenup_pressure,Kendenup_tempC,Kendenup_visibility,Kendenup_winddirDegree,Kendenup_windspeedKmph
2020-04-04 21:00:00,18,11,0.0,10.2,5,1,79,03:51 PM,01:28 AM,06:24 AM,06:00 PM,8,11,12,11,21,6,81,0.0,1022,12,10,86,10
2020-04-05 00:00:00,21,10,0.0,8.7,4,1,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,8,10,11,10,18,37,85,0.0,1022,11,10,70,9
2020-04-05 03:00:00,21,10,0.0,8.7,4,1,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,9,9,10,9,19,59,88,0.0,1021,10,10,59,9
2020-04-05 06:00:00,21,10,0.0,8.7,4,1,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,9,10,11,10,19,10,85,0.0,1022,11,10,54,10
2020-04-05 09:00:00,21,10,0.0,8.7,4,4,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,10,15,16,15,19,31,68,0.0,1022,16,10,66,14
2020-04-05 12:00:00,21,10,0.0,8.7,4,6,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,10,20,20,20,21,55,54,0.0,1020,20,10,88,18
2020-04-05 15:00:00,21,10,0.0,8.7,4,5,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,12,20,20,20,27,8,60,0.0,1019,20,10,98,22
2020-04-05 18:00:00,21,10,0.0,8.7,4,1,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,12,16,17,16,32,13,76,0.0,1019,17,10,90,22
2020-04-05 21:00:00,21,10,0.0,8.7,4,1,87,04:32 PM,02:37 AM,06:25 AM,05:59 PM,12,13,15,13,32,15,85,0.0,1021,15,10,78,18
2020-04-06 00:00:00,22,13,0.0,8.7,5,1,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,12,13,14,13,28,25,89,0.0,1021,14,10,69,15
2020-04-06 03:00:00,22,13,0.0,8.7,5,1,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,12,12,13,12,26,30,93,0.0,1021,13,10,64,14
2020-04-06 06:00:00,22,13,0.0,8.7,5,1,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,12,13,14,13,25,21,89,0.0,1021,14,10,66,15
2020-04-06 09:00:00,22,13,0.0,8.7,5,5,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,11,18,19,18,25,8,67,0.0,1021,18,10,68,19
2020-04-06 12:00:00,22,13,0.0,8.7,5,6,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,10,22,24,22,26,14,48,0.0,1020,22,10,78,23
2020-04-06 15:00:00,22,13,0.0,8.7,5,6,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,12,21,23,21,30,10,54,0.0,1019,21,10,86,24
2020-04-06 18:00:00,22,13,0.0,8.7,5,1,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,13,18,18,18,34,6,70,0.0,1019,18,10,84,23
2020-04-06 21:00:00,22,13,0.0,8.7,5,1,94,05:10 PM,03:49 AM,06:26 AM,05:57 PM,13,15,16,15,35,9,82,0.0,1020,15,10,79,21
2020-04-07 00:00:00,27,16,0.0,8.7,6,1,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,13,14,17,14,37,14,83,0.0,1019,14,10,76,22
2020-04-07 03:00:00,27,16,0.0,8.7,6,1,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,13,16,16,16,37,8,81,0.0,1019,16,10,70,21
2020-04-07 06:00:00,27,16,0.0,8.7,6,1,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,12,17,17,17,35,5,72,0.0,1019,17,10,62,21
2020-04-07 09:00:00,27,16,0.0,8.7,6,5,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,10,19,20,19,29,5,57,0.0,1019,19,10,56,22
2020-04-07 12:00:00,27,16,0.0,8.7,6,6,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,11,25,25,24,26,5,43,0.0,1016,24,10,56,22
2020-04-07 15:00:00,27,16,0.0,8.7,6,7,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,12,26,26,25,29,8,44,0.0,1014,25,10,65,23
2020-04-07 18:00:00,27,16,0.0,8.7,6,1,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,13,21,23,21,37,7,62,0.0,1014,21,10,74,24
2020-04-07 21:00:00,27,16,0.0,8.7,6,1,100,05:47 PM,05:01 AM,06:26 AM,05:56 PM,13,19,19,19,39,5,71,0.0,1015,19,10,64,23
2020-04-08 00:00:00,32,18,0.0,8.7,7,1,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,13,18,18,18,41,5,70,0.0,1014,18,10,55,23
2020-04-08 03:00:00,32,18,0.0,8.7,7,1,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,11,18,18,18,37,7,61,0.0,1013,18,10,43,20
2020-04-08 06:00:00,32,18,0.0,8.7,7,1,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,9,20,21,20,36,15,48,0.0,1013,20,10,26,21
2020-04-08 09:00:00,32,18,0.0,8.7,7,6,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,9,25,25,24,33,24,40,0.0,1014,24,10,12,23
2020-04-08 12:00:00,32,18,0.0,8.7,7,7,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,10,28,28,29,29,19,29,0.0,1013,29,10,3,24
2020-04-08 15:00:00,32,18,0.0,8.7,7,8,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,10,30,30,31,27,11,28,0.0,1011,31,10,1,21
2020-04-08 18:00:00,32,18,0.0,8.7,7,1,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,11,29,29,29,21,9,38,0.0,1011,29,10,86,11
2020-04-08 21:00:00,32,18,0.0,8.7,7,1,100,06:23 PM,06:13 AM,06:27 AM,05:55 PM,12,28,28,26,11,9,53,0.0,1013,26,10,170,5
2020-04-09 00:00:00,28,17,0.0,5.7,6,1,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,11,25,25,23,15,7,55,0.0,1013,23,10,116,7
2020-04-09 03:00:00,28,17,0.0,5.7,6,1,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,10,20,20,20,20,7,55,0.0,1013,20,10,331,10
2020-04-09 06:00:00,28,17,0.0,5.7,6,1,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,10,20,21,20,21,8,53,0.0,1014,20,10,331,11
2020-04-09 09:00:00,28,17,0.0,5.7,6,5,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,13,26,26,24,18,23,51,0.1,1016,24,10,322,13
2020-04-09 12:00:00,28,17,0.0,5.7,6,6,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,18,26,26,26,21,61,65,0.5,1016,26,10,266,17
2020-04-09 15:00:00,28,17,0.0,5.7,6,5,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,18,20,20,20,24,86,87,1.0,1016,20,10,216,18
2020-04-09 18:00:00,28,17,0.0,5.7,6,1,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,17,19,19,19,20,97,90,2.2,1018,19,9,207,14
2020-04-09 21:00:00,28,17,0.0,5.7,6,1,83,07:00 PM,07:26 AM,06:28 AM,05:53 PM,17,18,18,18,21,96,92,3.9,1020,18,8,164,14
2020-04-10 00:00:00,21,16,0.0,4.2,4,1,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,16,17,17,17,17,91,91,0.8,1020,17,9,115,12
2020-04-10 03:00:00,21,16,0.0,4.2,4,1,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,15,17,17,17,17,90,90,0.5,1020,17,9,126,11
2020-04-10 06:00:00,21,16,0.0,4.2,4,1,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,15,17,17,17,14,76,87,0.0,1021,17,10,101,9
2020-04-10 09:00:00,21,16,0.0,4.2,4,4,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,15,19,19,19,14,69,81,0.0,1021,19,10,105,10
2020-04-10 12:00:00,21,16,0.0,4.2,4,5,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,15,20,20,20,16,84,73,0.0,1020,20,10,117,14
2020-04-10 15:00:00,21,16,0.0,4.2,4,4,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,15,19,19,19,22,96,78,0.0,1020,19,10,120,18
2020-04-10 18:00:00,21,16,0.0,4.2,4,1,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,14,18,18,18,24,99,80,0.0,1021,18,10,112,17
2020-04-10 21:00:00,21,16,0.0,4.2,4,1,76,07:40 PM,08:38 AM,06:29 AM,05:52 PM,14,17,17,17,25,94,83,0.0,1022,17,10,97,17
2020-04-11 00:00:00,28,16,0.0,8.7,6,1,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,14,17,17,17,24,70,83,0.0,1021,17,10,76,16
2020-04-11 03:00:00,28,16,0.0,8.7,6,1,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,14,16,16,16,23,24,84,0.0,1021,16,10,63,14
2020-04-11 06:00:00,28,16,0.0,8.7,6,1,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,14,16,16,16,23,14,86,0.0,1020,16,10,59,15
2020-04-11 09:00:00,28,16,0.0,8.7,6,5,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,14,19,20,19,22,11,73,0.0,1019,19,10,56,17
2020-04-11 12:00:00,28,16,0.0,8.7,6,7,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,15,26,26,25,19,15,53,0.0,1017,25,10,58,16
2020-04-11 15:00:00,28,16,0.0,8.7,6,7,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,16,27,27,26,21,24,54,0.0,1015,26,10,73,15
2020-04-11 18:00:00,28,16,0.0,8.7,6,1,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,16,21,23,21,29,16,76,0.0,1014,21,10,92,18
2020-04-11 21:00:00,28,16,0.0,8.7,6,1,68,08:24 PM,09:49 AM,06:29 AM,05:51 PM,16,19,19,19,28,39,81,0.0,1014,19,10,63,15
2020-04-12 00:00:00,26,16,0.0,8.7,6,1,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,13,19,19,19,24,37,69,0.0,1013,19,10,135,12
2020-04-12 03:00:00,26,16,0.0,8.7,6,1,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,12,20,20,20,19,8,59,0.0,1012,20,10,305,9
2020-04-12 06:00:00,26,16,0.0,8.7,6,1,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,14,20,20,20,21,10,71,0.0,1012,20,10,294,12
2020-04-12 09:00:00,26,16,0.0,8.7,6,6,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,18,23,23,23,20,26,74,0.0,1013,23,10,285,15
2020-04-12 12:00:00,26,16,0.0,8.7,6,7,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,17,27,27,25,20,37,60,0.0,1013,25,10,254,17
2020-04-12 15:00:00,26,16,0.0,8.7,6,6,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,16,25,25,23,23,30,63,0.0,1012,23,10,234,19
2020-04-12 18:00:00,26,16,0.0,8.7,6,1,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,16,20,22,20,22,2,76,0.0,1013,20,10,243,14
2020-04-12 21:00:00,26,16,0.0,8.7,6,1,61,09:12 PM,10:57 AM,06:30 AM,05:50 PM,15,17,17,17,21,2,86,0.0,1014,17,10,279,10
2020-04-13 00:00:00,22,15,0.0,4.2,5,1,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,16,16,16,22,16,89,0.0,1015,16,10,308,11
2020-04-13 03:00:00,22,15,0.0,4.2,5,1,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,15,15,15,22,27,89,0.0,1014,15,10,320,11
2020-04-13 06:00:00,22,15,0.0,4.2,5,1,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,16,16,16,19,25,86,0.0,1015,16,10,317,11
2020-04-13 09:00:00,22,15,0.0,4.2,5,4,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,19,20,19,17,63,73,0.0,1015,19,10,296,13
2020-04-13 12:00:00,22,15,0.0,4.2,5,5,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,22,23,22,16,74,62,0.2,1015,22,10,253,13
2020-04-13 15:00:00,22,15,0.0,4.2,5,5,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,20,20,20,17,97,68,0.3,1015,20,10,234,13
2020-04-13 18:00:00,22,15,0.0,4.2,5,1,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,19,19,19,13,82,76,0.2,1016,19,10,222,9
2020-04-13 21:00:00,22,15,0.0,4.2,5,1,53,10:05 PM,12:00 PM,06:31 AM,05:48 PM,14,18,18,18,9,70,81,0.2,1017,18,10,201,5
2020-04-14 00:00:00,20,14,0.0,4.2,4,1,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,15,17,17,17,12,84,85,0.2,1018,17,10,168,8
2020-04-14 03:00:00,20,14,0.0,4.2,4,1,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,14,17,17,17,12,91,87,0.3,1017,17,10,129,8
2020-04-14 06:00:00,20,14,0.0,4.2,4,1,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,14,16,16,16,11,87,88,0.6,1018,16,10,104,7
2020-04-14 09:00:00,20,14,0.0,4.2,4,4,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,14,17,17,17,10,84,84,0.9,1018,17,10,119,7
2020-04-14 12:00:00,20,14,0.0,4.2,4,4,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,13,18,18,18,10,91,72,0.7,1017,18,9,210,8
2020-04-14 15:00:00,20,14,0.0,4.2,4,4,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,12,19,19,19,11,92,65,0.7,1015,19,10,236,9
2020-04-14 18:00:00,20,14,0.0,4.2,4,1,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,13,17,17,17,14,75,75,0.1,1016,17,10,258,9
2020-04-14 21:00:00,20,14,0.0,4.2,4,1,46,11:01 PM,12:57 PM,06:32 AM,05:47 PM,12,14,14,14,25,48,83,0.1,1016,14,10,282,14
2020-04-15 00:00:00,17,13,0.0,4.2,5,1,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,10,12,13,12,30,8,82,0.0,1016,13,10,297,17
2020-04-15 03:00:00,17,13,0.0,4.2,5,1,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,10,12,13,12,32,24,83,0.0,1015,13,10,303,19
2020-04-15 06:00:00,17,13,0.0,4.2,5,1,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,11,13,14,13,33,40,81,0.2,1016,14,10,294,20
2020-04-15 09:00:00,17,13,0.0,4.2,5,4,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,12,16,16,16,29,74,78,0.6,1017,16,10,271,19
2020-04-15 12:00:00,17,13,0.0,4.2,5,4,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,12,17,17,17,26,86,72,1.0,1018,17,10,247,18
2020-04-15 15:00:00,17,13,0.0,4.2,5,4,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,11,17,17,17,26,87,66,0.9,1019,17,10,232,20
2020-04-15 18:00:00,17,13,0.0,4.2,5,1,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,10,16,16,16,21,85,66,0.1,1020,16,10,236,15
2020-04-15 21:00:00,17,13,0.0,4.2,5,1,38,11:59 PM,01:47 PM,06:32 AM,05:46 PM,9,15,15,15,15,75,70,0.1,1022,15,10,237,10
2020-04-16 00:00:00,17,11,0.0,5.7,4,1,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,9,13,13,13,13,58,75,0.0,1022,13,10,243,7
2020-04-16 03:00:00,17,11,0.0,5.7,4,1,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,9,13,13,13,10,55,76,0.1,1022,13,10,247,6
2020-04-16 06:00:00,17,11,0.0,5.7,4,1,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,9,12,12,12,10,63,79,0.0,1023,12,10,272,5
2020-04-16 09:00:00,17,11,0.0,5.7,4,3,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,9,14,15,14,9,72,69,0.0,1023,15,10,294,6
2020-04-16 12:00:00,17,11,0.0,5.7,4,5,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,9,17,17,17,10,60,60,0.0,1022,17,10,248,8
2020-04-16 15:00:00,17,11,0.0,5.7,4,5,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,9,17,17,17,12,38,60,0.0,1021,17,10,219,9
2020-04-16 18:00:00,17,11,0.0,5.7,4,1,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,9,15,15,15,11,19,66,0.0,1022,15,10,206,7
2020-04-16 21:00:00,17,11,0.0,5.7,4,1,30,No moonrise,02:29 PM,06:33 AM,05:45 PM,8,12,12,12,7,12,80,0.0,1023,12,10,250,3
2020-04-17 00:00:00,21,10,0.0,8.7,5,1,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,8,11,11,11,7,9,83,0.0,1023,11,10,241,3
2020-04-17 03:00:00,21,10,0.0,8.7,5,1,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,8,10,10,10,10,3,87,0.0,1022,10,10,123,5
2020-04-17 06:00:00,21,10,0.0,8.7,5,1,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,8,11,11,11,8,0,84,0.0,1022,11,10,248,4
2020-04-17 09:00:00,21,10,0.0,8.7,5,5,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,10,16,16,16,5,0,69,0.0,1021,16,10,40,3
2020-04-17 12:00:00,21,10,0.0,8.7,5,6,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,11,21,22,21,6,0,52,0.0,1019,21,10,91,5
2020-04-17 15:00:00,21,10,0.0,8.7,5,6,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,12,20,22,20,14,0,59,0.0,1018,20,10,132,11
2020-04-17 18:00:00,21,10,0.0,8.7,5,1,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,13,16,17,16,21,4,78,0.0,1018,17,10,107,13
2020-04-17 21:00:00,21,10,0.0,8.7,5,1,23,12:57 AM,03:06 PM,06:34 AM,05:43 PM,13,14,14,14,19,25,91,0.0,1018,14,10,82,9
2020-04-18 00:00:00,24,14,0.0,8.7,5,1,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,13,14,14,14,17,52,93,0.0,1017,14,10,68,8
2020-04-18 03:00:00,24,14,0.0,8.7,5,1,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,13,14,14,14,15,51,94,0.0,1015,14,7,55,8
2020-04-18 06:00:00,24,14,0.0,8.7,5,1,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,13,14,14,14,14,60,93,0.0,1014,14,5,44,8
2020-04-18 09:00:00,24,14,0.0,8.7,5,5,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,13,17,17,17,10,43,80,0.0,1013,17,10,39,7
2020-04-18 12:00:00,24,14,0.0,8.7,5,6,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,11,22,22,22,10,27,53,0.0,1010,22,10,120,8
2020-04-18 15:00:00,24,14,0.0,8.7,5,6,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,10,23,23,22,14,49,49,0.0,1008,22,10,267,10
2020-04-18 18:00:00,24,14,0.0,8.7,5,1,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,13,18,18,18,19,59,72,0.0,1008,18,10,255,13
2020-04-18 21:00:00,24,14,0.0,8.7,5,1,15,01:54 AM,03:39 PM,06:35 AM,05:42 PM,13,16,16,16,26,68,81,0.2,1008,16,8,286,16
2020-04-19 00:00:00,17,11,0.0,4.1,4,1,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,12,15,15,15,30,62,83,0.4,1007,15,7,321,18
2020-04-19 03:00:00,17,11,0.0,4.1,4,1,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,12,14,15,14,36,76,82,0.3,1005,15,10,309,23
2020-04-19 06:00:00,17,11,0.0,4.1,4,1,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,13,16,16,16,40,89,83,1.2,1005,16,9,290,24
2020-04-19 09:00:00,17,11,0.0,4.1,4,4,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,11,16,16,16,45,80,74,1.6,1006,16,9,264,28
2020-04-19 12:00:00,17,11,0.0,4.1,4,4,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,9,16,16,16,48,72,60,0.5,1008,16,10,253,35
2020-04-19 15:00:00,17,11,0.0,4.1,4,5,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,7,16,16,16,39,71,55,0.3,1009,16,9,252,31
2020-04-19 18:00:00,17,11,0.0,4.1,4,1,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,7,13,14,13,30,57,63,0.0,1011,14,10,266,19
2020-04-19 21:00:00,17,11,0.0,4.1,4,1,8,02:50 AM,04:08 PM,06:36 AM,05:41 PM,7,11,12,11,24,53,71,0.1,1013,12,10,296,13
2020-04-20 00:00:00,22,10,0.0,8.7,5,1,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,7,9,11,9,25,9,78,0.0,1013,11,10,312,13
2020-04-20 03:00:00,22,10,0.0,8.7,5,1,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,7,8,11,8,30,6,78,0.0,1012,11,10,319,16
2020-04-20 06:00:00,22,10,0.0,8.7,5,1,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,7,9,11,9,33,6,73,0.0,1011,11,10,321,19
2020-04-20 09:00:00,22,10,0.0,8.7,5,5,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,8,14,15,14,34,13,64,0.0,1010,15,10,309,24
2020-04-20 12:00:00,22,10,0.0,8.7,5,6,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,9,20,21,20,34,32,49,0.0,1009,20,10,293,30
2020-04-20 15:00:00,22,10,0.0,8.7,5,5,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,10,20,22,20,38,58,50,0.0,1008,20,10,291,30
2020-04-20 18:00:00,22,10,0.0,8.7,5,1,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,11,18,18,18,40,66,66,0.1,1009,18,10,297,24
2020-04-20 21:00:00,22,10,0.0,8.7,5,1,0,03:45 AM,04:36 PM,06:36 AM,05:40 PM,12,15,16,15,35,70,80,0.3,1011,16,10,291,19
