date_time,Paita_maxtempC,Paita_mintempC,Paita_totalSnow_cm,Paita_sunHour,Paita_uvIndex,Paita_uvIndex,Paita_moon_illumination,Paita_moonrise,Paita_moonset,Paita_sunrise,Paita_sunset,Paita_DewPointC,Paita_FeelsLikeC,Paita_HeatIndexC,Paita_WindChillC,Paita_WindGustKmph,Paita_cloudcover,Paita_humidity,Paita_precipMM,Paita_pressure,Paita_tempC,Paita_visibility,Paita_winddirDegree,Paita_windspeedKmph
2020-02-07 12:00:00,27,20,0.0,11.6,7,7,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,20,29,29,27,25,28,66,0.0,1012,27,10,191,20
2020-02-07 15:00:00,27,20,0.0,11.6,7,7,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,20,29,29,27,31,18,69,0.0,1009,27,10,211,26
2020-02-07 18:00:00,27,20,0.0,11.6,7,6,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,21,27,27,25,37,22,79,0.0,1009,25,10,205,27
2020-02-07 21:00:00,27,20,0.0,11.6,7,1,95,05:34 PM,04:44 AM,06:29 AM,06:47 PM,21,21,24,21,31,41,80,0.0,1012,21,10,184,21
2020-02-08 00:00:00,26,23,0.0,11.6,7,1,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,20,25,25,22,22,52,81,0.0,1012,22,10,177,15
2020-02-08 03:00:00,26,23,0.0,11.6,7,1,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,20,26,26,23,18,61,83,0.0,1012,23,10,180,13
2020-02-08 06:00:00,26,23,0.0,11.6,7,1,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,20,25,25,23,16,43,83,0.0,1012,23,10,162,12
2020-02-08 09:00:00,26,23,0.0,11.6,7,7,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,20,27,27,25,14,28,73,0.0,1013,25,10,145,10
2020-02-08 12:00:00,26,23,0.0,11.6,7,7,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,20,28,28,26,23,39,70,0.0,1012,26,10,194,17
2020-02-08 15:00:00,26,23,0.0,11.6,7,7,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,21,28,28,26,26,28,73,0.0,1010,26,10,224,21
2020-02-08 18:00:00,26,23,0.0,11.6,7,6,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,21,27,27,25,24,48,80,0.0,1010,25,10,225,19
2020-02-08 21:00:00,26,23,0.0,11.6,7,1,100,06:32 PM,05:46 AM,06:29 AM,06:47 PM,21,26,26,24,24,46,84,0.0,1012,24,10,213,17
2020-02-09 00:00:00,27,20,0.0,11.6,7,1,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,21,26,26,24,19,37,84,0.0,1012,24,10,186,13
2020-02-09 03:00:00,27,20,0.0,11.6,7,1,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,21,26,26,23,18,53,83,0.0,1012,23,10,168,12
2020-02-09 06:00:00,27,20,0.0,11.6,7,1,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,20,25,25,23,21,57,84,0.0,1012,23,10,156,14
2020-02-09 09:00:00,27,20,0.0,11.6,7,6,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,20,27,27,25,19,48,76,0.0,1013,25,10,159,15
2020-02-09 12:00:00,27,20,0.0,11.6,7,7,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,20,28,28,26,23,33,70,0.0,1012,26,10,198,20
2020-02-09 15:00:00,27,20,0.0,11.6,7,7,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,21,28,28,26,29,38,71,0.0,1010,26,10,217,25
2020-02-09 18:00:00,27,20,0.0,11.6,7,6,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,21,27,27,25,30,44,78,0.0,1009,25,10,208,23
2020-02-09 21:00:00,27,20,0.0,11.6,7,1,100,07:29 PM,06:46 AM,06:30 AM,06:47 PM,21,21,24,21,27,30,80,0.0,1012,21,10,188,19
2020-02-10 00:00:00,27,24,0.0,11.6,7,1,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,20,25,25,23,23,20,80,0.0,1012,23,10,173,16
2020-02-10 03:00:00,27,24,0.0,11.6,7,1,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,20,26,26,24,21,26,80,0.0,1011,24,10,168,14
2020-02-10 06:00:00,27,24,0.0,11.6,7,1,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,20,26,26,24,22,46,79,0.0,1012,24,10,159,15
2020-02-10 09:00:00,27,24,0.0,11.6,7,7,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,20,27,27,25,22,46,72,0.0,1012,25,10,160,17
2020-02-10 12:00:00,27,24,0.0,11.6,7,7,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,20,29,29,27,26,25,66,0.0,1010,27,10,190,22
2020-02-10 15:00:00,27,24,0.0,11.6,7,7,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,21,29,29,27,33,17,69,0.0,1008,27,10,206,28
2020-02-10 18:00:00,27,24,0.0,11.6,7,7,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,21,27,27,25,40,19,77,0.0,1008,25,10,199,30
2020-02-10 21:00:00,27,24,0.0,11.6,7,1,83,08:22 PM,07:45 AM,06:30 AM,06:47 PM,21,26,26,24,36,28,81,0.0,1010,24,10,180,26
2020-02-11 00:00:00,27,23,0.0,11.6,7,1,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,21,26,26,24,28,43,83,0.0,1011,24,10,168,20
2020-02-11 03:00:00,27,23,0.0,11.6,7,1,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,21,25,25,23,24,60,85,0.0,1010,23,10,169,17
2020-02-11 06:00:00,27,23,0.0,11.6,7,1,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,20,25,25,23,22,68,85,0.0,1010,23,10,157,16
2020-02-11 09:00:00,27,23,0.0,11.6,7,5,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,20,26,26,24,19,32,77,0.0,1012,24,10,161,14
2020-02-11 12:00:00,27,23,0.0,11.6,7,7,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,20,28,28,26,23,13,70,0.0,1010,26,10,198,19
2020-02-11 15:00:00,27,23,0.0,11.6,7,7,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,21,28,28,26,31,11,71,0.0,1008,26,10,213,27
2020-02-11 18:00:00,27,23,0.0,11.6,7,6,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,21,27,27,25,35,20,79,0.0,1008,25,10,206,26
2020-02-11 21:00:00,27,23,0.0,11.6,7,1,75,09:14 PM,08:42 AM,06:30 AM,06:47 PM,21,26,26,24,29,22,82,0.0,1011,24,10,181,21
2020-02-12 00:00:00,27,23,0.0,11.6,7,1,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,21,26,26,24,22,25,82,0.0,1011,24,10,176,15
2020-02-12 03:00:00,27,23,0.0,11.6,7,1,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,20,25,25,23,21,39,83,0.0,1011,23,10,170,14
2020-02-12 06:00:00,27,23,0.0,11.6,7,1,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,20,25,25,23,21,32,84,0.0,1011,23,10,159,15
2020-02-12 09:00:00,27,23,0.0,11.6,7,6,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,20,27,27,25,20,23,74,0.0,1012,25,10,157,15
2020-02-12 12:00:00,27,23,0.0,11.6,7,7,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,20,29,29,27,24,17,67,0.0,1010,27,10,191,20
2020-02-12 15:00:00,27,23,0.0,11.6,7,7,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,21,29,29,27,29,11,68,0.0,1007,27,10,212,26
2020-02-12 18:00:00,27,23,0.0,11.6,7,6,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,21,27,27,25,34,9,79,0.0,1007,25,10,211,26
2020-02-12 21:00:00,27,23,0.0,11.6,7,1,68,10:04 PM,09:37 AM,06:30 AM,06:47 PM,21,26,26,24,29,18,82,0.0,1010,24,10,180,21
2020-02-13 00:00:00,27,23,0.0,11.6,7,1,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,20,26,26,24,24,21,80,0.0,1010,24,10,163,16
2020-02-13 03:00:00,27,23,0.0,11.6,7,1,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,20,25,25,23,20,27,80,0.0,1010,23,10,161,14
2020-02-13 06:00:00,27,23,0.0,11.6,7,1,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,20,25,25,23,21,26,81,0.0,1010,23,10,158,15
2020-02-13 09:00:00,27,23,0.0,11.6,7,6,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,20,26,26,25,20,18,73,0.0,1011,25,10,164,16
2020-02-13 12:00:00,27,23,0.0,11.6,7,7,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,20,28,28,27,23,12,67,0.0,1010,27,10,197,19
2020-02-13 15:00:00,27,23,0.0,11.6,7,7,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,20,29,29,27,30,13,68,0.0,1007,27,10,216,25
2020-02-13 18:00:00,27,23,0.0,11.6,7,6,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,21,27,27,25,32,16,77,0.0,1007,25,10,210,24
2020-02-13 21:00:00,27,23,0.0,11.6,7,1,60,10:53 PM,10:31 AM,06:30 AM,06:47 PM,20,26,26,24,27,16,81,0.0,1010,24,10,185,18
2020-02-14 00:00:00,27,23,0.0,11.6,7,1,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,20,26,26,24,21,18,80,0.0,1011,24,10,166,14
2020-02-14 03:00:00,27,23,0.0,11.6,7,1,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,20,25,25,23,19,24,81,0.0,1010,23,10,162,13
2020-02-14 06:00:00,27,23,0.0,11.6,7,1,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,20,25,25,23,21,19,83,0.0,1010,23,10,157,14
2020-02-14 09:00:00,27,23,0.0,11.6,7,6,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,20,26,26,25,19,15,75,0.0,1011,25,10,158,14
2020-02-14 12:00:00,27,23,0.0,11.6,7,7,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,20,28,28,26,23,13,68,0.0,1010,26,10,197,19
2020-02-14 15:00:00,27,23,0.0,11.6,7,7,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,20,28,28,26,30,13,69,0.0,1008,26,10,214,26
2020-02-14 18:00:00,27,23,0.0,11.6,7,6,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,21,27,27,25,32,24,79,0.0,1008,25,10,210,25
2020-02-14 21:00:00,27,23,0.0,11.6,7,1,53,11:43 PM,11:25 AM,06:30 AM,06:47 PM,20,26,26,24,24,24,81,0.0,1010,24,10,191,17
2020-02-15 00:00:00,27,23,0.0,11.6,7,1,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,20,26,26,24,19,23,79,0.0,1011,24,10,167,13
2020-02-15 03:00:00,27,23,0.0,11.6,7,1,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,20,25,25,24,19,28,80,0.0,1011,24,10,158,13
2020-02-15 06:00:00,27,23,0.0,11.6,7,1,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,20,25,25,23,22,37,83,0.0,1011,23,10,167,15
2020-02-15 09:00:00,27,23,0.0,11.6,7,6,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,20,27,27,25,20,28,76,0.0,1013,25,10,170,15
2020-02-15 12:00:00,27,23,0.0,11.6,7,7,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,20,28,28,26,23,17,69,0.0,1011,26,10,201,19
2020-02-15 15:00:00,27,23,0.0,11.6,7,7,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,21,28,28,26,31,18,71,0.0,1009,26,10,220,26
2020-02-15 18:00:00,27,23,0.0,11.6,7,6,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,21,27,27,25,33,37,80,0.0,1009,25,10,208,25
2020-02-15 21:00:00,27,23,0.0,11.6,7,1,45,No moonrise,12:18 PM,06:30 AM,06:46 PM,21,26,26,24,26,40,82,0.0,1011,24,10,177,18
2020-02-16 00:00:00,27,24,0.0,11.6,7,1,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,20,26,26,24,20,31,81,0.0,1011,24,10,158,14
2020-02-16 03:00:00,27,24,0.0,11.6,7,1,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,20,26,26,24,18,33,81,0.0,1009,24,10,154,12
2020-02-16 06:00:00,27,24,0.0,11.6,7,1,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,20,26,26,24,17,34,80,0.0,1009,24,10,152,12
2020-02-16 09:00:00,27,24,0.0,11.6,7,7,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,20,27,27,25,19,25,73,0.0,1011,25,10,171,14
2020-02-16 12:00:00,27,24,0.0,11.6,7,7,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,20,28,28,27,25,16,68,0.0,1009,27,10,200,21
2020-02-16 15:00:00,27,24,0.0,11.6,7,7,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,20,29,29,27,30,13,69,0.0,1006,27,10,215,26
2020-02-16 18:00:00,27,24,0.0,11.6,7,6,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,21,27,27,25,31,17,78,0.0,1006,25,10,213,23
2020-02-16 21:00:00,27,24,0.0,11.6,7,1,38,12:33 AM,01:12 PM,06:30 AM,06:46 PM,21,26,26,24,24,27,83,0.0,1008,24,10,191,17
2020-02-17 00:00:00,27,23,0.0,11.6,7,1,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,20,26,26,24,18,29,82,0.0,1008,24,10,169,12
2020-02-17 03:00:00,27,23,0.0,11.6,7,1,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,20,25,25,23,16,35,83,0.0,1008,23,10,170,11
2020-02-17 06:00:00,27,23,0.0,11.6,7,1,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,20,25,25,23,15,43,84,0.0,1008,23,10,162,10
2020-02-17 09:00:00,27,23,0.0,11.6,7,7,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,20,27,27,25,14,43,74,0.0,1009,25,10,164,10
2020-02-17 12:00:00,27,23,0.0,11.6,7,7,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,20,29,29,27,21,27,68,0.0,1008,27,10,203,17
2020-02-17 15:00:00,27,23,0.0,11.6,7,7,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,21,29,29,27,26,16,69,0.0,1005,27,10,223,22
2020-02-17 18:00:00,27,23,0.0,11.6,7,6,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,21,27,27,25,29,34,79,0.0,1006,25,10,219,21
2020-02-17 21:00:00,27,23,0.0,11.6,7,1,30,01:25 AM,02:07 PM,06:30 AM,06:46 PM,21,26,26,24,27,36,83,0.0,1008,24,10,192,19
2020-02-18 00:00:00,28,20,0.0,11.6,7,1,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,21,26,26,24,26,46,83,0.0,1009,24,10,168,17
2020-02-18 03:00:00,28,20,0.0,11.6,7,1,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,20,25,25,23,22,59,82,0.0,1008,23,10,155,15
2020-02-18 06:00:00,28,20,0.0,11.6,7,1,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,20,26,26,24,18,53,81,0.0,1009,24,10,142,12
2020-02-18 09:00:00,28,20,0.0,11.6,7,7,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,20,27,27,25,18,30,71,0.0,1010,25,10,153,13
2020-02-18 12:00:00,28,20,0.0,11.6,7,7,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,20,29,29,27,24,14,65,0.0,1008,27,10,193,19
2020-02-18 15:00:00,28,20,0.0,11.6,7,7,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,20,29,29,27,32,11,67,0.0,1005,27,10,217,26
2020-02-18 18:00:00,28,20,0.0,11.6,7,6,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,21,27,27,25,37,26,78,0.0,1006,25,10,216,27
2020-02-18 21:00:00,28,20,0.0,11.6,7,1,22,02:18 AM,03:01 PM,06:31 AM,06:46 PM,20,21,25,21,30,34,79,0.0,1009,21,10,185,19
2020-02-19 00:00:00,28,24,0.0,11.6,7,1,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,20,25,25,23,22,42,78,0.0,1009,23,10,174,14
2020-02-19 03:00:00,28,24,0.0,11.6,7,1,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,20,26,26,24,19,38,81,0.0,1009,24,10,166,13
2020-02-19 06:00:00,28,24,0.0,11.6,7,1,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,20,26,26,24,23,20,81,0.0,1009,24,10,151,15
2020-02-19 09:00:00,28,24,0.0,11.6,7,7,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,20,27,27,26,22,10,72,0.0,1010,26,10,164,15
2020-02-19 12:00:00,28,24,0.0,11.6,7,7,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,20,29,29,27,24,10,66,0.0,1010,27,10,206,19
2020-02-19 15:00:00,28,24,0.0,11.6,7,7,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,21,29,29,27,29,10,69,0.0,1007,27,10,222,24
2020-02-19 18:00:00,28,24,0.0,11.6,7,7,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,21,27,27,25,32,12,78,0.0,1008,25,10,212,23
2020-02-19 21:00:00,28,24,0.0,11.6,7,1,15,03:11 AM,03:55 PM,06:31 AM,06:46 PM,21,26,26,24,26,36,82,0.0,1010,24,10,185,17
2020-02-20 00:00:00,28,24,0.0,11.6,7,1,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,21,26,26,24,23,36,80,0.0,1011,24,10,162,15
2020-02-20 03:00:00,28,24,0.0,11.6,7,1,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,20,26,26,24,23,27,80,0.0,1010,24,10,157,15
2020-02-20 06:00:00,28,24,0.0,11.6,7,1,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,20,26,26,24,17,23,79,0.0,1010,24,10,151,11
2020-02-20 09:00:00,28,24,0.0,11.6,7,7,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,20,28,28,26,10,16,70,0.0,1011,26,10,153,7
2020-02-20 12:00:00,28,24,0.0,11.6,7,7,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,21,30,30,28,21,11,64,0.0,1010,28,10,209,16
2020-02-20 15:00:00,28,24,0.0,11.6,7,7,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,21,30,30,27,27,12,67,0.0,1008,27,10,240,22
2020-02-20 18:00:00,28,24,0.0,11.6,7,7,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,21,28,28,25,25,15,78,0.0,1009,25,10,230,18
2020-02-20 21:00:00,28,24,0.0,11.6,7,1,7,04:04 AM,04:46 PM,06:31 AM,06:45 PM,22,27,27,24,16,47,85,0.0,1011,24,10,210,10
2020-02-21 00:00:00,28,24,0.0,8.8,7,1,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,22,26,26,24,14,60,86,0.0,1013,24,10,201,9
2020-02-21 03:00:00,28,24,0.0,8.8,7,1,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,21,26,26,24,14,54,87,0.0,1012,24,10,188,9
2020-02-21 06:00:00,28,24,0.0,8.8,7,1,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,21,26,26,24,9,66,86,0.0,1012,24,10,167,6
2020-02-21 09:00:00,28,24,0.0,8.8,7,6,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,21,27,27,25,10,91,78,0.0,1014,25,10,146,6
2020-02-21 12:00:00,28,24,0.0,8.8,7,6,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,21,30,30,28,16,76,68,0.0,1013,28,10,192,12
2020-02-21 15:00:00,28,24,0.0,8.8,7,6,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,21,30,30,27,23,54,68,0.0,1010,27,10,249,18
2020-02-21 18:00:00,28,24,0.0,8.8,7,7,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,21,28,28,26,25,41,76,0.0,1010,26,10,260,17
2020-02-21 21:00:00,28,24,0.0,8.8,7,1,0,04:56 AM,05:35 PM,06:31 AM,06:45 PM,21,27,27,25,22,57,81,0.0,1013,25,10,213,14
2020-02-22 00:00:00,28,24,0.0,11.6,6,1,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,27,27,24,14,55,82,0.0,1014,24,10,207,9
2020-02-22 03:00:00,28,24,0.0,11.6,6,1,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,27,27,25,9,48,81,0.0,1013,25,10,208,5
2020-02-22 06:00:00,28,24,0.0,11.6,6,1,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,27,27,25,8,52,79,0.0,1013,25,10,173,5
2020-02-22 09:00:00,28,24,0.0,11.6,6,7,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,29,29,27,6,44,72,0.0,1014,27,10,143,4
2020-02-22 12:00:00,28,24,0.0,11.6,6,7,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,30,30,28,21,29,66,0.0,1013,28,10,206,15
2020-02-22 15:00:00,28,24,0.0,11.6,6,7,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,30,30,28,28,31,68,0.0,1010,28,10,255,21
2020-02-22 18:00:00,28,24,0.0,11.6,6,7,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,28,28,26,28,29,77,0.0,1010,26,10,250,20
2020-02-22 21:00:00,28,24,0.0,11.6,6,1,0,05:45 AM,06:20 PM,06:31 AM,06:45 PM,21,27,27,25,23,40,79,0.0,1013,25,10,201,15
2020-02-23 00:00:00,28,25,0.0,11.6,7,1,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,20,27,27,25,14,45,77,0.0,1014,25,10,177,9
2020-02-23 03:00:00,28,25,0.0,11.6,7,1,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,20,27,27,25,9,42,76,0.0,1012,25,10,179,6
2020-02-23 06:00:00,28,25,0.0,11.6,7,1,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,20,27,27,25,12,71,75,0.0,1013,25,10,166,8
2020-02-23 09:00:00,28,25,0.0,11.6,7,6,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,20,28,28,26,15,54,71,0.0,1014,26,10,159,11
2020-02-23 12:00:00,28,25,0.0,11.6,7,7,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,20,30,30,28,22,50,64,0.0,1013,28,10,202,16
2020-02-23 15:00:00,28,25,0.0,11.6,7,7,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,21,30,30,28,28,38,65,0.0,1010,28,10,223,22
2020-02-23 18:00:00,28,25,0.0,11.6,7,7,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,21,28,28,26,32,40,74,0.0,1010,26,10,220,22
2020-02-23 21:00:00,28,25,0.0,11.6,7,1,0,06:32 AM,07:03 PM,06:31 AM,06:45 PM,21,27,27,25,27,54,79,0.0,1012,25,10,195,17
2020-02-24 00:00:00,28,25,0.0,11.6,7,1,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,21,27,27,25,23,86,77,0.0,1013,25,10,183,15
2020-02-24 03:00:00,28,25,0.0,11.6,7,1,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,20,27,27,25,19,60,76,0.0,1012,25,10,187,13
2020-02-24 06:00:00,28,25,0.0,11.6,7,1,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,20,27,27,25,17,40,77,0.0,1012,25,10,176,11
2020-02-24 09:00:00,28,25,0.0,11.6,7,7,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,20,27,27,26,17,29,73,0.0,1014,26,10,170,12
2020-02-24 12:00:00,28,25,0.0,11.6,7,7,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,21,29,29,27,20,35,67,0.0,1012,27,10,204,15
2020-02-24 15:00:00,28,25,0.0,11.6,7,7,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,21,29,29,27,28,32,69,0.0,1010,27,10,226,23
2020-02-24 18:00:00,28,25,0.0,11.6,7,7,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,21,28,28,25,34,36,78,0.0,1010,25,10,217,24
2020-02-24 21:00:00,28,25,0.0,11.6,7,1,0,07:17 AM,07:44 PM,06:31 AM,06:44 PM,21,25,25,22,29,50,79,0.0,1012,22,10,184,19
2020-02-25 00:00:00,28,24,0.0,11.6,7,1,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,21,27,27,25,22,49,77,0.0,1013,25,10,184,14
2020-02-25 03:00:00,28,24,0.0,11.6,7,1,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,21,27,27,25,21,34,79,0.0,1012,25,10,179,14
2020-02-25 06:00:00,28,24,0.0,11.6,7,1,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,21,26,26,24,17,27,80,0.0,1012,24,10,174,11
2020-02-25 09:00:00,28,24,0.0,11.6,7,7,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,21,28,28,26,18,18,74,0.0,1013,26,10,185,13
2020-02-25 12:00:00,28,24,0.0,11.6,7,7,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,21,30,30,27,22,11,68,0.0,1012,27,10,206,18
2020-02-25 15:00:00,28,24,0.0,11.6,7,7,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,21,30,30,27,29,9,70,0.0,1009,27,10,223,24
2020-02-25 18:00:00,28,24,0.0,11.6,7,7,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,22,28,28,25,34,13,81,0.0,1009,25,10,219,25
2020-02-25 21:00:00,28,24,0.0,11.6,7,1,8,08:01 AM,08:23 PM,06:31 AM,06:44 PM,22,27,27,24,25,19,86,0.0,1012,24,10,185,17
2020-02-26 00:00:00,28,20,0.0,11.6,7,1,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,22,27,27,24,18,31,84,0.0,1013,24,10,166,12
2020-02-26 03:00:00,28,20,0.0,11.6,7,1,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,21,26,26,24,21,23,85,0.0,1011,24,10,163,14
2020-02-26 06:00:00,28,20,0.0,11.6,7,1,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,21,26,26,24,22,16,85,0.0,1012,24,10,149,15
2020-02-26 09:00:00,28,20,0.0,11.6,7,7,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,21,28,28,26,21,12,75,0.0,1013,26,10,159,15
2020-02-26 12:00:00,28,20,0.0,11.6,7,7,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,21,30,30,27,25,9,67,0.0,1012,27,10,200,20
2020-02-26 15:00:00,28,20,0.0,11.6,7,7,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,21,29,29,27,34,9,70,0.0,1010,27,10,218,29
2020-02-26 18:00:00,28,20,0.0,11.6,7,7,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,21,27,27,25,33,16,79,0.0,1010,25,10,209,25
2020-02-26 21:00:00,28,20,0.0,11.6,7,1,15,08:43 AM,09:02 PM,06:31 AM,06:44 PM,21,22,24,22,21,16,82,0.0,1012,22,10,177,14
