date_time,Nhulunbuy_maxtempC,Nhulunbuy_mintempC,Nhulunbuy_totalSnow_cm,Nhulunbuy_sunHour,Nhulunbuy_uvIndex,Nhulunbuy_uvIndex,Nhulunbuy_moon_illumination,Nhulunbuy_moonrise,Nhulunbuy_moonset,Nhulunbuy_sunrise,Nhulunbuy_sunset,Nhulunbuy_DewPointC,Nhulunbuy_FeelsLikeC,Nhulunbuy_HeatIndexC,Nhulunbuy_WindChillC,Nhulunbuy_WindGustKmph,Nhulunbuy_cloudcover,Nhulunbuy_humidity,Nhulunbuy_precipMM,Nhulunbuy_pressure,Nhulunbuy_tempC,Nhulunbuy_visibility,Nhulunbuy_winddirDegree,Nhulunbuy_windspeedKmph
2020-03-21 09:00:00,30,27,0.0,8.8,7,7,11,03:50 AM,04:43 PM,06:27 AM,06:33 PM,22,32,32,29,24,21,65,0.0,1012,29,10,114,20
2020-03-21 12:00:00,30,27,0.0,8.8,7,6,11,03:50 AM,04:43 PM,06:27 AM,06:33 PM,23,34,34,30,22,75,69,1.2,1011,30,9,121,17
2020-03-21 15:00:00,30,27,0.0,8.8,7,7,11,03:50 AM,04:43 PM,06:27 AM,06:33 PM,22,34,34,30,31,73,64,2.1,1009,30,9,99,21
2020-03-21 18:00:00,30,27,0.0,8.8,7,7,11,03:50 AM,04:43 PM,06:27 AM,06:33 PM,23,31,31,28,24,25,74,0.0,1010,28,10,108,15
2020-03-21 21:00:00,30,27,0.0,8.8,7,1,11,03:50 AM,04:43 PM,06:27 AM,06:33 PM,23,31,31,27,30,87,77,0.9,1012,27,9,112,18
2020-03-22 00:00:00,30,27,0.0,6.0,6,1,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,23,30,30,27,27,74,77,0.1,1011,27,10,118,16
2020-03-22 03:00:00,30,27,0.0,6.0,6,1,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,22,30,30,27,24,83,75,0.1,1010,27,10,127,14
2020-03-22 06:00:00,30,27,0.0,6.0,6,1,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,22,29,29,27,23,7,77,0.0,1010,27,10,122,13
2020-03-22 09:00:00,30,27,0.0,6.0,6,6,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,23,33,33,29,23,73,71,0.2,1012,29,9,104,19
2020-03-22 12:00:00,30,27,0.0,6.0,6,7,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,22,34,34,30,21,74,62,0.1,1010,30,10,120,18
2020-03-22 15:00:00,30,27,0.0,6.0,6,6,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,23,33,33,29,30,85,71,1.6,1008,29,9,110,21
2020-03-22 18:00:00,30,27,0.0,6.0,6,6,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,23,30,30,27,23,74,77,3.0,1009,27,7,136,14
2020-03-22 21:00:00,30,27,0.0,6.0,6,1,4,04:39 AM,05:24 PM,06:27 AM,06:32 PM,23,30,30,27,23,89,77,2.8,1011,27,7,134,13
2020-03-23 00:00:00,30,27,0.0,7.4,7,1,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,22,29,29,27,26,46,77,0.0,1010,27,10,133,15
2020-03-23 03:00:00,30,27,0.0,7.4,7,1,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,23,30,30,27,25,25,81,0.0,1009,27,10,145,15
2020-03-23 06:00:00,30,27,0.0,7.4,7,1,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,24,30,30,27,23,89,84,0.0,1009,27,10,138,14
2020-03-23 09:00:00,30,27,0.0,7.4,7,7,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,24,35,35,29,21,49,75,0.0,1011,29,10,132,17
2020-03-23 12:00:00,30,27,0.0,7.4,7,6,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,24,35,35,30,23,71,72,2.4,1008,30,10,122,15
2020-03-23 15:00:00,30,27,0.0,7.4,7,6,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,24,35,35,30,30,79,73,8.0,1007,30,3,93,14
2020-03-23 18:00:00,30,27,0.0,7.4,7,6,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,24,32,32,28,15,76,78,2.3,1008,28,10,108,9
2020-03-23 21:00:00,30,27,0.0,7.4,7,1,0,05:26 AM,06:02 PM,06:27 AM,06:31 PM,24,31,31,27,23,54,82,6.2,1010,27,7,116,12
2020-03-24 00:00:00,29,26,0.0,7.4,6,1,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,24,30,30,26,27,58,88,7.5,1009,26,7,116,13
2020-03-24 03:00:00,29,26,0.0,7.4,6,1,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,24,30,30,26,35,84,87,10.6,1008,26,3,151,17
2020-03-24 06:00:00,29,26,0.0,7.4,6,1,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,24,30,30,27,58,64,85,9.4,1009,27,3,117,28
2020-03-24 09:00:00,29,26,0.0,7.4,6,6,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,25,32,32,28,53,75,84,15.6,1010,28,3,117,24
2020-03-24 12:00:00,29,26,0.0,7.4,6,6,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,25,33,33,28,29,68,83,0.5,1008,28,10,132,20
2020-03-24 15:00:00,29,26,0.0,7.4,6,6,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,25,34,34,29,43,58,78,6.2,1007,29,7,132,22
2020-03-24 18:00:00,29,26,0.0,7.4,6,6,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,24,31,31,27,44,83,86,10.5,1008,27,3,147,21
2020-03-24 21:00:00,29,26,0.0,7.4,6,1,0,06:11 AM,06:38 PM,06:27 AM,06:31 PM,24,31,31,27,33,53,85,17.6,1009,27,3,156,15
2020-03-25 00:00:00,29,26,0.0,6.0,6,1,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,24,31,31,27,50,75,87,3.0,1009,27,7,114,32
2020-03-25 03:00:00,29,26,0.0,6.0,6,1,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,24,29,29,26,55,100,88,4.0,1008,26,7,122,32
2020-03-25 06:00:00,29,26,0.0,6.0,6,1,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,23,29,29,26,41,73,85,0.6,1009,26,10,115,28
2020-03-25 09:00:00,29,26,0.0,6.0,6,6,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,25,30,30,26,36,100,92,5.4,1010,26,7,96,22
2020-03-25 12:00:00,29,26,0.0,6.0,6,6,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,25,34,34,29,40,76,79,2.1,1009,29,10,89,27
2020-03-25 15:00:00,29,26,0.0,6.0,6,6,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,25,33,33,28,35,67,81,2.0,1008,28,10,70,23
2020-03-25 18:00:00,29,26,0.0,6.0,6,6,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,24,31,31,27,27,75,86,2.7,1009,27,7,75,17
2020-03-25 21:00:00,29,26,0.0,6.0,6,1,3,06:57 AM,07:15 PM,06:27 AM,06:30 PM,24,30,30,27,21,81,86,0.0,1010,27,10,125,13
2020-03-26 00:00:00,29,27,0.0,8.8,6,1,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,24,31,31,27,28,85,86,0.5,1010,27,9,129,18
2020-03-26 03:00:00,29,27,0.0,8.8,6,1,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,24,30,30,27,29,27,86,0.0,1009,27,10,140,18
2020-03-26 06:00:00,29,27,0.0,8.8,6,1,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,24,30,30,27,26,86,85,0.1,1009,27,10,134,15
2020-03-26 09:00:00,29,27,0.0,8.8,6,7,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,25,34,34,29,26,53,76,0.0,1011,29,10,112,21
2020-03-26 12:00:00,29,27,0.0,8.8,6,6,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,24,35,35,29,28,87,74,3.7,1010,29,7,103,16
2020-03-26 15:00:00,29,27,0.0,8.8,6,6,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,25,35,35,29,30,77,76,3.8,1008,29,7,109,17
2020-03-26 18:00:00,29,27,0.0,8.8,6,7,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,24,32,32,28,25,42,78,0.0,1009,28,10,129,17
2020-03-26 21:00:00,29,27,0.0,8.8,6,1,11,07:42 AM,07:51 PM,06:27 AM,06:30 PM,24,31,31,27,26,74,81,0.0,1011,27,10,128,16
2020-03-27 00:00:00,31,27,0.0,7.4,7,1,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,24,31,31,27,27,57,83,0.0,1010,27,10,138,18
2020-03-27 03:00:00,31,27,0.0,7.4,7,1,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,24,31,31,27,31,39,82,0.0,1008,27,10,138,20
2020-03-27 06:00:00,31,27,0.0,7.4,7,1,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,24,31,31,27,26,70,84,0.1,1009,27,10,123,16
2020-03-27 09:00:00,31,27,0.0,7.4,7,6,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,25,35,35,29,27,83,78,0.6,1010,29,9,122,21
2020-03-27 12:00:00,31,27,0.0,7.4,7,7,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,24,37,37,31,25,80,69,1.3,1009,31,9,112,18
2020-03-27 15:00:00,31,27,0.0,7.4,7,7,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,24,36,36,31,23,80,69,1.4,1007,31,9,132,17
2020-03-27 18:00:00,31,27,0.0,7.4,7,7,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,24,32,32,28,24,15,76,0.0,1008,28,10,138,15
2020-03-27 21:00:00,31,27,0.0,7.4,7,1,18,08:27 AM,08:29 PM,06:27 AM,06:29 PM,24,32,32,28,27,58,79,0.0,1010,28,10,139,18
2020-03-28 00:00:00,31,27,0.0,6.0,7,1,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,24,32,32,28,27,52,80,0.0,1009,28,10,138,18
2020-03-28 03:00:00,31,27,0.0,6.0,7,1,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,24,31,31,27,28,46,82,0.0,1007,27,10,143,18
2020-03-28 06:00:00,31,27,0.0,6.0,7,1,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,24,32,32,28,24,79,83,0.1,1008,28,10,123,16
2020-03-28 09:00:00,31,27,0.0,6.0,7,6,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,25,34,34,29,36,84,78,3.5,1009,29,7,123,21
2020-03-28 12:00:00,31,27,0.0,6.0,7,7,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,24,36,36,31,26,77,67,0.7,1008,31,9,125,21
2020-03-28 15:00:00,31,27,0.0,6.0,7,7,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,24,35,35,30,30,70,69,0.8,1006,30,9,139,23
2020-03-28 18:00:00,31,27,0.0,6.0,7,6,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,23,32,32,28,28,88,75,0.6,1007,28,9,137,18
2020-03-28 21:00:00,31,27,0.0,6.0,7,1,25,09:14 AM,09:09 PM,06:27 AM,06:28 PM,23,32,32,28,28,18,75,0.0,1009,28,10,133,18
2020-03-29 00:00:00,31,28,0.0,10.2,7,1,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,23,32,32,28,28,34,76,0.0,1008,28,10,131,18
2020-03-29 03:00:00,31,28,0.0,10.2,7,1,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,24,32,32,28,26,40,79,0.0,1006,28,10,126,17
2020-03-29 06:00:00,31,28,0.0,10.2,7,1,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,24,31,31,28,26,20,80,0.0,1007,28,10,119,16
2020-03-29 09:00:00,31,28,0.0,10.2,7,7,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,24,35,35,30,26,18,71,0.0,1009,30,10,108,20
2020-03-29 12:00:00,31,28,0.0,10.2,7,7,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,24,36,36,31,24,85,66,0.3,1007,31,9,104,21
2020-03-29 15:00:00,31,28,0.0,10.2,7,8,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,24,35,35,30,22,15,67,0.0,1006,30,10,110,18
2020-03-29 18:00:00,31,28,0.0,10.2,7,7,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,24,32,32,28,23,24,76,0.0,1007,28,10,127,15
2020-03-29 21:00:00,31,28,0.0,10.2,7,1,32,10:03 AM,09:52 PM,06:27 AM,06:28 PM,23,32,32,28,25,19,75,0.0,1009,28,10,130,16
2020-03-30 00:00:00,31,27,0.0,7.4,7,1,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,24,31,31,28,25,7,78,0.0,1008,28,10,136,16
2020-03-30 03:00:00,31,27,0.0,7.4,7,1,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,24,31,31,28,25,37,81,0.0,1007,28,10,135,16
2020-03-30 06:00:00,31,27,0.0,7.4,7,1,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,24,32,32,27,24,43,83,0.0,1008,27,10,121,15
2020-03-30 09:00:00,31,27,0.0,7.4,7,7,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,25,35,35,30,23,49,74,0.0,1009,30,10,118,18
2020-03-30 12:00:00,31,27,0.0,7.4,7,7,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,24,36,36,31,23,88,68,2.0,1008,31,10,109,16
2020-03-30 15:00:00,31,27,0.0,7.4,7,7,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,24,36,36,31,24,71,68,0.6,1006,31,9,109,17
2020-03-30 18:00:00,31,27,0.0,7.4,7,6,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,24,32,32,28,22,82,77,0.1,1007,28,10,136,14
2020-03-30 21:00:00,31,27,0.0,7.4,7,1,40,10:54 AM,10:38 PM,06:27 AM,06:27 PM,24,32,32,28,23,75,80,0.2,1010,28,9,136,15
2020-03-31 00:00:00,31,27,0.0,7.4,6,1,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,24,32,32,28,26,82,83,0.2,1008,28,9,136,17
2020-03-31 03:00:00,31,27,0.0,7.4,6,1,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,24,31,31,27,25,87,82,0.2,1007,27,9,137,16
2020-03-31 06:00:00,31,27,0.0,7.4,6,1,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,24,32,32,28,25,49,83,0.0,1008,28,10,126,16
2020-03-31 09:00:00,31,27,0.0,7.4,6,7,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,25,36,36,30,24,39,74,0.0,1010,30,10,110,19
2020-03-31 12:00:00,31,27,0.0,7.4,6,7,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,24,36,36,31,36,85,68,2.0,1008,31,10,101,24
2020-03-31 15:00:00,31,27,0.0,7.4,6,7,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,25,36,36,30,29,82,72,2.1,1007,30,10,98,19
2020-03-31 18:00:00,31,27,0.0,7.4,6,6,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,25,32,32,28,25,89,84,2.5,1007,28,7,111,16
2020-03-31 21:00:00,31,27,0.0,7.4,6,1,44,11:47 AM,11:29 PM,06:27 AM,06:26 PM,25,32,32,27,25,78,86,2.1,1010,27,10,130,16
2020-04-01 00:00:00,31,27,0.0,10.2,7,1,56,12:41 PM,No moonset,06:27 AM,06:26 PM,24,31,31,27,26,35,85,0.0,1009,27,10,129,16
2020-04-01 03:00:00,31,27,0.0,10.2,7,1,56,12:41 PM,No moonset,06:27 AM,06:26 PM,24,30,30,27,23,36,84,0.0,1008,27,10,145,14
2020-04-01 06:00:00,31,27,0.0,10.2,7,1,56,12:41 PM,No moonset,06:27 AM,06:26 PM,24,31,31,27,24,48,86,0.0,1008,27,10,116,15
2020-04-01 09:00:00,31,27,0.0,10.2,7,7,56,12:41 PM,No moonset,06:27 AM,06:26 PM,25,35,35,29,23,54,77,0.0,1011,29,10,107,18
2020-04-01 12:00:00,31,27,0.0,10.2,7,8,56,12:41 PM,No moonset,06:27 AM,06:26 PM,24,36,36,31,17,8,66,0.0,1009,31,10,86,14
2020-04-01 15:00:00,31,27,0.0,10.2,7,7,56,12:41 PM,No moonset,06:27 AM,06:26 PM,24,35,35,30,18,21,72,0.0,1008,30,10,106,15
2020-04-01 18:00:00,31,27,0.0,10.2,7,6,56,12:41 PM,No moonset,06:27 AM,06:26 PM,24,32,32,28,23,73,79,1.7,1008,28,9,114,15
2020-04-01 21:00:00,31,27,0.0,10.2,7,1,56,12:41 PM,No moonset,06:27 AM,06:26 PM,23,31,31,27,26,76,77,1.6,1010,27,9,103,17
2020-04-02 00:00:00,31,27,0.0,11.6,7,1,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,22,30,30,27,21,4,76,0.0,1010,27,10,111,13
2020-04-02 03:00:00,31,27,0.0,11.6,7,1,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,22,29,29,27,19,5,75,0.0,1009,27,10,120,11
2020-04-02 06:00:00,31,27,0.0,11.6,7,1,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,22,29,29,27,16,4,75,0.0,1009,27,10,102,9
2020-04-02 09:00:00,31,27,0.0,11.6,7,7,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,23,33,33,29,18,21,70,0.0,1011,29,10,72,14
2020-04-02 12:00:00,31,27,0.0,11.6,7,8,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,22,34,34,31,14,10,60,0.0,1009,31,10,52,12
2020-04-02 15:00:00,31,27,0.0,11.6,7,7,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,22,33,33,30,16,4,65,0.0,1007,30,10,53,13
2020-04-02 18:00:00,31,27,0.0,11.6,7,7,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,23,31,31,28,18,6,73,0.0,1008,28,10,86,11
2020-04-02 21:00:00,31,27,0.0,11.6,7,1,64,01:37 PM,12:22 AM,06:27 AM,06:25 PM,23,31,31,28,18,7,75,0.0,1010,28,10,71,12
2020-04-03 00:00:00,30,27,0.0,11.6,7,1,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,22,30,30,27,13,34,76,0.0,1010,27,10,99,8
2020-04-03 03:00:00,30,27,0.0,11.6,7,1,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,22,29,29,27,9,3,75,0.0,1008,27,10,78,5
2020-04-03 06:00:00,30,27,0.0,11.6,7,1,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,22,29,29,27,15,3,76,0.0,1009,27,10,61,9
2020-04-03 09:00:00,30,27,0.0,11.6,7,7,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,23,33,33,29,15,2,68,0.0,1010,29,10,42,12
2020-04-03 12:00:00,30,27,0.0,11.6,7,8,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,23,34,34,30,14,4,65,0.0,1009,30,10,6,13
2020-04-03 15:00:00,30,27,0.0,11.6,7,7,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,22,34,34,30,14,3,65,0.0,1007,30,10,13,12
2020-04-03 18:00:00,30,27,0.0,11.6,7,7,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,22,31,31,28,15,4,69,0.0,1008,28,10,21,10
2020-04-03 21:00:00,30,27,0.0,11.6,7,1,71,02:32 PM,01:20 AM,06:27 AM,06:24 PM,22,31,31,28,18,3,72,0.0,1010,28,10,41,11
2020-04-04 00:00:00,30,27,0.0,11.6,7,1,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,22,30,30,27,15,22,71,0.0,1010,27,10,33,9
2020-04-04 03:00:00,30,27,0.0,11.6,7,1,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,21,30,30,27,16,26,71,0.0,1008,27,10,16,10
2020-04-04 06:00:00,30,27,0.0,11.6,7,1,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,22,30,30,27,17,11,72,0.0,1009,27,10,7,10
2020-04-04 09:00:00,30,27,0.0,11.6,7,7,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,22,33,33,29,15,17,66,0.0,1011,29,10,360,13
2020-04-04 12:00:00,30,27,0.0,11.6,7,7,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,23,33,33,30,18,19,67,0.0,1009,30,10,358,15
2020-04-04 15:00:00,30,27,0.0,11.6,7,7,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,23,34,34,30,15,43,67,0.0,1007,30,10,359,13
2020-04-04 18:00:00,30,27,0.0,11.6,7,7,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,22,31,31,28,12,43,71,0.0,1008,28,10,24,8
2020-04-04 21:00:00,30,27,0.0,11.6,7,1,79,03:25 PM,02:20 AM,06:27 AM,06:24 PM,22,31,31,28,13,20,72,0.0,1011,28,10,59,8
2020-04-05 00:00:00,30,27,0.0,11.6,7,1,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,22,30,30,27,14,23,73,0.0,1010,27,10,72,9
2020-04-05 03:00:00,30,27,0.0,11.6,7,1,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,23,30,30,27,17,44,76,0.0,1009,27,10,72,10
2020-04-05 06:00:00,30,27,0.0,11.6,7,1,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,23,30,30,27,17,41,76,0.0,1010,27,10,67,10
2020-04-05 09:00:00,30,27,0.0,11.6,7,7,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,22,33,33,29,13,12,66,0.0,1011,29,10,66,10
2020-04-05 12:00:00,30,27,0.0,11.6,7,8,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,22,34,34,30,14,13,61,0.0,1009,30,10,67,13
2020-04-05 15:00:00,30,27,0.0,11.6,7,8,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,22,34,34,30,16,13,62,0.0,1008,30,10,94,13
2020-04-05 18:00:00,30,27,0.0,11.6,7,7,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,22,31,31,28,20,5,71,0.0,1010,28,10,121,13
2020-04-05 21:00:00,30,27,0.0,11.6,7,1,87,04:17 PM,03:21 AM,06:27 AM,06:23 PM,22,31,31,28,18,17,73,0.0,1012,28,10,109,11
2020-04-06 00:00:00,31,27,0.0,6.0,7,1,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,22,30,30,27,17,8,72,0.0,1011,27,10,115,10
2020-04-06 03:00:00,31,27,0.0,6.0,7,1,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,22,29,29,27,13,15,73,0.0,1010,27,10,133,8
2020-04-06 06:00:00,31,27,0.0,6.0,7,1,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,22,29,29,27,9,21,76,0.0,1011,27,10,167,5
2020-04-06 09:00:00,31,27,0.0,6.0,7,6,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,23,33,33,30,10,82,65,0.1,1011,30,10,139,8
2020-04-06 12:00:00,31,27,0.0,6.0,7,7,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,23,35,35,31,23,85,64,1.7,1010,31,9,145,16
2020-04-06 15:00:00,31,27,0.0,6.0,7,6,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,24,34,34,29,32,85,71,4.5,1008,29,7,153,18
2020-04-06 18:00:00,31,27,0.0,6.0,7,6,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,22,31,31,28,24,70,71,0.5,1008,28,9,151,15
2020-04-06 21:00:00,31,27,0.0,6.0,7,1,94,05:06 PM,04:21 AM,06:27 AM,06:23 PM,23,31,31,28,21,25,73,0.0,1010,28,10,136,13
2020-04-07 00:00:00,30,27,0.0,6.0,7,1,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,23,31,31,28,15,34,76,0.0,1009,28,10,124,9
2020-04-07 03:00:00,30,27,0.0,6.0,7,1,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,23,30,30,27,9,37,77,0.0,1008,27,10,146,5
2020-04-07 06:00:00,30,27,0.0,6.0,7,1,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,22,30,30,27,10,43,75,0.0,1009,27,10,126,6
2020-04-07 09:00:00,30,27,0.0,6.0,7,7,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,23,34,34,30,15,61,65,0.0,1010,30,10,92,12
2020-04-07 12:00:00,30,27,0.0,6.0,7,7,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,24,35,35,30,17,81,68,1.6,1009,30,10,78,12
2020-04-07 15:00:00,30,27,0.0,6.0,7,6,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,24,34,34,29,27,79,72,5.3,1007,29,7,103,14
2020-04-07 18:00:00,30,27,0.0,6.0,7,6,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,24,32,32,28,24,74,79,0.5,1008,28,9,107,15
2020-04-07 21:00:00,30,27,0.0,6.0,7,1,100,05:55 PM,05:21 AM,06:27 AM,06:22 PM,23,30,30,27,27,71,79,0.2,1010,27,9,110,17
2020-04-08 00:00:00,29,27,0.0,7.4,7,1,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,23,30,30,27,27,44,78,0.0,1009,27,10,105,17
2020-04-08 03:00:00,29,27,0.0,7.4,7,1,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,22,30,30,27,23,33,77,0.0,1008,27,10,100,14
2020-04-08 06:00:00,29,27,0.0,7.4,7,1,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,23,30,30,27,25,83,77,0.0,1009,27,10,97,15
2020-04-08 09:00:00,29,27,0.0,7.4,7,7,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,24,34,34,29,23,47,71,0.0,1011,29,10,95,18
2020-04-08 12:00:00,29,27,0.0,7.4,7,6,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,24,33,33,29,39,71,78,4.8,1009,29,7,91,21
2020-04-08 15:00:00,29,27,0.0,7.4,7,6,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,23,33,33,29,39,75,73,8.5,1008,29,3,89,19
2020-04-08 18:00:00,29,27,0.0,7.4,7,6,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,23,31,31,27,23,87,78,0.2,1009,27,9,99,14
2020-04-08 21:00:00,29,27,0.0,7.4,7,1,100,06:43 PM,06:20 AM,06:27 AM,06:21 PM,23,30,30,27,21,40,76,0.0,1012,27,10,100,13
2020-04-09 00:00:00,29,27,0.0,8.8,7,1,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,22,30,30,27,21,41,76,0.0,1011,27,10,109,13
2020-04-09 03:00:00,29,27,0.0,8.8,7,1,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,22,29,29,27,22,50,76,0.0,1010,27,10,109,13
2020-04-09 06:00:00,29,27,0.0,8.8,7,1,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,22,29,29,27,19,29,73,0.0,1011,27,10,118,11
2020-04-09 09:00:00,29,27,0.0,8.8,7,7,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,23,33,33,29,20,31,70,0.0,1013,29,10,100,16
2020-04-09 12:00:00,29,27,0.0,8.8,7,6,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,24,32,32,28,27,81,79,2.0,1011,28,10,84,18
2020-04-09 15:00:00,29,27,0.0,8.8,7,6,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,23,32,32,28,27,73,74,4.0,1010,28,7,96,15
