date_time,Coonamble_maxtempC,Coonamble_mintempC,Coonamble_totalSnow_cm,Coonamble_sunHour,Coonamble_uvIndex,Coonamble_uvIndex,Coonamble_moon_illumination,Coonamble_moonrise,Coonamble_moonset,Coonamble_sunrise,Coonamble_sunset,Coonamble_DewPointC,Coonamble_FeelsLikeC,Coonamble_HeatIndexC,Coonamble_WindChillC,Coonamble_WindGustKmph,Coonamble_cloudcover,Coonamble_humidity,Coonamble_precipMM,Coonamble_pressure,Coonamble_tempC,Coonamble_visibility,Coonamble_winddirDegree,Coonamble_windspeedKmph
2020-01-29 18:00:00,39,29,0.0,13.8,9,1,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,13,39,39,39,4,35,22,0.0,1009,39,10,128,3
2020-01-29 21:00:00,39,29,0.0,13.8,9,1,26,09:04 AM,09:53 PM,05:30 AM,07:09 PM,15,37,37,37,17,40,27,0.0,1009,37,10,250,12
2020-01-30 00:00:00,39,30,0.0,13.8,9,1,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,15,35,35,35,18,45,31,0.0,1010,35,10,341,11
2020-01-30 03:00:00,39,30,0.0,13.8,9,1,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,17,34,34,33,28,57,38,0.0,1010,33,10,151,19
2020-01-30 06:00:00,39,30,0.0,13.8,9,1,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,19,33,33,31,37,51,50,0.0,1012,31,10,53,28
2020-01-30 09:00:00,39,30,0.0,13.8,9,8,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,18,36,36,34,29,21,41,0.0,1013,34,10,24,24
2020-01-30 12:00:00,39,30,0.0,13.8,9,9,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,16,39,39,38,15,32,27,0.0,1011,38,10,235,14
2020-01-30 15:00:00,39,30,0.0,13.8,9,9,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,15,40,40,39,14,53,24,0.0,1009,39,10,342,12
2020-01-30 18:00:00,39,30,0.0,13.8,9,1,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,16,39,39,38,22,48,27,0.0,1009,38,10,129,16
2020-01-30 21:00:00,39,30,0.0,13.8,9,1,33,09:57 AM,10:21 PM,05:31 AM,07:08 PM,16,37,37,36,30,33,31,0.0,1010,36,10,26,19
2020-01-31 00:00:00,41,31,0.0,13.8,9,1,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,17,35,35,34,32,22,37,0.0,1010,34,10,12,19
2020-01-31 03:00:00,41,31,0.0,13.8,9,1,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,18,33,33,32,33,17,44,0.0,1011,32,10,28,20
2020-01-31 06:00:00,41,31,0.0,13.8,9,1,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,17,32,32,31,37,17,42,0.0,1013,31,10,21,27
2020-01-31 09:00:00,41,31,0.0,13.8,9,8,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,17,35,35,34,31,23,36,0.0,1015,34,10,243,26
2020-01-31 12:00:00,41,31,0.0,13.8,9,9,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,16,39,39,38,20,13,28,0.0,1013,38,10,350,17
2020-01-31 15:00:00,41,31,0.0,13.8,9,10,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,14,41,41,40,14,18,21,0.0,1010,40,10,140,12
2020-01-31 18:00:00,41,31,0.0,13.8,9,1,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,14,40,40,39,26,20,22,0.0,1010,39,10,47,18
2020-01-31 21:00:00,41,31,0.0,13.8,9,1,37,10:49 AM,10:50 PM,05:32 AM,07:08 PM,14,37,37,37,34,16,27,0.0,1011,37,10,30,22
2020-02-01 00:00:00,40,32,0.0,13.7,9,1,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,16,35,35,34,31,20,34,0.0,1011,34,10,239,19
2020-02-01 03:00:00,40,32,0.0,13.7,9,1,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,17,33,33,32,25,25,39,0.0,1012,32,10,118,15
2020-02-01 06:00:00,40,32,0.0,13.7,9,1,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,16,32,32,32,31,20,38,0.0,1014,32,10,13,22
2020-02-01 09:00:00,40,32,0.0,13.7,9,8,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,15,34,34,34,29,14,33,0.0,1014,34,10,243,24
2020-02-01 12:00:00,40,32,0.0,13.7,9,9,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,15,38,38,37,16,25,27,0.0,1012,37,10,354,14
2020-02-01 15:00:00,40,32,0.0,13.7,9,9,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,14,40,40,40,12,32,23,0.0,1009,40,10,142,10
2020-02-01 18:00:00,40,32,0.0,13.7,9,1,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,15,39,39,39,26,23,24,0.0,1009,39,10,42,19
2020-02-01 21:00:00,40,32,0.0,13.7,9,1,49,11:42 AM,11:21 PM,05:33 AM,07:07 PM,15,37,37,36,36,12,29,0.0,1009,36,10,24,23
2020-02-02 00:00:00,41,32,0.0,13.7,9,1,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,16,34,34,34,34,12,34,0.0,1009,34,10,233,22
2020-02-02 03:00:00,41,32,0.0,13.7,9,1,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,15,33,33,33,31,16,34,0.0,1009,33,10,351,20
2020-02-02 06:00:00,41,32,0.0,13.7,9,1,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,13,32,32,32,34,13,32,0.0,1010,32,10,345,24
2020-02-02 09:00:00,41,32,0.0,13.7,9,9,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,14,35,35,35,30,23,28,0.0,1010,35,10,328,25
2020-02-02 12:00:00,41,32,0.0,13.7,9,9,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,12,39,39,39,21,16,21,0.0,1007,39,10,334,18
2020-02-02 15:00:00,41,32,0.0,13.7,9,10,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,8,41,41,41,18,6,15,0.0,1004,41,10,351,15
2020-02-02 18:00:00,41,32,0.0,13.7,9,1,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,9,38,38,39,17,4,17,0.0,1003,39,10,350,12
2020-02-02 21:00:00,41,32,0.0,13.7,9,1,57,12:36 PM,11:53 PM,05:34 AM,07:06 PM,15,38,38,36,35,14,33,0.0,1005,36,10,213,26
2020-02-03 00:00:00,36,27,0.0,12.1,8,1,64,01:33 PM,No moonset,05:35 AM,07:06 PM,18,34,34,32,37,55,45,0.3,1005,32,9,167,27
2020-02-03 03:00:00,36,27,0.0,12.1,8,1,64,01:33 PM,No moonset,05:35 AM,07:06 PM,18,31,31,30,35,77,49,0.5,1005,30,9,189,24
2020-02-03 06:00:00,36,27,0.0,12.1,8,1,64,01:33 PM,No moonset,05:35 AM,07:06 PM,18,29,29,28,30,81,54,1.2,1006,28,10,206,22
2020-02-03 09:00:00,36,27,0.0,12.1,8,6,64,01:33 PM,No moonset,05:35 AM,07:06 PM,15,30,30,29,33,83,44,2.0,1007,29,9,203,22
2020-02-03 12:00:00,36,27,0.0,12.1,8,7,64,01:33 PM,No moonset,05:35 AM,07:06 PM,9,31,31,32,32,33,26,0.8,1007,32,10,203,25
2020-02-03 15:00:00,36,27,0.0,12.1,8,8,64,01:33 PM,No moonset,05:35 AM,07:06 PM,6,33,33,35,34,5,17,0.0,1005,35,10,217,29
2020-02-03 18:00:00,36,27,0.0,12.1,8,1,64,01:33 PM,No moonset,05:35 AM,07:06 PM,3,31,31,34,37,1,15,0.0,1006,34,10,216,26
2020-02-03 21:00:00,36,27,0.0,12.1,8,1,64,01:33 PM,No moonset,05:35 AM,07:06 PM,3,32,32,30,47,3,19,0.0,1009,30,10,190,30
2020-02-04 00:00:00,35,21,0.0,13.7,7,1,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,5,28,28,26,45,2,27,0.0,1010,26,10,182,29
2020-02-04 03:00:00,35,21,0.0,13.7,7,1,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,6,24,24,23,36,0,32,0.0,1010,23,10,164,22
2020-02-04 06:00:00,35,21,0.0,13.7,7,1,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,11,22,24,22,30,0,52,0.0,1011,22,10,133,22
2020-02-04 09:00:00,35,21,0.0,13.7,7,7,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,13,26,26,25,23,0,47,0.0,1012,25,10,116,20
2020-02-04 12:00:00,35,21,0.0,13.7,7,8,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,8,30,30,32,8,1,25,0.0,1011,32,10,166,7
2020-02-04 15:00:00,35,21,0.0,13.7,7,8,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,6,33,33,35,2,8,16,0.0,1009,35,10,304,2
2020-02-04 18:00:00,35,21,0.0,13.7,7,1,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,6,32,32,34,7,9,18,0.0,1010,34,10,123,5
2020-02-04 21:00:00,35,21,0.0,13.7,7,1,72,02:31 PM,12:29 AM,05:35 AM,07:05 PM,14,32,32,31,41,50,48,0.1,1012,31,10,32,30
2020-02-05 00:00:00,24,21,0.0,8.6,5,1,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,17,27,27,25,51,70,63,0.0,1014,25,10,48,37
2020-02-05 03:00:00,24,21,0.0,8.6,5,1,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,16,25,25,23,46,83,64,0.0,1014,23,10,45,34
2020-02-05 06:00:00,24,21,0.0,8.6,5,1,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,15,25,25,22,39,88,62,0.3,1016,22,10,49,30
2020-02-05 09:00:00,24,21,0.0,8.6,5,5,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,15,25,25,24,33,83,58,0.5,1017,24,10,47,27
2020-02-05 12:00:00,24,21,0.0,8.6,5,5,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,16,25,25,24,33,84,63,0.3,1016,24,10,50,28
2020-02-05 15:00:00,24,21,0.0,8.6,5,5,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,17,25,25,23,37,95,71,0.8,1015,23,10,65,30
2020-02-05 18:00:00,24,21,0.0,8.6,5,1,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,17,22,25,22,38,72,75,1.4,1015,22,10,62,28
2020-02-05 21:00:00,24,21,0.0,8.6,5,1,79,03:31 PM,01:11 AM,05:36 AM,07:04 PM,17,22,24,22,39,74,78,1.5,1016,22,10,54,27
2020-02-06 00:00:00,24,20,0.0,9.7,5,1,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,17,21,22,21,32,90,79,0.5,1015,21,10,46,23
2020-02-06 03:00:00,24,20,0.0,9.7,5,1,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,16,21,21,21,31,60,77,0.0,1015,21,10,58,22
2020-02-06 06:00:00,24,20,0.0,9.7,5,1,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,16,20,20,20,31,81,79,1.5,1016,20,10,76,22
2020-02-06 09:00:00,24,20,0.0,9.7,5,5,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,15,24,24,23,30,89,64,0.8,1017,23,10,80,24
2020-02-06 12:00:00,24,20,0.0,9.7,5,5,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,16,22,22,22,34,95,70,1.4,1016,22,10,92,26
2020-02-06 15:00:00,24,20,0.0,9.7,5,5,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,16,21,23,21,37,81,74,2.5,1014,21,8,105,25
2020-02-06 18:00:00,24,20,0.0,9.7,5,1,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,17,21,24,21,37,55,76,0.9,1014,21,9,105,25
2020-02-06 21:00:00,24,20,0.0,9.7,5,1,87,04:31 PM,01:59 AM,05:37 AM,07:03 PM,18,21,24,21,32,39,80,0.0,1015,21,10,95,21
2020-02-07 00:00:00,28,20,0.0,9.7,7,1,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,18,21,22,21,22,29,84,0.0,1014,21,10,98,14
2020-02-07 03:00:00,28,20,0.0,9.7,7,1,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,17,20,20,20,24,33,83,0.0,1013,20,10,110,15
2020-02-07 06:00:00,28,20,0.0,9.7,7,1,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,16,21,21,21,28,37,76,0.0,1015,21,10,111,19
2020-02-07 09:00:00,28,20,0.0,9.7,7,6,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,17,25,25,24,27,69,62,0.0,1015,24,10,90,22
2020-02-07 12:00:00,28,20,0.0,9.7,7,6,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,18,27,27,26,25,64,63,0.1,1013,26,10,93,22
2020-02-07 15:00:00,28,20,0.0,9.7,7,6,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,18,28,28,27,17,71,58,0.0,1010,27,10,115,15
2020-02-07 18:00:00,28,20,0.0,9.7,7,1,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,18,29,29,28,17,78,55,0.0,1011,28,10,115,13
2020-02-07 21:00:00,28,20,0.0,9.7,7,1,95,05:30 PM,02:55 AM,05:38 AM,07:03 PM,17,27,27,26,34,55,60,0.0,1011,26,10,111,23
2020-02-08 00:00:00,29,22,0.0,9.7,7,1,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,17,25,25,23,39,68,70,0.1,1011,23,10,108,27
2020-02-08 03:00:00,29,22,0.0,9.7,7,1,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,18,22,25,22,35,83,77,0.7,1010,22,9,97,23
2020-02-08 06:00:00,29,22,0.0,9.7,7,1,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,19,25,25,22,36,76,81,0.7,1011,22,10,81,25
2020-02-08 09:00:00,29,22,0.0,9.7,7,6,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,20,27,27,25,39,82,72,1.7,1011,25,9,81,26
2020-02-08 12:00:00,29,22,0.0,9.7,7,6,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,19,30,30,28,36,64,57,1.7,1009,28,10,83,25
2020-02-08 15:00:00,29,22,0.0,9.7,7,6,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,18,30,30,29,39,75,52,1.6,1007,29,9,84,27
2020-02-08 18:00:00,29,22,0.0,9.7,7,1,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,18,28,28,26,39,34,58,0.6,1007,26,10,87,28
2020-02-08 21:00:00,29,22,0.0,9.7,7,1,100,06:24 PM,03:57 AM,05:39 AM,07:02 PM,17,25,25,24,39,51,65,0.1,1008,24,10,105,28
2020-02-09 00:00:00,30,22,0.0,8.5,6,1,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,17,22,25,22,27,81,76,0.3,1007,22,9,106,19
2020-02-09 03:00:00,30,22,0.0,8.5,6,1,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,18,22,24,22,18,89,82,0.4,1006,22,10,107,14
2020-02-09 06:00:00,30,22,0.0,8.5,6,1,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,19,25,25,22,18,76,84,0.1,1005,22,10,108,14
2020-02-09 09:00:00,30,22,0.0,8.5,6,5,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,19,26,26,24,17,83,75,0.0,1005,24,10,88,14
2020-02-09 12:00:00,30,22,0.0,8.5,6,6,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,18,28,28,27,9,78,58,0.3,1004,27,10,229,8
2020-02-09 15:00:00,30,22,0.0,8.5,6,6,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,16,30,30,29,15,62,46,0.1,1002,29,10,292,13
2020-02-09 18:00:00,30,22,0.0,8.5,6,1,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,17,29,29,28,19,66,50,0.1,1002,28,10,246,15
2020-02-09 21:00:00,30,22,0.0,8.5,6,1,100,07:14 PM,05:05 AM,05:40 AM,07:01 PM,17,27,27,26,13,33,58,0.0,1003,26,10,129,9
2020-02-10 00:00:00,32,23,0.0,9.7,7,1,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,17,27,27,25,16,11,61,0.0,1003,25,10,34,10
2020-02-10 03:00:00,32,23,0.0,9.7,7,1,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,16,25,25,24,16,12,61,0.0,1003,24,10,12,10
2020-02-10 06:00:00,32,23,0.0,9.7,7,1,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,15,25,25,23,10,56,60,1.1,1005,23,9,5,6
2020-02-10 09:00:00,32,23,0.0,9.7,7,6,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,16,28,28,26,18,75,53,2.1,1005,26,10,18,12
2020-02-10 12:00:00,32,23,0.0,9.7,7,7,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,16,31,31,31,20,82,42,1.2,1005,31,9,223,15
2020-02-10 15:00:00,32,23,0.0,9.7,7,7,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,16,32,32,31,17,84,40,0.7,1003,31,10,121,13
2020-02-10 18:00:00,32,23,0.0,9.7,7,1,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,17,32,32,29,35,82,55,1.5,1004,29,10,62,25
2020-02-10 21:00:00,32,23,0.0,9.7,7,1,83,07:59 PM,06:15 AM,05:41 AM,07:00 PM,18,30,30,27,39,87,69,2.9,1006,27,8,82,26
2020-02-11 00:00:00,31,23,0.0,13.2,6,1,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,18,26,26,24,37,88,71,1.6,1007,24,8,46,23
2020-02-11 03:00:00,31,23,0.0,13.2,6,1,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,18,25,25,23,32,38,75,0.2,1005,23,10,28,21
2020-02-11 06:00:00,31,23,0.0,13.2,6,1,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,19,25,25,23,25,14,78,0.0,1006,23,10,27,17
2020-02-11 09:00:00,31,23,0.0,13.2,6,7,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,18,27,27,26,14,14,63,0.0,1007,26,10,216,11
2020-02-11 12:00:00,31,23,0.0,13.2,6,7,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,17,30,30,29,13,49,48,0.0,1006,29,10,306,11
2020-02-11 15:00:00,31,23,0.0,13.2,6,7,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,15,31,31,31,14,38,38,0.0,1003,31,10,288,13
2020-02-11 18:00:00,31,23,0.0,13.2,6,1,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,14,30,30,30,15,19,38,0.0,1003,30,10,260,11
2020-02-11 21:00:00,31,23,0.0,13.2,6,1,75,08:40 PM,07:25 AM,05:42 AM,06:59 PM,16,28,28,28,10,17,47,0.0,1005,28,10,219,6
2020-02-12 00:00:00,31,24,0.0,13.2,7,1,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,17,27,27,26,10,18,60,0.0,1005,26,10,101,6
2020-02-12 03:00:00,31,24,0.0,13.2,7,1,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,18,26,26,25,12,21,67,0.0,1004,25,10,73,7
2020-02-12 06:00:00,31,24,0.0,13.2,7,1,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,18,26,26,24,18,22,68,0.0,1005,24,10,76,12
2020-02-12 09:00:00,31,24,0.0,13.2,7,7,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,17,28,28,27,14,64,56,0.1,1005,27,10,62,11
2020-02-12 12:00:00,31,24,0.0,13.2,7,7,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,16,31,31,30,13,59,42,0.0,1005,30,10,105,11
2020-02-12 15:00:00,31,24,0.0,13.2,7,8,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,16,32,32,31,17,41,38,0.0,1003,31,10,144,15
2020-02-12 18:00:00,31,24,0.0,13.2,7,1,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,16,31,31,30,22,42,43,0.0,1003,30,10,155,17
2020-02-12 21:00:00,31,24,0.0,13.2,7,1,68,09:18 PM,08:33 AM,05:42 AM,06:59 PM,18,28,28,27,33,68,58,0.4,1005,27,9,122,22
2020-02-13 00:00:00,31,24,0.0,10.7,6,1,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,19,27,27,25,26,77,70,0.3,1005,25,9,77,18
2020-02-13 03:00:00,31,24,0.0,10.7,6,1,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,20,26,26,24,22,78,75,0.9,1005,24,9,78,15
2020-02-13 06:00:00,31,24,0.0,10.7,6,1,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,20,26,26,24,23,50,78,0.4,1005,24,10,81,18
2020-02-13 09:00:00,31,24,0.0,10.7,6,7,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,19,28,28,26,21,55,67,0.0,1006,26,10,75,18
2020-02-13 12:00:00,31,24,0.0,10.7,6,6,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,19,30,30,29,22,67,54,0.0,1005,29,10,100,19
2020-02-13 15:00:00,31,24,0.0,10.7,6,7,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,18,32,32,30,29,69,49,0.5,1004,30,10,107,23
2020-02-13 18:00:00,31,24,0.0,10.7,6,1,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,18,29,29,28,35,70,58,0.6,1005,28,9,96,27
2020-02-13 21:00:00,31,24,0.0,10.7,6,1,60,09:55 PM,09:41 AM,05:43 AM,06:58 PM,19,27,27,25,36,55,67,0.2,1006,25,10,87,28
2020-02-14 00:00:00,32,23,0.0,13.1,7,1,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,18,26,26,24,27,61,69,0.0,1006,24,10,84,20
2020-02-14 03:00:00,32,23,0.0,13.1,7,1,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,19,26,26,24,20,60,74,0.0,1006,24,10,105,14
2020-02-14 06:00:00,32,23,0.0,13.1,7,1,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,19,25,25,23,24,44,77,0.0,1006,23,10,112,18
2020-02-14 09:00:00,32,23,0.0,13.1,7,7,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,18,27,27,26,21,21,62,0.0,1007,26,10,85,18
2020-02-14 12:00:00,32,23,0.0,13.1,7,7,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,17,30,30,29,13,50,47,0.0,1005,29,10,104,11
2020-02-14 15:00:00,32,23,0.0,13.1,7,7,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,16,32,32,31,10,38,40,0.0,1003,31,10,116,9
2020-02-14 18:00:00,32,23,0.0,13.1,7,1,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,16,31,31,31,9,18,40,0.0,1003,31,10,96,7
2020-02-14 21:00:00,32,23,0.0,13.1,7,1,53,10:32 PM,10:47 AM,05:44 AM,06:57 PM,15,30,30,29,14,14,43,0.0,1004,29,10,41,8
2020-02-15 00:00:00,35,26,0.0,13.1,8,1,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,16,28,28,28,11,13,50,0.0,1004,28,10,237,6
2020-02-15 03:00:00,35,26,0.0,13.1,8,1,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,16,27,27,26,11,10,54,0.0,1004,26,10,116,6
2020-02-15 06:00:00,35,26,0.0,13.1,8,1,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,16,27,27,27,13,8,52,0.0,1005,27,10,10,8
2020-02-15 09:00:00,35,26,0.0,13.1,8,7,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,15,30,30,30,10,9,42,0.0,1007,30,10,224,8
2020-02-15 12:00:00,35,26,0.0,13.1,8,8,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,14,33,33,33,9,11,33,0.0,1006,33,10,271,8
2020-02-15 15:00:00,35,26,0.0,13.1,8,8,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,14,34,34,35,9,33,29,0.0,1004,35,10,228,8
2020-02-15 18:00:00,35,26,0.0,13.1,8,1,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,15,33,33,33,13,23,35,0.0,1004,33,10,162,9
2020-02-15 21:00:00,35,26,0.0,13.1,8,1,45,11:11 PM,11:53 AM,05:45 AM,06:56 PM,16,32,32,31,15,23,40,0.0,1006,31,10,73,9
2020-02-16 00:00:00,36,28,0.0,13.1,8,1,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,16,30,30,30,14,26,45,0.0,1006,30,10,62,8
2020-02-16 03:00:00,36,28,0.0,13.1,8,1,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,16,29,29,28,20,16,48,0.0,1006,28,10,58,10
2020-02-16 06:00:00,36,28,0.0,13.1,8,1,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,16,29,29,28,20,10,50,0.0,1008,28,10,50,12
2020-02-16 09:00:00,36,28,0.0,13.1,8,8,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,17,32,32,31,21,10,42,0.0,1009,31,10,34,16
2020-02-16 12:00:00,36,28,0.0,13.1,8,9,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,15,35,35,35,15,54,30,0.0,1008,35,10,232,13
2020-02-16 15:00:00,36,28,0.0,13.1,8,8,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,14,36,36,36,12,56,28,0.0,1006,36,10,234,10
2020-02-16 18:00:00,36,28,0.0,13.1,8,1,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,15,34,34,34,17,22,33,0.0,1007,34,10,101,10
2020-02-16 21:00:00,36,28,0.0,13.1,8,1,38,11:53 PM,12:57 PM,05:46 AM,06:55 PM,17,32,32,31,37,19,43,0.0,1008,31,10,83,23
2020-02-17 00:00:00,38,27,0.0,13.1,8,1,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,18,30,30,29,43,14,54,0.0,1009,29,10,76,27
2020-02-17 03:00:00,38,27,0.0,13.1,8,1,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,19,29,29,28,45,11,60,0.0,1009,28,10,46,29
2020-02-17 06:00:00,38,27,0.0,13.1,8,1,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,19,29,29,27,44,13,62,0.0,1010,27,10,29,31
2020-02-17 09:00:00,38,27,0.0,13.1,8,8,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,19,32,32,30,35,14,51,0.0,1011,30,10,12,28
2020-02-17 12:00:00,38,27,0.0,13.1,8,8,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,19,36,36,34,28,18,41,0.0,1010,34,10,238,24
2020-02-17 15:00:00,38,27,0.0,13.1,8,9,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,17,39,39,37,25,37,31,0.0,1006,37,10,346,22
2020-02-17 18:00:00,38,27,0.0,13.1,8,1,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,18,39,39,36,21,68,46,1.6,1006,36,10,285,15
2020-02-17 21:00:00,38,27,0.0,13.1,8,1,30,No moonrise,01:59 PM,05:47 AM,06:54 PM,19,35,35,32,40,74,64,2.7,1008,32,8,141,27
2020-02-18 00:00:00,38,25,0.0,13.1,7,1,22,12:38 AM,03:00 PM,05:47 AM,06:53 PM,19,29,29,27,45,41,71,1.0,1009,27,9,64,31
2020-02-18 03:00:00,38,25,0.0,13.1,7,1,22,12:38 AM,03:00 PM,05:47 AM,06:53 PM,20,27,27,25,37,22,72,0.0,1008,25,10,50,25
