date_time,Mildura_maxtempC,Mildura_mintempC,Mildura_totalSnow_cm,Mildura_sunHour,Mildura_uvIndex,Mildura_uvIndex,Mildura_moon_illumination,Mildura_moonrise,Mildura_moonset,Mildura_sunrise,Mildura_sunset,Mildura_DewPointC,Mildura_FeelsLikeC,Mildura_HeatIndexC,Mildura_WindChillC,Mildura_WindGustKmph,Mildura_cloudcover,Mildura_humidity,Mildura_precipMM,Mildura_pressure,Mildura_tempC,Mildura_visibility,Mildura_winddirDegree,Mildura_windspeedKmph
2020-01-12 06:00:00,30,15,0.0,14.2,6,1,83,09:11 PM,06:37 AM,05:32 AM,07:47 PM,7,14,15,14,40,0,60,0.0,1019,15,10,155,29
2020-01-12 09:00:00,30,15,0.0,14.2,6,5,83,09:11 PM,06:37 AM,05:32 AM,07:47 PM,7,19,21,19,35,0,46,0.0,1019,19,10,158,29
2020-01-12 12:00:00,30,15,0.0,14.2,6,6,83,09:11 PM,06:37 AM,05:32 AM,07:47 PM,6,25,25,25,29,0,30,0.0,1017,25,10,160,25
2020-01-12 15:00:00,30,15,0.0,14.2,6,7,83,09:11 PM,06:37 AM,05:32 AM,07:47 PM,5,27,27,29,28,0,22,0.0,1014,29,10,158,24
2020-01-12 18:00:00,30,15,0.0,14.2,6,1,83,09:11 PM,06:37 AM,05:32 AM,07:47 PM,4,27,27,29,28,0,21,0.0,1013,29,10,163,21
2020-01-12 21:00:00,30,15,0.0,14.2,6,1,83,09:11 PM,06:37 AM,05:32 AM,07:47 PM,4,27,27,27,31,0,26,0.0,1013,27,10,170,17
2020-01-13 00:00:00,36,18,0.0,14.1,7,1,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,4,23,23,22,36,2,32,0.0,1013,22,10,145,17
2020-01-13 03:00:00,36,18,0.0,14.1,7,1,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,7,19,19,19,37,1,45,0.0,1012,19,10,127,18
2020-01-13 06:00:00,36,18,0.0,14.1,7,1,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,9,19,19,19,29,0,52,0.0,1012,19,10,119,18
2020-01-13 09:00:00,36,18,0.0,14.1,7,7,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,9,25,25,26,17,1,37,0.0,1013,26,10,42,14
2020-01-13 12:00:00,36,18,0.0,14.1,7,8,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,7,31,31,32,10,2,21,0.0,1011,32,10,241,9
2020-01-13 15:00:00,36,18,0.0,14.1,7,9,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,5,34,34,35,6,5,16,0.0,1008,35,10,351,5
2020-01-13 18:00:00,36,18,0.0,14.1,7,1,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,6,33,33,35,9,9,16,0.0,1008,35,10,262,6
2020-01-13 21:00:00,36,18,0.0,14.1,7,1,76,09:56 PM,07:47 AM,05:33 AM,07:47 PM,5,33,33,33,24,9,20,0.0,1009,33,10,201,12
2020-01-14 00:00:00,39,25,0.0,14.1,9,1,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,5,28,28,28,26,11,26,0.0,1010,28,10,162,12
2020-01-14 03:00:00,39,25,0.0,14.1,9,1,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,8,25,25,25,27,11,34,0.0,1009,25,10,118,13
2020-01-14 06:00:00,39,25,0.0,14.1,9,1,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,11,26,26,26,26,8,39,0.0,1010,26,10,82,16
2020-01-14 09:00:00,39,25,0.0,14.1,9,8,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,13,32,32,33,25,8,30,0.0,1010,33,10,34,20
2020-01-14 12:00:00,39,25,0.0,14.1,9,9,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,8,37,37,37,11,7,18,0.0,1008,37,10,80,9
2020-01-14 15:00:00,39,25,0.0,14.1,9,9,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,6,38,38,39,4,5,13,0.0,1006,39,10,98,4
2020-01-14 18:00:00,39,25,0.0,14.1,9,1,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,7,37,37,38,13,5,16,0.0,1006,38,10,82,9
2020-01-14 21:00:00,39,25,0.0,14.1,9,1,69,10:35 PM,08:57 AM,05:34 AM,07:47 PM,10,32,32,34,38,7,24,0.0,1007,34,10,64,21
2020-01-15 00:00:00,36,27,0.0,14.1,8,1,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,12,29,29,29,28,58,36,0.5,1007,29,9,216,15
2020-01-15 03:00:00,36,27,0.0,14.1,8,1,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,13,27,27,27,24,74,42,0.9,1007,27,9,331,12
2020-01-15 06:00:00,36,27,0.0,14.1,8,1,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,13,27,27,27,20,28,42,0.3,1007,27,10,283,12
2020-01-15 09:00:00,36,27,0.0,14.1,8,8,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,13,30,30,30,12,6,34,0.0,1007,30,10,222,9
2020-01-15 12:00:00,36,27,0.0,14.1,8,8,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,14,34,34,34,13,50,29,0.3,1006,34,10,227,12
2020-01-15 15:00:00,36,27,0.0,14.1,8,8,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,14,35,35,35,12,36,27,0.1,1003,35,10,160,10
2020-01-15 18:00:00,36,27,0.0,14.1,8,1,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,12,32,32,33,18,13,27,0.0,1004,33,10,175,14
2020-01-15 21:00:00,36,27,0.0,14.1,8,1,61,11:12 PM,10:06 AM,05:35 AM,07:46 PM,10,34,34,31,41,8,31,0.0,1007,31,10,204,27
2020-01-16 00:00:00,30,17,0.0,14.1,6,1,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,10,28,28,25,51,2,42,0.0,1008,25,10,205,33
2020-01-16 03:00:00,30,17,0.0,14.1,6,1,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,11,19,20,19,49,1,58,0.0,1007,19,10,200,34
2020-01-16 06:00:00,30,17,0.0,14.1,6,1,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,10,17,17,17,44,7,62,0.0,1009,17,10,193,33
2020-01-16 09:00:00,30,17,0.0,14.1,6,6,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,9,21,22,21,39,17,47,0.0,1010,21,10,186,33
2020-01-16 12:00:00,30,17,0.0,14.1,6,7,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,6,26,26,26,36,7,29,0.0,1009,26,10,184,31
2020-01-16 15:00:00,30,17,0.0,14.1,6,7,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,4,28,28,30,32,0,19,0.0,1007,30,10,187,28
2020-01-16 18:00:00,30,17,0.0,14.1,6,1,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,4,26,26,28,34,0,21,0.0,1007,28,10,189,26
2020-01-16 21:00:00,30,17,0.0,14.1,6,1,54,11:46 PM,11:13 AM,05:36 AM,07:46 PM,5,25,25,24,44,0,30,0.0,1009,24,10,184,28
2020-01-17 00:00:00,28,13,0.0,14.1,6,1,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,6,19,20,19,47,0,44,0.0,1011,19,10,172,30
2020-01-17 03:00:00,28,13,0.0,14.1,6,1,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,7,14,15,14,40,0,55,0.0,1011,15,10,168,26
2020-01-17 06:00:00,28,13,0.0,14.1,6,1,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,5,11,13,11,36,0,55,0.0,1012,13,10,168,27
2020-01-17 09:00:00,28,13,0.0,14.1,6,5,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,2,16,16,16,30,0,38,0.0,1013,16,10,176,25
2020-01-17 12:00:00,28,13,0.0,14.1,6,6,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,-0,22,22,22,26,0,23,0.0,1011,22,10,184,23
2020-01-17 15:00:00,28,13,0.0,14.1,6,7,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,-1,25,25,27,26,0,16,0.0,1008,27,10,188,23
2020-01-17 18:00:00,28,13,0.0,14.1,6,1,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,-1,25,25,27,28,0,17,0.0,1007,27,10,187,21
2020-01-17 21:00:00,28,13,0.0,14.1,6,1,47,No moonrise,12:19 PM,05:37 AM,07:46 PM,1,25,25,24,28,0,25,0.0,1008,24,10,173,15
2020-01-18 00:00:00,30,16,0.0,11.1,6,1,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,5,20,20,20,32,0,39,0.0,1008,20,10,183,16
2020-01-18 03:00:00,30,16,0.0,11.1,6,1,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,9,17,17,17,33,0,61,0.0,1007,17,10,189,17
2020-01-18 06:00:00,30,16,0.0,11.1,6,1,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,11,17,17,17,27,21,69,0.0,1008,17,10,179,17
2020-01-18 09:00:00,30,16,0.0,11.1,6,6,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,11,21,22,21,17,77,52,0.0,1008,21,10,189,13
2020-01-18 12:00:00,30,16,0.0,11.1,6,6,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,5,26,26,26,10,98,28,0.0,1008,26,10,194,9
2020-01-18 15:00:00,30,16,0.0,11.1,6,6,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,1,27,27,29,7,99,16,0.0,1005,29,10,198,6
2020-01-18 18:00:00,30,16,0.0,11.1,6,1,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,1,27,27,29,15,33,16,0.0,1005,29,10,245,10
2020-01-18 21:00:00,30,16,0.0,11.1,6,1,40,12:19 AM,01:25 PM,05:38 AM,07:46 PM,0,29,29,28,19,0,20,0.0,1005,28,10,257,10
2020-01-19 00:00:00,30,17,0.0,14.1,7,1,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,5,22,23,22,31,7,39,0.0,1005,22,10,211,16
2020-01-19 03:00:00,30,17,0.0,14.1,7,1,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,9,17,17,17,28,4,59,0.0,1004,17,10,203,14
2020-01-19 06:00:00,30,17,0.0,14.1,7,1,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,11,18,18,18,22,11,63,0.0,1005,18,10,200,13
2020-01-19 09:00:00,30,17,0.0,14.1,7,6,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,10,23,23,23,18,10,45,0.0,1005,23,10,207,14
2020-01-19 12:00:00,30,17,0.0,14.1,7,7,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,7,27,27,28,16,32,26,0.0,1004,28,10,239,14
2020-01-19 15:00:00,30,17,0.0,14.1,7,7,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,5,28,28,30,23,34,21,0.0,1002,30,10,243,20
2020-01-19 18:00:00,30,17,0.0,14.1,7,1,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,6,26,26,27,36,24,27,0.0,1002,27,10,233,28
2020-01-19 21:00:00,30,17,0.0,14.1,7,1,32,12:54 AM,02:30 PM,05:39 AM,07:45 PM,8,24,24,23,47,35,37,0.0,1004,23,10,224,32
2020-01-20 00:00:00,28,16,0.0,12.2,6,1,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,10,20,20,20,41,64,55,0.1,1004,20,10,221,27
2020-01-20 03:00:00,28,16,0.0,12.2,6,1,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,12,17,17,17,28,75,74,0.1,1003,17,10,239,18
2020-01-20 06:00:00,28,16,0.0,12.2,6,1,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,14,17,17,17,26,75,80,0.2,1004,17,9,232,19
2020-01-20 09:00:00,28,16,0.0,12.2,6,5,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,14,22,23,22,28,78,62,0.2,1005,22,9,213,23
2020-01-20 12:00:00,28,16,0.0,12.2,6,6,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,10,26,26,27,22,39,37,0.1,1004,27,10,206,19
2020-01-20 15:00:00,28,16,0.0,12.2,6,7,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,11,27,27,27,34,36,36,0.0,1003,27,10,215,27
2020-01-20 18:00:00,28,16,0.0,12.2,6,1,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,12,26,26,25,46,31,42,0.0,1005,25,10,214,35
2020-01-20 21:00:00,28,16,0.0,12.2,6,1,25,01:32 AM,03:35 PM,05:40 AM,07:45 PM,12,25,25,23,42,27,50,0.0,1007,23,10,209,27
2020-01-21 00:00:00,30,16,0.0,14.0,6,1,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,12,19,20,19,35,12,62,0.0,1009,19,10,192,21
2020-01-21 03:00:00,30,16,0.0,14.0,6,1,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,12,17,17,17,26,6,73,0.0,1009,17,10,201,16
2020-01-21 06:00:00,30,16,0.0,14.0,6,1,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,11,16,16,16,22,5,71,0.0,1010,16,10,197,15
2020-01-21 09:00:00,30,16,0.0,14.0,6,5,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,10,20,22,20,13,3,56,0.0,1011,20,10,198,10
2020-01-21 12:00:00,30,16,0.0,14.0,6,7,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,9,26,26,25,14,4,37,0.0,1010,25,10,267,12
2020-01-21 15:00:00,30,16,0.0,14.0,6,7,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,6,27,27,29,20,4,24,0.0,1007,29,10,298,17
2020-01-21 18:00:00,30,16,0.0,14.0,6,1,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,5,28,28,30,21,3,21,0.0,1006,30,10,293,15
2020-01-21 21:00:00,30,16,0.0,14.0,6,1,18,02:12 AM,04:38 PM,05:41 AM,07:44 PM,3,30,30,28,15,1,25,0.0,1006,28,10,326,8
2020-01-22 00:00:00,36,22,0.0,14.0,8,1,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,3,26,26,24,22,3,28,0.0,1005,24,10,347,10
2020-01-22 03:00:00,36,22,0.0,14.0,8,1,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,3,22,23,22,34,68,28,0.0,1003,22,10,117,16
2020-01-22 06:00:00,36,22,0.0,14.0,8,1,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,3,24,24,23,46,36,27,0.0,1003,23,10,7,27
2020-01-22 09:00:00,36,22,0.0,14.0,8,8,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,3,29,29,30,52,7,18,0.0,1002,30,10,235,41
2020-01-22 12:00:00,36,22,0.0,14.0,8,8,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,4,31,31,33,68,26,16,0.0,1000,33,10,332,54
2020-01-22 15:00:00,36,22,0.0,14.0,8,9,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,6,33,33,35,71,20,17,0.0,997,35,10,327,57
2020-01-22 18:00:00,36,22,0.0,14.0,8,1,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,8,31,31,33,51,15,22,0.0,996,33,10,287,37
2020-01-22 21:00:00,36,22,0.0,14.0,8,1,11,02:58 AM,05:39 PM,05:42 AM,07:44 PM,12,31,31,30,40,13,44,0.0,998,30,10,223,27
2020-01-23 00:00:00,26,18,0.0,14.0,6,1,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,12,22,23,22,30,23,60,0.0,999,22,10,204,20
2020-01-23 03:00:00,26,18,0.0,14.0,6,1,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,11,18,18,18,13,40,62,0.0,999,18,10,217,9
2020-01-23 06:00:00,26,18,0.0,14.0,6,1,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,10,19,19,19,26,28,54,0.0,1000,19,10,278,19
2020-01-23 09:00:00,26,18,0.0,14.0,6,6,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,8,22,23,22,41,39,42,0.0,1002,22,10,293,34
2020-01-23 12:00:00,26,18,0.0,14.0,6,6,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,8,25,25,24,48,47,35,0.0,1002,24,10,276,41
2020-01-23 15:00:00,26,18,0.0,14.0,6,7,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,6,25,25,26,45,22,28,0.0,1003,26,10,266,40
2020-01-23 18:00:00,26,18,0.0,14.0,6,1,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,4,24,24,24,40,9,28,0.0,1005,24,10,255,31
2020-01-23 21:00:00,26,18,0.0,14.0,6,1,3,03:49 AM,06:34 PM,05:43 AM,07:44 PM,4,20,22,20,33,8,39,0.0,1007,20,10,222,20
2020-01-24 00:00:00,28,13,0.0,14.0,6,1,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,4,15,16,15,27,3,49,0.0,1009,16,10,207,15
2020-01-24 03:00:00,28,13,0.0,14.0,6,1,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,5,12,13,12,23,0,57,0.0,1010,13,10,207,12
2020-01-24 06:00:00,28,13,0.0,14.0,6,1,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,6,13,14,13,15,0,58,0.0,1012,14,10,237,9
2020-01-24 09:00:00,28,13,0.0,14.0,6,5,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,6,18,18,18,12,0,46,0.0,1014,18,10,246,9
2020-01-24 12:00:00,28,13,0.0,14.0,6,6,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,5,23,23,23,14,4,32,0.0,1013,23,10,253,12
2020-01-24 15:00:00,28,13,0.0,14.0,6,7,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,5,26,26,27,18,7,25,0.0,1012,27,10,254,16
2020-01-24 18:00:00,28,13,0.0,14.0,6,1,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,6,26,26,27,22,7,26,0.0,1012,27,10,244,17
2020-01-24 21:00:00,28,13,0.0,14.0,6,1,0,04:43 AM,07:24 PM,05:44 AM,07:43 PM,8,26,26,25,32,2,39,0.0,1013,25,10,200,18
2020-01-25 00:00:00,31,16,0.0,14.0,7,1,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,9,20,20,20,30,0,53,0.0,1014,20,10,159,15
2020-01-25 03:00:00,31,16,0.0,14.0,7,1,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,9,16,16,16,23,1,61,0.0,1014,16,10,141,11
2020-01-25 06:00:00,31,16,0.0,14.0,7,1,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,9,17,17,17,18,1,58,0.0,1015,17,10,144,11
2020-01-25 09:00:00,31,16,0.0,14.0,7,6,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,9,22,22,22,10,0,44,0.0,1015,22,10,174,8
2020-01-25 12:00:00,31,16,0.0,14.0,7,7,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,8,26,26,27,11,0,31,0.0,1014,27,10,219,9
2020-01-25 15:00:00,31,16,0.0,14.0,7,7,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,6,28,28,30,11,3,23,0.0,1011,30,10,239,9
2020-01-25 18:00:00,31,16,0.0,14.0,7,1,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,7,28,28,30,12,4,23,0.0,1011,30,10,244,9
2020-01-25 21:00:00,31,16,0.0,14.0,7,1,0,05:40 AM,08:08 PM,05:45 AM,07:43 PM,7,29,29,28,17,4,30,0.0,1012,28,10,188,9
2020-01-26 00:00:00,34,19,0.0,14.0,7,1,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,10,26,26,23,31,4,49,0.0,1013,23,10,173,17
2020-01-26 03:00:00,34,19,0.0,14.0,7,1,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,13,20,21,20,32,3,64,0.0,1012,20,10,180,17
2020-01-26 06:00:00,34,19,0.0,14.0,7,1,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,13,19,19,19,26,1,66,0.0,1013,19,10,184,17
2020-01-26 09:00:00,34,19,0.0,14.0,7,6,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,13,24,24,24,19,0,50,0.0,1014,24,10,181,15
2020-01-26 12:00:00,34,19,0.0,14.0,7,7,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,11,29,29,30,15,2,32,0.0,1013,30,10,210,13
2020-01-26 15:00:00,34,19,0.0,14.0,7,8,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,9,32,32,33,17,3,22,0.0,1011,33,10,214,15
2020-01-26 18:00:00,34,19,0.0,14.0,7,1,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,9,31,31,33,27,4,23,0.0,1011,33,10,192,20
2020-01-26 21:00:00,34,19,0.0,14.0,7,1,4,06:38 AM,08:46 PM,05:46 AM,07:42 PM,10,31,31,30,40,4,33,0.0,1013,30,10,182,23
2020-01-27 00:00:00,35,20,0.0,13.9,7,1,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,11,27,27,25,39,2,44,0.0,1013,25,10,176,21
2020-01-27 03:00:00,35,20,0.0,13.9,7,1,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,11,21,21,21,34,2,53,0.0,1013,21,10,178,18
2020-01-27 06:00:00,35,20,0.0,13.9,7,1,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,11,20,20,20,32,1,55,0.0,1014,20,10,181,21
2020-01-27 09:00:00,35,20,0.0,13.9,7,7,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,11,25,25,25,21,2,42,0.0,1014,25,10,179,17
2020-01-27 12:00:00,35,20,0.0,13.9,7,8,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,10,30,30,31,17,1,27,0.0,1013,31,10,213,14
2020-01-27 15:00:00,35,20,0.0,13.9,7,8,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,7,33,33,34,22,2,19,0.0,1011,34,10,224,19
2020-01-27 18:00:00,35,20,0.0,13.9,7,1,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,6,31,31,33,31,1,18,0.0,1011,33,10,202,22
2020-01-27 21:00:00,35,20,0.0,13.9,7,1,11,07:36 AM,09:21 PM,05:47 AM,07:41 PM,5,32,32,30,39,0,24,0.0,1013,30,10,181,21
2020-01-28 00:00:00,35,19,0.0,13.9,7,1,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,5,27,27,24,40,0,31,0.0,1013,24,10,181,19
2020-01-28 03:00:00,35,19,0.0,13.9,7,1,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,6,20,21,20,40,0,41,0.0,1013,20,10,186,21
2020-01-28 06:00:00,35,19,0.0,13.9,7,1,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,9,20,20,20,32,0,49,0.0,1014,20,10,183,20
2020-01-28 09:00:00,35,19,0.0,13.9,7,7,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,8,24,24,25,21,0,35,0.0,1015,25,10,179,16
2020-01-28 12:00:00,35,19,0.0,13.9,7,8,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,4,29,29,31,16,0,19,0.0,1014,31,10,192,14
2020-01-28 15:00:00,35,19,0.0,13.9,7,8,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,3,32,32,34,24,3,14,0.0,1012,34,10,191,21
2020-01-28 18:00:00,35,19,0.0,13.9,7,1,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,3,31,31,33,28,2,15,0.0,1012,33,10,174,20
2020-01-28 21:00:00,35,19,0.0,13.9,7,1,18,08:32 AM,09:51 PM,05:48 AM,07:41 PM,4,32,32,30,31,0,22,0.0,1014,30,10,162,16
2020-01-29 00:00:00,38,21,0.0,13.9,8,1,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,5,27,27,25,30,1,30,0.0,1015,25,10,171,14
2020-01-29 03:00:00,38,21,0.0,13.9,8,1,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,6,21,22,21,31,1,38,0.0,1015,21,10,167,15
2020-01-29 06:00:00,38,21,0.0,13.9,8,1,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,8,21,23,21,32,0,41,0.0,1015,21,10,156,17
2020-01-29 09:00:00,38,21,0.0,13.9,8,7,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,7,27,27,28,22,0,28,0.0,1016,28,10,125,15
2020-01-29 12:00:00,38,21,0.0,13.9,8,8,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,2,33,33,34,13,0,14,0.0,1015,34,10,121,12
2020-01-29 15:00:00,38,21,0.0,13.9,8,9,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,-0,36,36,38,12,0,9,0.0,1012,38,10,126,10
2020-01-29 18:00:00,38,21,0.0,13.9,8,1,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,0,35,35,36,15,0,10,0.0,1011,36,10,107,9
2020-01-29 21:00:00,38,21,0.0,13.9,8,1,26,09:28 AM,10:19 PM,05:49 AM,07:40 PM,-1,34,34,33,18,0,14,0.0,1012,33,10,97,9
2020-01-30 00:00:00,43,25,0.0,13.9,9,1,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,-1,28,28,28,22,0,17,0.0,1011,28,10,89,10
2020-01-30 03:00:00,43,25,0.0,13.9,9,1,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,-1,24,24,25,30,0,18,0.0,1011,25,10,95,14
2020-01-30 06:00:00,43,25,0.0,13.9,9,1,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,-0,24,24,26,33,1,18,0.0,1011,26,10,78,16
2020-01-30 09:00:00,43,25,0.0,13.9,9,8,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,0,33,33,34,29,3,12,0.0,1011,34,10,53,21
2020-01-30 12:00:00,43,25,0.0,13.9,9,10,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,1,40,40,40,23,2,9,0.0,1009,40,10,254,20
2020-01-30 15:00:00,43,25,0.0,13.9,9,10,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,3,44,44,43,17,1,9,0.0,1006,43,10,355,14
2020-01-30 18:00:00,43,25,0.0,13.9,9,1,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,6,42,42,41,17,2,12,0.0,1005,41,10,133,10
2020-01-30 21:00:00,43,25,0.0,13.9,9,1,33,10:22 AM,10:47 PM,05:50 AM,07:39 PM,7,37,37,38,25,4,16,0.0,1005,38,10,51,12
2020-01-31 00:00:00,42,31,0.0,13.9,9,1,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,8,33,33,35,35,4,20,0.0,1005,35,10,22,18
2020-01-31 03:00:00,42,31,0.0,13.9,9,1,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,14,32,32,32,32,5,36,0.0,1006,32,10,201,17
2020-01-31 06:00:00,42,31,0.0,13.9,9,1,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,18,33,33,32,25,11,43,0.0,1007,32,10,320,14
2020-01-31 09:00:00,42,31,0.0,13.9,9,9,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,17,39,39,37,35,15,33,0.0,1008,37,10,337,28
2020-01-31 12:00:00,42,31,0.0,13.9,9,10,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,16,43,43,41,49,35,24,0.0,1007,41,10,336,42
2020-01-31 15:00:00,42,31,0.0,13.9,9,10,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,15,43,43,42,50,45,21,0.0,1005,42,10,330,43
