date_time,Matamata_maxtempC,Matamata_mintempC,Matamata_totalSnow_cm,Matamata_sunHour,Matamata_uvIndex,Matamata_uvIndex,Matamata_moon_illumination,Matamata_moonrise,Matamata_moonset,Matamata_sunrise,Matamata_sunset,Matamata_DewPointC,Matamata_FeelsLikeC,Matamata_HeatIndexC,Matamata_WindChillC,Matamata_WindGustKmph,Matamata_cloudcover,Matamata_humidity,Matamata_precipMM,Matamata_pressure,Matamata_tempC,Matamata_visibility,Matamata_winddirDegree,Matamata_windspeedKmph
2020-02-06 03:00:00,35,19,0.0,11.6,8,1,87,03:42 PM,03:26 AM,06:06 AM,06:03 PM,9,19,19,19,15,8,50,0.0,1013,19,10,330,7
2020-02-06 06:00:00,35,19,0.0,11.6,8,5,87,03:42 PM,03:26 AM,06:06 AM,06:03 PM,8,20,20,20,15,9,45,0.0,1015,20,10,329,7
2020-02-06 09:00:00,35,19,0.0,11.6,8,7,87,03:42 PM,03:26 AM,06:06 AM,06:03 PM,10,28,28,28,18,7,33,0.0,1016,28,10,146,14
2020-02-06 12:00:00,35,19,0.0,11.6,8,8,87,03:42 PM,03:26 AM,06:06 AM,06:03 PM,12,33,33,34,19,5,26,0.0,1013,34,10,65,17
2020-02-06 15:00:00,35,19,0.0,11.6,8,8,87,03:42 PM,03:26 AM,06:06 AM,06:03 PM,12,34,34,35,18,3,25,0.0,1010,35,10,72,16
2020-02-06 18:00:00,35,19,0.0,11.6,8,1,87,03:42 PM,03:26 AM,06:06 AM,06:03 PM,10,35,35,33,14,4,36,0.0,1011,33,10,42,9
2020-02-06 21:00:00,35,19,0.0,11.6,8,1,87,03:42 PM,03:26 AM,06:06 AM,06:03 PM,10,34,34,31,14,5,47,0.0,1013,31,10,236,6
2020-02-07 00:00:00,35,19,0.0,11.6,8,1,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,10,25,25,24,15,5,50,0.0,1014,24,10,336,7
2020-02-07 03:00:00,35,19,0.0,11.6,8,1,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,9,20,20,20,15,5,49,0.0,1013,20,10,334,7
2020-02-07 06:00:00,35,19,0.0,11.6,8,6,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,9,21,23,21,15,5,46,0.0,1015,21,10,334,7
2020-02-07 09:00:00,35,19,0.0,11.6,8,7,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,11,29,29,29,19,6,34,0.0,1016,29,10,148,14
2020-02-07 12:00:00,35,19,0.0,11.6,8,8,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,13,34,34,34,20,6,27,0.0,1013,34,10,66,17
2020-02-07 15:00:00,35,19,0.0,11.6,8,8,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,13,34,34,35,18,8,28,0.0,1010,35,10,70,16
2020-02-07 18:00:00,35,19,0.0,11.6,8,1,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,12,34,34,32,15,14,38,0.0,1011,32,10,51,10
2020-02-07 21:00:00,35,19,0.0,11.6,8,1,95,04:42 PM,04:25 AM,06:05 AM,06:03 PM,13,31,31,29,14,20,51,0.0,1013,29,10,253,7
2020-02-08 00:00:00,33,22,0.0,11.6,8,1,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,13,26,26,24,12,36,56,0.0,1013,24,10,341,6
2020-02-08 03:00:00,33,22,0.0,11.6,8,1,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,13,25,25,22,11,30,56,0.0,1013,22,10,341,5
2020-02-08 06:00:00,33,22,0.0,11.6,8,6,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,15,26,26,25,10,38,53,0.0,1014,25,10,119,6
2020-02-08 09:00:00,33,22,0.0,11.6,8,7,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,15,29,29,29,19,44,44,0.0,1015,29,10,38,16
2020-02-08 12:00:00,33,22,0.0,11.6,8,8,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,15,32,32,32,23,30,35,0.0,1013,32,10,56,20
2020-02-08 15:00:00,33,22,0.0,11.6,8,8,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,15,33,33,33,20,23,34,0.0,1010,33,10,57,17
2020-02-08 18:00:00,33,22,0.0,11.6,8,1,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,14,33,33,31,18,25,44,0.0,1011,31,10,39,11
2020-02-08 21:00:00,33,22,0.0,11.6,8,1,100,05:43 PM,05:25 AM,06:05 AM,06:03 PM,13,31,31,27,15,18,54,0.0,1013,27,10,245,7
2020-02-09 00:00:00,34,20,0.0,11.6,8,1,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,13,24,24,22,13,13,59,0.0,1013,22,10,343,6
2020-02-09 03:00:00,34,20,0.0,11.6,8,1,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,12,20,20,20,11,12,61,0.0,1013,20,10,344,5
2020-02-09 06:00:00,34,20,0.0,11.6,8,6,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,13,23,23,23,9,34,56,0.0,1014,23,10,351,5
2020-02-09 09:00:00,34,20,0.0,11.6,8,7,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,13,29,29,29,19,35,38,0.0,1015,29,10,157,16
2020-02-09 12:00:00,34,20,0.0,11.6,8,8,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,12,33,33,34,24,28,28,0.0,1013,34,10,58,21
2020-02-09 15:00:00,34,20,0.0,11.6,8,8,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,12,33,33,34,22,19,26,0.0,1011,34,10,57,19
2020-02-09 18:00:00,34,20,0.0,11.6,8,1,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,9,32,32,31,22,9,31,0.0,1011,31,10,42,13
2020-02-09 21:00:00,34,20,0.0,11.6,8,1,100,06:42 PM,06:23 AM,06:05 AM,06:03 PM,10,31,31,29,18,5,44,0.0,1014,29,10,239,9
2020-02-10 00:00:00,35,19,0.0,11.6,8,1,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,10,24,24,23,14,4,50,0.0,1014,23,10,343,7
2020-02-10 03:00:00,35,19,0.0,11.6,8,1,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,10,20,20,20,13,9,52,0.0,1014,20,10,339,6
2020-02-10 06:00:00,35,19,0.0,11.6,8,6,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,11,23,23,23,11,19,48,0.0,1015,23,10,117,6
2020-02-10 09:00:00,35,19,0.0,11.6,8,7,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,14,29,29,29,18,20,39,0.0,1016,29,10,38,15
2020-02-10 12:00:00,35,19,0.0,11.6,8,8,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,14,33,33,34,22,10,30,0.0,1013,34,10,62,19
2020-02-10 15:00:00,35,19,0.0,11.6,8,8,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,13,34,34,34,20,7,28,0.0,1011,34,10,66,18
2020-02-10 18:00:00,35,19,0.0,11.6,8,1,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,12,35,35,32,19,11,38,0.0,1011,32,10,43,12
2020-02-10 21:00:00,35,19,0.0,11.6,8,1,83,07:40 PM,07:19 AM,06:05 AM,06:03 PM,12,33,33,29,15,9,53,0.0,1014,29,10,234,7
2020-02-11 00:00:00,36,20,0.0,11.6,8,1,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,13,25,25,23,14,7,59,0.0,1014,23,10,334,6
2020-02-11 03:00:00,36,20,0.0,11.6,8,1,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,12,20,20,20,13,9,60,0.0,1013,20,10,334,6
2020-02-11 06:00:00,36,20,0.0,11.6,8,6,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,12,22,23,22,15,8,54,0.0,1015,22,10,336,7
2020-02-11 09:00:00,36,20,0.0,11.6,8,7,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,12,30,30,30,17,9,34,0.0,1016,30,10,150,13
2020-02-11 12:00:00,36,20,0.0,11.6,8,8,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,12,34,34,35,18,8,25,0.0,1013,35,10,70,16
2020-02-11 15:00:00,36,20,0.0,11.6,8,9,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,12,34,34,35,15,17,25,0.0,1010,35,10,72,14
2020-02-11 18:00:00,36,20,0.0,11.6,8,1,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,11,34,34,33,13,28,34,0.0,1011,33,10,37,8
2020-02-11 21:00:00,36,20,0.0,11.6,8,1,75,08:35 PM,08:11 AM,06:05 AM,06:04 PM,11,33,33,31,11,15,47,0.0,1014,31,10,234,5
2020-02-12 00:00:00,37,20,0.0,11.6,8,1,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,11,25,25,24,12,7,52,0.0,1014,24,10,333,6
2020-02-12 03:00:00,37,20,0.0,11.6,8,1,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,10,20,20,20,13,9,53,0.0,1013,20,10,328,6
2020-02-12 06:00:00,37,20,0.0,11.6,8,6,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,11,22,23,22,13,9,50,0.0,1014,22,10,326,6
2020-02-12 09:00:00,37,20,0.0,11.6,8,8,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,13,31,31,30,13,8,35,0.0,1015,30,10,152,10
2020-02-12 12:00:00,37,20,0.0,11.6,8,9,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,13,36,36,36,17,23,26,0.0,1011,36,10,74,15
2020-02-12 15:00:00,37,20,0.0,11.6,8,9,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,14,35,35,35,17,40,27,0.0,1009,35,10,73,14
2020-02-12 18:00:00,37,20,0.0,11.6,8,1,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,12,33,33,32,15,44,36,0.0,1009,32,10,61,9
2020-02-12 21:00:00,37,20,0.0,11.6,8,1,68,09:30 PM,09:03 AM,06:05 AM,06:04 PM,11,32,32,29,12,44,44,0.0,1012,29,10,30,6
2020-02-13 00:00:00,34,22,0.0,11.6,8,1,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,12,27,27,24,13,36,49,0.0,1013,24,10,241,6
2020-02-13 03:00:00,34,22,0.0,11.6,8,1,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,12,25,25,22,15,32,51,0.0,1012,22,10,340,7
2020-02-13 06:00:00,34,22,0.0,11.6,8,6,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,13,26,26,24,12,42,49,0.0,1013,24,10,336,6
2020-02-13 09:00:00,34,22,0.0,11.6,8,8,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,15,31,31,30,19,27,40,0.0,1014,30,10,153,15
2020-02-13 12:00:00,34,22,0.0,11.6,8,8,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,16,34,34,34,21,14,35,0.0,1012,34,10,65,18
2020-02-13 15:00:00,34,22,0.0,11.6,8,8,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,16,35,35,34,19,11,34,0.0,1008,34,10,67,17
2020-02-13 18:00:00,34,22,0.0,11.6,8,1,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,15,34,34,32,18,19,47,0.0,1009,32,10,52,11
2020-02-13 21:00:00,34,22,0.0,11.6,8,1,60,10:23 PM,09:52 AM,06:05 AM,06:04 PM,14,33,33,30,14,29,56,0.0,1012,30,10,244,7
2020-02-14 00:00:00,33,21,0.0,11.6,8,1,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,14,27,27,25,11,26,58,0.0,1013,25,10,339,5
2020-02-14 03:00:00,33,21,0.0,11.6,8,1,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,13,21,22,21,11,18,60,0.0,1012,21,10,336,5
2020-02-14 06:00:00,33,21,0.0,11.6,8,6,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,15,24,24,24,10,20,56,0.0,1013,24,10,350,6
2020-02-14 09:00:00,33,21,0.0,11.6,8,7,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,16,30,30,30,18,27,45,0.0,1014,30,10,157,15
2020-02-14 12:00:00,33,21,0.0,11.6,8,8,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,17,34,34,33,22,24,39,0.0,1012,33,10,59,19
2020-02-14 15:00:00,33,21,0.0,11.6,8,8,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,17,34,34,33,19,20,39,0.0,1009,33,10,57,17
2020-02-14 18:00:00,33,21,0.0,11.6,8,1,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,16,32,32,31,20,21,49,0.0,1010,31,10,50,12
2020-02-14 21:00:00,33,21,0.0,11.6,8,1,53,11:16 PM,10:42 AM,06:05 AM,06:04 PM,15,30,30,27,16,38,57,0.0,1013,27,10,20,8
2020-02-15 00:00:00,35,22,0.0,10.2,8,1,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,15,26,26,25,12,46,58,0.0,1013,25,10,13,5
2020-02-15 03:00:00,35,22,0.0,10.2,8,1,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,15,25,25,23,13,33,61,0.0,1013,23,10,22,6
2020-02-15 06:00:00,35,22,0.0,10.2,8,6,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,15,26,26,24,10,30,59,0.0,1014,24,10,21,6
2020-02-15 09:00:00,35,22,0.0,10.2,8,7,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,15,29,29,29,15,19,45,0.0,1015,29,10,42,13
2020-02-15 12:00:00,35,22,0.0,10.2,8,8,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,15,34,34,34,19,14,32,0.0,1013,34,10,63,17
2020-02-15 15:00:00,35,22,0.0,10.2,8,8,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,15,35,35,35,19,55,30,0.1,1010,35,10,67,17
2020-02-15 18:00:00,35,22,0.0,10.2,8,1,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,13,34,34,33,14,80,39,0.1,1009,33,10,50,9
2020-02-15 21:00:00,35,22,0.0,10.2,8,1,45,No moonrise,11:32 AM,06:05 AM,06:04 PM,12,33,33,30,12,44,49,0.0,1012,30,10,246,6
2020-02-16 00:00:00,36,21,0.0,10.2,8,1,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,12,27,27,24,11,17,54,0.0,1012,24,10,343,5
2020-02-16 03:00:00,36,21,0.0,10.2,8,1,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,12,21,22,21,12,11,57,0.0,1011,21,10,330,5
2020-02-16 06:00:00,36,21,0.0,10.2,8,6,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,13,24,24,23,11,10,52,0.0,1012,23,10,335,5
2020-02-16 09:00:00,36,21,0.0,10.2,8,8,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,14,31,31,31,17,9,37,0.0,1013,31,10,156,13
2020-02-16 12:00:00,36,21,0.0,10.2,8,9,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,15,36,36,36,21,7,29,0.0,1010,36,10,70,18
2020-02-16 15:00:00,36,21,0.0,10.2,8,9,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,15,36,36,36,19,54,30,0.1,1008,36,9,72,16
2020-02-16 18:00:00,36,21,0.0,10.2,8,1,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,14,37,37,34,17,80,39,0.3,1008,34,9,51,10
2020-02-16 21:00:00,36,21,0.0,10.2,8,1,38,12:10 AM,12:23 PM,06:05 AM,06:04 PM,13,35,35,31,16,31,49,0.1,1010,31,10,238,8
2020-02-17 00:00:00,37,20,0.0,11.6,8,1,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,12,28,28,25,15,5,54,0.0,1011,25,10,327,7
2020-02-17 03:00:00,37,20,0.0,11.6,8,1,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,12,21,22,21,13,6,56,0.0,1011,21,10,337,6
2020-02-17 06:00:00,37,20,0.0,11.6,8,6,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,12,24,24,23,11,5,51,0.0,1012,23,10,334,5
2020-02-17 09:00:00,37,20,0.0,11.6,8,8,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,13,31,31,31,15,5,35,0.0,1013,31,10,153,12
2020-02-17 12:00:00,37,20,0.0,11.6,8,9,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,12,35,35,36,19,3,24,0.0,1010,36,10,72,16
2020-02-17 15:00:00,37,20,0.0,11.6,8,9,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,11,36,36,37,19,3,21,0.0,1007,37,10,76,16
2020-02-17 18:00:00,37,20,0.0,11.6,8,1,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,10,37,37,35,15,3,31,0.0,1008,35,10,51,9
2020-02-17 21:00:00,37,20,0.0,11.6,8,1,30,01:04 AM,01:16 PM,06:04 AM,06:04 PM,11,36,36,33,13,6,43,0.0,1011,33,10,234,6
2020-02-18 00:00:00,36,22,0.0,11.6,8,1,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,11,28,28,25,14,7,48,0.0,1011,25,10,326,7
2020-02-18 03:00:00,36,22,0.0,11.6,8,1,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,11,25,25,22,12,10,50,0.0,1011,22,10,332,6
2020-02-18 06:00:00,36,22,0.0,11.6,8,6,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,14,26,26,25,9,14,50,0.0,1012,25,10,119,6
2020-02-18 09:00:00,36,22,0.0,11.6,8,8,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,16,32,32,31,17,18,41,0.0,1014,31,10,44,14
2020-02-18 12:00:00,36,22,0.0,11.6,8,9,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,16,36,36,35,19,15,33,0.0,1011,35,10,62,17
2020-02-18 15:00:00,36,22,0.0,11.6,8,9,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,16,37,37,36,18,16,30,0.0,1008,36,10,68,16
2020-02-18 18:00:00,36,22,0.0,11.6,8,1,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,14,37,37,35,18,21,40,0.0,1009,35,10,47,11
2020-02-18 21:00:00,36,22,0.0,11.6,8,1,22,01:59 AM,02:09 PM,06:04 AM,06:04 PM,16,34,34,31,10,63,61,0.3,1012,31,9,212,5
2020-02-19 00:00:00,35,20,0.0,8.8,7,1,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,17,25,25,24,6,84,74,0.4,1012,24,9,296,3
2020-02-19 03:00:00,35,20,0.0,8.8,7,1,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,16,20,20,20,5,78,78,0.3,1011,20,9,108,3
2020-02-19 06:00:00,35,20,0.0,8.8,7,5,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,16,21,23,21,9,55,71,0.1,1012,21,10,226,4
2020-02-19 09:00:00,35,20,0.0,8.8,7,7,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,18,30,30,28,17,36,53,0.0,1014,28,10,148,13
2020-02-19 12:00:00,35,20,0.0,8.8,7,8,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,18,36,36,34,20,27,40,0.0,1011,34,10,63,18
2020-02-19 15:00:00,35,20,0.0,8.8,7,8,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,19,37,37,34,19,65,39,0.2,1008,34,9,59,17
2020-02-19 18:00:00,35,20,0.0,8.8,7,1,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,17,34,34,32,20,76,49,0.4,1008,32,9,37,12
2020-02-19 21:00:00,35,20,0.0,8.8,7,1,15,02:52 AM,03:02 PM,06:04 AM,06:04 PM,16,31,31,29,16,31,59,0.2,1011,29,10,235,8
2020-02-20 00:00:00,35,21,0.0,11.6,8,1,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,15,26,26,24,14,11,62,0.0,1011,24,10,330,7
2020-02-20 03:00:00,35,21,0.0,11.6,8,1,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,14,22,25,22,13,12,61,0.0,1011,22,10,324,6
2020-02-20 06:00:00,35,21,0.0,11.6,8,6,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,14,26,26,24,10,19,55,0.0,1012,24,10,323,5
2020-02-20 09:00:00,35,21,0.0,11.6,8,7,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,16,29,29,29,13,36,46,0.0,1014,29,10,148,10
2020-02-20 12:00:00,35,21,0.0,11.6,8,8,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,16,34,34,34,14,23,36,0.0,1011,34,10,58,12
2020-02-20 15:00:00,35,21,0.0,11.6,8,8,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,17,35,35,34,15,13,35,0.0,1008,34,10,60,14
2020-02-20 18:00:00,35,21,0.0,11.6,8,1,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,16,33,33,31,17,16,47,0.0,1009,31,10,45,10
2020-02-20 21:00:00,35,21,0.0,11.6,8,1,7,03:45 AM,03:55 PM,06:04 AM,06:04 PM,14,31,31,27,15,16,55,0.0,1011,27,10,240,7
2020-02-21 00:00:00,34,22,0.0,11.6,8,1,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,14,26,26,23,13,16,57,0.0,1012,23,10,330,6
2020-02-21 03:00:00,34,22,0.0,11.6,8,1,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,13,25,25,22,13,17,57,0.0,1011,22,10,322,6
2020-02-21 06:00:00,34,22,0.0,11.6,8,6,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,14,26,26,24,9,47,53,0.0,1013,24,10,341,5
2020-02-21 09:00:00,34,22,0.0,11.6,8,7,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,15,30,30,30,12,45,42,0.0,1014,30,10,164,9
2020-02-21 12:00:00,34,22,0.0,11.6,8,8,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,16,34,34,33,15,28,36,0.0,1012,33,10,64,13
2020-02-21 15:00:00,34,22,0.0,11.6,8,8,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,17,34,34,33,14,32,39,0.0,1009,33,10,52,13
2020-02-21 18:00:00,34,22,0.0,11.6,8,1,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,16,34,34,31,15,28,47,0.0,1010,31,10,25,9
2020-02-21 21:00:00,34,22,0.0,11.6,8,1,0,04:35 AM,04:45 PM,06:04 AM,06:04 PM,15,33,33,29,14,25,57,0.0,1012,29,10,230,7
2020-02-22 00:00:00,36,23,0.0,7.4,8,1,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,15,28,28,25,12,45,59,0.0,1012,25,10,325,6
2020-02-22 03:00:00,36,23,0.0,7.4,8,1,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,15,25,25,24,11,49,56,0.0,1011,24,10,323,5
2020-02-22 06:00:00,36,23,0.0,7.4,8,7,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,15,26,26,26,9,67,53,0.1,1013,26,10,344,5
2020-02-22 09:00:00,36,23,0.0,7.4,8,7,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,16,32,32,31,13,57,41,0.0,1014,31,10,155,10
2020-02-22 12:00:00,36,23,0.0,7.4,8,9,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,16,37,37,35,15,73,33,0.1,1012,35,10,56,13
2020-02-22 15:00:00,36,23,0.0,7.4,8,7,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,17,36,36,35,13,84,34,0.0,1009,35,10,68,12
2020-02-22 18:00:00,36,23,0.0,7.4,8,1,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,16,35,35,32,12,68,43,0.0,1010,32,10,35,7
2020-02-22 21:00:00,36,23,0.0,7.4,8,1,0,05:23 AM,05:34 PM,06:03 AM,06:04 PM,15,32,32,29,11,50,50,0.0,1012,29,10,227,5
2020-02-23 00:00:00,32,25,0.0,8.8,7,1,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,14,28,28,26,8,77,52,0.0,1013,26,10,330,4
2020-02-23 03:00:00,32,25,0.0,8.8,7,1,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,15,26,26,25,8,79,53,0.0,1012,25,10,324,4
2020-02-23 06:00:00,32,25,0.0,8.8,7,6,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,16,27,27,26,4,81,53,0.0,1013,26,10,216,2
2020-02-23 09:00:00,32,25,0.0,8.8,7,6,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,18,28,28,27,1,69,56,0.1,1014,27,10,282,1
2020-02-23 12:00:00,32,25,0.0,8.8,7,7,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,18,32,32,30,7,50,49,0.0,1013,30,10,159,6
2020-02-23 15:00:00,32,25,0.0,8.8,7,8,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,18,34,34,32,10,36,43,0.0,1010,32,10,59,9
2020-02-23 18:00:00,32,25,0.0,8.8,7,1,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,16,34,34,30,13,63,49,0.1,1010,30,10,38,7
2020-02-23 21:00:00,32,25,0.0,8.8,7,1,0,06:07 AM,06:19 PM,06:03 AM,06:04 PM,15,31,31,27,13,57,57,0.0,1012,27,10,231,6
2020-02-24 00:00:00,32,22,0.0,10.2,7,1,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,15,26,26,24,13,61,60,0.0,1013,24,10,318,6
2020-02-24 03:00:00,32,22,0.0,10.2,7,1,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,15,25,25,23,6,70,60,0.1,1012,23,10,246,3
2020-02-24 06:00:00,32,22,0.0,10.2,7,5,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,16,26,26,25,3,55,59,0.0,1013,25,10,97,3
2020-02-24 09:00:00,32,22,0.0,10.2,7,7,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,18,30,30,29,5,52,51,0.0,1014,29,10,39,4
2020-02-24 12:00:00,32,22,0.0,10.2,7,8,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,18,33,33,32,12,49,44,0.0,1012,32,10,43,10
2020-02-24 15:00:00,32,22,0.0,10.2,7,8,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,17,34,34,32,15,36,40,0.0,1009,32,10,59,13
2020-02-24 18:00:00,32,22,0.0,10.2,7,1,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,16,32,32,30,15,64,50,0.1,1010,30,10,51,9
2020-02-24 21:00:00,32,22,0.0,10.2,7,1,0,06:49 AM,07:03 PM,06:03 AM,06:04 PM,16,30,30,27,15,85,63,0.8,1012,27,10,234,7
2020-02-25 00:00:00,35,22,0.0,11.6,7,1,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,16,26,26,23,13,81,69,1.7,1013,23,10,322,6
2020-02-25 03:00:00,35,22,0.0,11.6,7,1,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,16,22,25,22,14,57,69,0.7,1011,22,10,323,6
2020-02-25 06:00:00,35,22,0.0,11.6,7,6,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,17,26,26,24,8,45,64,0.0,1012,24,10,143,4
2020-02-25 09:00:00,35,22,0.0,11.6,7,8,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,17,32,32,31,12,32,47,0.0,1013,31,10,56,10
2020-02-25 12:00:00,35,22,0.0,11.6,7,8,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,18,36,36,34,18,20,37,0.0,1011,34,10,57,15
