date_time,Mittagong_maxtempC,Mittagong_mintempC,Mittagong_totalSnow_cm,Mittagong_sunHour,Mittagong_uvIndex,Mittagong_uvIndex,Mittagong_moon_illumination,Mittagong_moonrise,Mittagong_moonset,Mittagong_sunrise,Mittagong_sunset,Mittagong_DewPointC,Mittagong_FeelsLikeC,Mittagong_HeatIndexC,Mittagong_WindChillC,Mittagong_WindGustKmph,Mittagong_cloudcover,Mittagong_humidity,Mittagong_precipMM,Mittagong_pressure,Mittagong_tempC,Mittagong_visibility,Mittagong_winddirDegree,Mittagong_windspeedKmph
2020-02-14 15:00:00,24,13,0.0,13.2,5,6,53,10:20 PM,10:41 AM,05:31 AM,06:53 PM,14,25,25,23,9,7,56,0.0,1006,23,10,133,8
2020-02-14 18:00:00,24,13,0.0,13.2,5,1,53,10:20 PM,10:41 AM,05:31 AM,06:53 PM,15,21,24,21,9,29,83,0.0,1006,21,5,92,6
2020-02-14 21:00:00,24,13,0.0,13.2,5,1,53,10:20 PM,10:41 AM,05:31 AM,06:53 PM,15,18,20,18,3,53,97,0.0,1007,18,7,193,2
2020-02-15 00:00:00,26,14,0.0,10.8,6,1,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,14,15,16,15,4,87,98,0.0,1006,15,3,291,2
2020-02-15 03:00:00,26,14,0.0,10.8,6,1,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,14,15,15,15,6,100,98,0.0,1005,15,0,292,3
2020-02-15 06:00:00,26,14,0.0,10.8,6,1,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,15,17,17,17,6,45,91,0.0,1006,17,7,277,4
2020-02-15 09:00:00,26,14,0.0,10.8,6,6,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,17,24,24,23,9,32,72,0.0,1007,23,10,227,8
2020-02-15 12:00:00,26,14,0.0,10.8,6,7,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,18,27,27,26,7,66,62,0.4,1006,26,9,197,6
2020-02-15 15:00:00,26,14,0.0,10.8,6,5,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,20,26,26,23,15,74,80,4.7,1006,23,8,145,8
2020-02-15 18:00:00,26,14,0.0,10.8,6,1,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,19,19,20,19,14,85,96,4.0,1008,19,7,129,8
2020-02-15 21:00:00,26,14,0.0,10.8,6,1,45,10:57 PM,11:49 AM,05:32 AM,06:52 PM,18,18,18,18,8,97,99,3.2,1010,18,7,136,5
2020-02-16 00:00:00,19,15,0.0,8.2,4,1,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,17,17,17,17,6,100,99,1.2,1012,17,2,147,5
2020-02-16 03:00:00,19,15,0.0,8.2,4,1,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,16,16,16,16,7,93,99,0.2,1012,16,7,144,5
2020-02-16 06:00:00,19,15,0.0,8.2,4,1,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,15,15,15,15,5,97,97,0.1,1013,15,5,133,3
2020-02-16 09:00:00,19,15,0.0,8.2,4,4,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,15,16,16,16,5,94,94,0.2,1015,16,2,133,4
2020-02-16 12:00:00,19,15,0.0,8.2,4,4,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,16,18,18,18,9,97,89,0.6,1014,18,7,113,6
2020-02-16 15:00:00,19,15,0.0,8.2,4,4,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,16,18,18,18,13,100,93,2.0,1013,18,8,122,8
2020-02-16 18:00:00,19,15,0.0,8.2,4,1,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,17,17,17,17,10,100,97,1.1,1015,17,9,131,7
2020-02-16 21:00:00,19,15,0.0,8.2,4,1,38,11:38 PM,12:55 PM,05:33 AM,06:51 PM,17,17,17,17,8,100,99,0.5,1016,17,10,118,6
2020-02-17 00:00:00,21,15,0.0,8.2,4,1,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,17,17,17,17,6,100,99,0.2,1016,17,3,107,5
2020-02-17 03:00:00,21,15,0.0,8.2,4,1,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,15,16,16,16,6,100,99,0.1,1015,16,0,99,4
2020-02-17 06:00:00,21,15,0.0,8.2,4,1,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,15,15,15,15,8,100,98,0.1,1015,15,0,83,5
2020-02-17 09:00:00,21,15,0.0,8.2,4,4,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,16,17,17,17,9,96,92,0.4,1016,17,7,69,6
2020-02-17 12:00:00,21,15,0.0,8.2,4,5,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,17,20,22,20,12,94,82,0.7,1014,20,10,51,10
2020-02-17 15:00:00,21,15,0.0,8.2,4,5,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,18,21,22,21,13,82,84,1.2,1011,21,10,52,10
2020-02-17 18:00:00,21,15,0.0,8.2,4,1,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,18,19,19,19,14,87,93,0.6,1011,19,10,46,10
2020-02-17 21:00:00,21,15,0.0,8.2,4,1,30,No moonrise,01:59 PM,05:34 AM,06:50 PM,18,16,18,16,12,86,97,0.2,1011,16,10,39,9
2020-02-18 00:00:00,28,17,0.0,10.7,5,1,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,18,17,18,17,13,94,97,0.1,1011,17,3,21,8
2020-02-18 03:00:00,28,17,0.0,10.7,5,1,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,17,17,17,17,8,100,98,0.0,1010,17,0,195,5
2020-02-18 06:00:00,28,17,0.0,10.7,5,1,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,17,18,18,18,4,67,94,0.0,1010,18,7,300,3
2020-02-18 09:00:00,28,17,0.0,10.7,5,6,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,17,23,23,23,6,26,71,0.0,1009,23,10,321,5
2020-02-18 12:00:00,28,17,0.0,10.7,5,7,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,17,28,28,27,9,53,53,0.7,1007,27,10,327,8
2020-02-18 15:00:00,28,17,0.0,10.7,5,5,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,18,26,26,25,10,74,68,2.9,1004,25,8,341,6
2020-02-18 18:00:00,28,17,0.0,10.7,5,1,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,19,21,22,21,18,82,88,3.9,1002,21,7,142,9
2020-02-18 21:00:00,28,17,0.0,10.7,5,1,22,12:21 AM,03:00 PM,05:35 AM,06:49 PM,19,20,20,20,19,80,93,4.0,1002,20,7,242,9
2020-02-19 00:00:00,20,13,0.0,13.1,4,1,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,14,18,18,18,22,29,81,1.3,1002,18,9,294,10
2020-02-19 03:00:00,20,13,0.0,13.1,4,1,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,9,14,14,14,20,2,69,0.0,1002,14,10,284,9
2020-02-19 06:00:00,20,13,0.0,13.1,4,1,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,8,13,14,13,24,0,69,0.0,1003,14,10,274,14
2020-02-19 09:00:00,20,13,0.0,13.1,4,5,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,9,16,17,16,25,10,58,0.0,1004,17,10,265,19
2020-02-19 12:00:00,20,13,0.0,13.1,4,5,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,8,19,19,19,26,25,51,0.0,1004,19,10,259,22
2020-02-19 15:00:00,20,13,0.0,13.1,4,5,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,9,20,20,20,24,27,51,0.0,1003,20,10,257,21
2020-02-19 18:00:00,20,13,0.0,13.1,4,1,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,11,17,17,17,14,61,69,0.1,1006,17,10,232,10
2020-02-19 21:00:00,20,13,0.0,13.1,4,1,15,01:10 AM,03:56 PM,05:36 AM,06:48 PM,10,14,13,14,9,74,82,0.1,1007,13,10,252,5
2020-02-20 00:00:00,23,10,0.0,13.1,4,1,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,10,12,12,12,12,38,84,0.0,1008,12,10,251,5
2020-02-20 03:00:00,23,10,0.0,13.1,4,1,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,9,10,11,10,8,18,89,0.0,1009,11,10,248,4
2020-02-20 06:00:00,23,10,0.0,13.1,4,1,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,9,12,12,12,3,18,83,0.0,1010,12,10,233,2
2020-02-20 09:00:00,23,10,0.0,13.1,4,5,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,10,18,18,18,1,44,61,0.0,1011,18,10,290,1
2020-02-20 12:00:00,23,10,0.0,13.1,4,6,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,10,23,23,22,5,29,45,0.0,1011,22,10,277,4
2020-02-20 15:00:00,23,10,0.0,13.1,4,6,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,10,21,22,21,10,11,49,0.0,1010,21,10,170,9
2020-02-20 18:00:00,23,10,0.0,13.1,4,1,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,11,17,20,17,10,23,77,0.0,1012,17,10,102,7
2020-02-20 21:00:00,23,10,0.0,13.1,4,1,7,02:02 AM,04:47 PM,05:37 AM,06:47 PM,11,14,15,14,6,66,88,0.0,1014,14,10,55,4
2020-02-21 00:00:00,22,12,0.0,8.2,4,1,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,11,12,12,12,5,81,94,0.0,1015,12,5,40,3
2020-02-21 03:00:00,22,12,0.0,8.2,4,1,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,12,13,13,13,3,78,95,0.0,1015,13,2,75,2
2020-02-21 06:00:00,22,12,0.0,8.2,4,1,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,13,14,14,14,5,80,91,0.1,1016,14,7,48,4
2020-02-21 09:00:00,22,12,0.0,8.2,4,4,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,12,17,17,17,8,67,74,0.1,1017,17,10,31,7
2020-02-21 12:00:00,22,12,0.0,8.2,4,5,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,13,20,22,20,8,82,63,0.2,1016,20,10,63,7
2020-02-21 15:00:00,22,12,0.0,8.2,4,4,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,15,19,20,19,14,89,80,0.8,1015,19,10,96,11
2020-02-21 18:00:00,22,12,0.0,8.2,4,1,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,15,15,16,15,13,96,94,0.4,1017,16,5,117,10
2020-02-21 21:00:00,22,12,0.0,8.2,4,1,0,02:58 AM,05:33 PM,05:38 AM,06:46 PM,14,14,14,14,11,100,97,0.4,1020,14,2,133,9
2020-02-22 00:00:00,20,11,0.0,8.2,4,1,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,13,14,14,14,10,100,98,0.2,1021,14,1,139,8
2020-02-22 03:00:00,20,11,0.0,8.2,4,1,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,11,11,12,11,12,98,96,0.2,1021,12,1,151,8
2020-02-22 06:00:00,20,11,0.0,8.2,4,1,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,11,13,12,13,7,86,94,0.1,1023,12,7,138,5
2020-02-22 09:00:00,20,11,0.0,8.2,4,3,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,12,15,15,15,9,89,84,0.0,1024,15,10,93,8
2020-02-22 12:00:00,20,11,0.0,8.2,4,4,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,13,19,19,19,12,85,71,0.2,1023,19,10,74,10
2020-02-22 15:00:00,20,11,0.0,8.2,4,4,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,14,20,20,20,14,74,71,0.4,1022,20,10,71,11
2020-02-22 18:00:00,20,11,0.0,8.2,4,1,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,15,17,17,17,13,84,88,0.3,1022,17,10,63,10
2020-02-22 21:00:00,20,11,0.0,8.2,4,1,0,03:55 AM,06:12 PM,05:39 AM,06:45 PM,15,16,16,16,14,95,94,0.3,1024,16,10,52,11
2020-02-23 00:00:00,22,13,0.0,9.4,4,1,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,15,15,15,15,13,97,96,0.3,1024,15,10,40,10
2020-02-23 03:00:00,22,13,0.0,9.4,4,1,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,14,14,14,14,15,92,97,0.5,1023,14,10,33,9
2020-02-23 06:00:00,22,13,0.0,9.4,4,1,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,13,13,14,13,15,93,97,0.2,1024,14,5,22,9
2020-02-23 09:00:00,22,13,0.0,9.4,4,4,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,13,17,17,17,13,84,78,0.1,1025,17,7,18,10
2020-02-23 12:00:00,22,13,0.0,9.4,4,5,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,13,21,23,21,12,67,60,0.2,1023,21,10,27,10
2020-02-23 15:00:00,22,13,0.0,9.4,4,5,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,14,21,21,21,16,73,67,0.4,1021,21,9,37,12
2020-02-23 18:00:00,22,13,0.0,9.4,4,1,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,15,18,18,18,16,42,81,0.2,1021,18,10,32,12
2020-02-23 21:00:00,22,13,0.0,9.4,4,1,0,04:52 AM,06:47 PM,05:40 AM,06:43 PM,14,15,16,15,15,25,90,0.0,1022,16,10,23,10
2020-02-24 00:00:00,27,12,0.0,10.7,6,1,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,13,13,14,13,13,76,96,0.0,1022,14,3,245,7
2020-02-24 03:00:00,27,12,0.0,10.7,6,1,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,12,13,13,13,9,100,97,0.0,1021,13,0,335,5
2020-02-24 06:00:00,27,12,0.0,10.7,6,1,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,13,15,14,15,8,54,92,0.0,1021,14,7,322,4
2020-02-24 09:00:00,27,12,0.0,10.7,6,6,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,14,20,22,20,6,57,70,0.1,1021,20,10,327,5
2020-02-24 12:00:00,27,12,0.0,10.7,6,6,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,13,26,26,26,4,74,47,0.1,1019,26,10,155,4
2020-02-24 15:00:00,27,12,0.0,10.7,6,5,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,13,26,26,24,12,72,50,0.2,1017,24,9,67,8
2020-02-24 18:00:00,27,12,0.0,10.7,6,1,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,14,20,20,20,14,73,73,0.2,1018,20,9,49,9
2020-02-24 21:00:00,27,12,0.0,10.7,6,1,0,05:49 AM,07:19 PM,05:40 AM,06:42 PM,15,16,16,16,13,82,89,0.2,1019,16,9,30,8
2020-02-25 00:00:00,27,13,0.0,13.0,5,1,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,15,16,15,16,11,83,98,0.0,1018,15,1,19,6
2020-02-25 03:00:00,27,13,0.0,13.0,5,1,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,13,14,14,14,9,100,99,0.0,1017,14,0,238,4
2020-02-25 06:00:00,27,13,0.0,13.0,5,1,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,13,15,14,15,7,47,93,0.0,1017,14,7,345,4
2020-02-25 09:00:00,27,13,0.0,13.0,5,6,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,13,21,22,21,6,15,66,0.0,1017,21,10,339,5
2020-02-25 12:00:00,27,13,0.0,13.0,5,7,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,12,26,26,26,5,14,44,0.0,1014,26,10,334,5
2020-02-25 15:00:00,27,13,0.0,13.0,5,6,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,13,25,25,23,14,37,55,0.0,1012,23,10,112,8
2020-02-25 18:00:00,27,13,0.0,13.0,5,1,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,15,20,21,20,14,30,70,0.0,1011,20,10,9,8
2020-02-25 21:00:00,27,13,0.0,13.0,5,1,8,06:45 AM,07:48 PM,05:41 AM,06:41 PM,15,18,18,18,16,20,80,0.0,1012,18,10,5,8
2020-02-26 00:00:00,26,15,0.0,13.0,6,1,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,15,18,18,18,15,16,82,0.0,1010,18,10,218,7
2020-02-26 03:00:00,26,15,0.0,13.0,6,1,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,13,17,17,17,13,22,82,0.0,1009,17,10,317,6
2020-02-26 06:00:00,26,15,0.0,13.0,6,1,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,14,17,17,17,17,13,78,0.0,1008,17,10,312,9
2020-02-26 09:00:00,26,15,0.0,13.0,6,6,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,14,23,23,23,23,15,58,0.0,1007,23,10,294,16
2020-02-26 12:00:00,26,15,0.0,13.0,6,7,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,13,26,26,26,25,19,46,0.0,1004,26,10,288,20
2020-02-26 15:00:00,26,15,0.0,13.0,6,6,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,14,26,26,24,26,55,52,0.5,1003,24,9,264,16
2020-02-26 18:00:00,26,15,0.0,13.0,6,1,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,14,21,23,21,23,71,79,0.3,1006,21,10,188,16
2020-02-26 21:00:00,26,15,0.0,13.0,6,1,15,07:40 AM,08:15 PM,05:42 AM,06:40 PM,12,17,19,17,15,81,89,0.0,1010,17,10,150,13
2020-02-27 00:00:00,24,11,0.0,11.9,4,1,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,11,13,14,13,10,93,89,0.1,1011,14,10,135,9
2020-02-27 03:00:00,24,11,0.0,11.9,4,1,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,9,11,11,11,9,98,87,0.1,1011,11,10,134,6
2020-02-27 06:00:00,24,11,0.0,11.9,4,1,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,8,11,11,11,7,99,84,0.0,1012,11,10,81,5
2020-02-27 09:00:00,24,11,0.0,11.9,4,3,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,9,15,15,15,9,96,70,0.0,1012,15,10,26,8
2020-02-27 12:00:00,24,11,0.0,11.9,4,5,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,9,21,22,21,9,37,48,0.0,1010,21,10,210,8
2020-02-27 15:00:00,24,11,0.0,11.9,4,6,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,6,24,24,24,12,3,32,0.0,1007,24,10,284,10
2020-02-27 18:00:00,24,11,0.0,11.9,4,1,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,9,25,25,23,13,0,59,0.0,1007,23,10,93,8
2020-02-27 21:00:00,24,11,0.0,11.9,4,1,23,08:34 AM,08:42 PM,05:43 AM,06:38 PM,13,20,23,20,13,67,90,0.0,1009,20,3,231,7
2020-02-28 00:00:00,22,11,0.0,12.9,4,1,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,8,13,15,13,14,35,78,0.0,1009,14,7,316,7
2020-02-28 03:00:00,22,11,0.0,12.9,4,1,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,2,10,11,10,18,1,56,0.0,1009,11,10,272,9
2020-02-28 06:00:00,22,11,0.0,12.9,4,1,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,3,11,12,11,18,0,54,0.0,1010,12,10,252,10
2020-02-28 09:00:00,22,11,0.0,12.9,4,5,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,5,17,17,17,12,7,44,0.0,1011,17,10,215,9
2020-02-28 12:00:00,22,11,0.0,12.9,4,6,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,7,22,23,22,10,9,40,0.0,1011,22,10,150,9
2020-02-28 15:00:00,22,11,0.0,12.9,4,6,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,11,21,21,21,14,41,55,0.0,1011,21,10,112,12
2020-02-28 18:00:00,22,11,0.0,12.9,4,1,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,12,18,20,18,12,61,81,0.0,1014,18,10,102,9
2020-02-28 21:00:00,22,11,0.0,12.9,4,1,30,09:29 AM,09:10 PM,05:44 AM,06:37 PM,12,15,16,15,7,74,93,0.0,1017,15,5,83,5
2020-02-29 00:00:00,26,12,0.0,12.9,5,1,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,13,14,14,14,6,86,93,0.0,1017,14,7,76,5
2020-02-29 03:00:00,26,12,0.0,12.9,5,1,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,12,13,13,13,7,97,96,0.0,1017,13,3,80,5
2020-02-29 06:00:00,26,12,0.0,12.9,5,1,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,13,13,13,13,8,81,95,0.0,1018,13,7,46,6
2020-02-29 09:00:00,26,12,0.0,12.9,5,4,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,13,18,18,18,12,24,73,0.0,1017,18,10,18,10
2020-02-29 12:00:00,26,12,0.0,12.9,5,6,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,13,24,24,24,10,9,50,0.0,1015,24,10,19,9
2020-02-29 15:00:00,26,12,0.0,12.9,5,7,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,13,26,26,25,11,11,47,0.0,1013,25,10,30,9
2020-02-29 18:00:00,26,12,0.0,12.9,5,1,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,15,24,24,22,15,20,73,0.0,1013,22,10,31,12
2020-02-29 21:00:00,26,12,0.0,12.9,5,1,38,10:24 AM,09:40 PM,05:45 AM,06:36 PM,15,19,21,19,17,51,93,0.0,1014,19,5,24,11
2020-03-01 00:00:00,27,12,0.0,12.9,5,1,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,15,16,16,16,13,88,98,0.0,1015,16,1,18,8
2020-03-01 03:00:00,27,12,0.0,12.9,5,1,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,13,13,13,13,11,100,99,0.0,1014,13,0,12,6
2020-03-01 06:00:00,27,12,0.0,12.9,5,1,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,13,14,14,14,12,65,95,0.0,1014,14,7,6,6
2020-03-01 09:00:00,27,12,0.0,12.9,5,5,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,14,20,21,20,11,21,71,0.0,1013,20,10,12,8
2020-03-01 12:00:00,27,12,0.0,12.9,5,7,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,13,26,26,25,10,24,46,0.0,1011,25,10,207,8
2020-03-01 15:00:00,27,12,0.0,12.9,5,7,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,12,27,27,27,11,23,40,0.0,1009,27,10,313,8
2020-03-01 18:00:00,27,12,0.0,12.9,5,1,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,16,28,28,26,15,16,69,0.0,1008,26,10,123,9
2020-03-01 21:00:00,27,12,0.0,12.9,5,1,44,11:20 AM,10:12 PM,05:46 AM,06:35 PM,18,28,28,24,15,16,90,0.0,1009,24,10,241,8
2020-03-02 00:00:00,30,16,0.0,12.9,6,1,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,14,20,21,20,14,11,78,0.0,1009,20,10,327,6
2020-03-02 03:00:00,30,16,0.0,12.9,6,1,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,7,17,17,17,15,6,51,0.0,1008,17,10,314,7
2020-03-02 06:00:00,30,16,0.0,12.9,6,1,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,5,17,17,17,15,2,43,0.0,1009,17,10,311,7
2020-03-02 09:00:00,30,16,0.0,12.9,6,6,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,5,23,23,23,18,3,31,0.0,1010,23,10,295,12
2020-03-02 12:00:00,30,16,0.0,12.9,6,7,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,4,27,27,29,22,5,21,0.0,1009,29,10,268,17
2020-03-02 15:00:00,30,16,0.0,12.9,6,7,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,10,26,26,26,19,6,39,0.0,1010,26,10,192,14
2020-03-02 18:00:00,30,16,0.0,12.9,6,1,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,14,22,24,22,12,54,78,0.0,1013,22,10,137,9
2020-03-02 21:00:00,30,16,0.0,12.9,6,1,51,12:18 PM,10:48 PM,05:47 AM,06:33 PM,13,18,20,18,9,89,89,0.0,1016,18,10,132,8
2020-03-03 00:00:00,17,12,0.0,8.0,4,1,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,12,14,15,14,9,98,86,0.0,1017,14,10,138,8
2020-03-03 03:00:00,17,12,0.0,8.0,4,1,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,10,12,13,12,9,82,85,0.0,1017,13,10,134,6
2020-03-03 06:00:00,17,12,0.0,8.0,4,1,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,9,12,12,12,9,78,84,0.0,1018,12,10,108,6
2020-03-03 09:00:00,17,12,0.0,8.0,4,3,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,10,14,15,14,10,77,75,0.0,1019,15,10,91,8
2020-03-03 12:00:00,17,12,0.0,8.0,4,4,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,12,17,17,17,12,92,72,0.0,1019,17,10,81,10
2020-03-03 15:00:00,17,12,0.0,8.0,4,4,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,12,16,16,16,13,100,77,0.1,1018,16,10,73,10
2020-03-03 18:00:00,17,12,0.0,8.0,4,1,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,13,16,16,16,9,100,85,0.1,1020,16,10,71,8
2020-03-03 21:00:00,17,12,0.0,8.0,4,1,58,01:17 PM,11:31 PM,05:48 AM,06:32 PM,14,15,15,15,9,100,93,0.2,1021,15,5,84,8
2020-03-04 00:00:00,18,14,0.0,8.0,4,1,65,02:16 PM,No moonset,05:48 AM,06:31 PM,15,15,15,15,8,100,98,3.0,1020,15,5,80,6
2020-03-04 03:00:00,18,14,0.0,8.0,4,1,65,02:16 PM,No moonset,05:48 AM,06:31 PM,14,14,14,14,8,100,99,6.5,1019,14,6,95,5
2020-03-04 06:00:00,18,14,0.0,8.0,4,1,65,02:16 PM,No moonset,05:48 AM,06:31 PM,14,14,14,14,14,100,99,5.9,1019,14,6,106,8
2020-03-04 09:00:00,18,14,0.0,8.0,4,4,65,02:16 PM,No moonset,05:48 AM,06:31 PM,15,15,15,15,13,100,99,8.3,1018,15,6,93,7
2020-03-04 12:00:00,18,14,0.0,8.0,4,4,65,02:16 PM,No moonset,05:48 AM,06:31 PM,16,17,17,17,17,100,98,4.2,1018,17,8,47,11
2020-03-04 15:00:00,18,14,0.0,8.0,4,4,65,02:16 PM,No moonset,05:48 AM,06:31 PM,17,18,18,18,18,100,96,1.6,1015,18,10,41,13
2020-03-04 18:00:00,18,14,0.0,8.0,4,1,65,02:16 PM,No moonset,05:48 AM,06:31 PM,17,18,18,18,18,100,96,0.9,1016,18,10,47,13
2020-03-04 21:00:00,18,14,0.0,8.0,4,1,65,02:16 PM,No moonset,05:48 AM,06:31 PM,17,18,18,18,20,100,96,0.1,1016,18,10,42,15
2020-03-05 00:00:00,18,12,0.0,8.0,4,1,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,17,17,17,17,21,100,97,0.1,1014,17,10,35,16
