date_time,Atherton_maxtempC,Atherton_mintempC,Atherton_totalSnow_cm,Atherton_sunHour,Atherton_uvIndex,Atherton_uvIndex,Atherton_moon_illumination,Atherton_moonrise,Atherton_moonset,Atherton_sunrise,Atherton_sunset,Atherton_DewPointC,Atherton_FeelsLikeC,Atherton_HeatIndexC,Atherton_WindChillC,Atherton_WindGustKmph,Atherton_cloudcover,Atherton_humidity,Atherton_precipMM,Atherton_pressure,Atherton_tempC,Atherton_visibility,Atherton_winddirDegree,Atherton_windspeedKmph
2020-01-19 00:00:00,6,3,0.0,2.0,2,1,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,4,5,7,5,7,0,83,0.0,1039,7,10,338,6
2020-01-19 03:00:00,6,3,0.0,2.0,2,1,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,4,7,7,7,3,0,84,0.0,1040,7,10,8,3
2020-01-19 06:00:00,6,3,0.0,2.0,2,3,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,3,5,5,5,2,0,85,0.0,1042,5,10,240,1
2020-01-19 09:00:00,6,3,0.0,2.0,2,2,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,1,3,3,3,3,16,86,0.0,1044,3,10,218,2
2020-01-19 12:00:00,6,3,0.0,2.0,2,2,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,2,5,5,5,5,100,80,0.0,1045,5,10,224,4
2020-01-19 15:00:00,6,3,0.0,2.0,2,2,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,3,5,6,5,7,69,83,0.0,1046,6,10,241,5
2020-01-19 18:00:00,6,3,0.0,2.0,2,1,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,3,4,4,4,6,100,89,0.0,1047,4,10,217,4
2020-01-19 21:00:00,6,3,0.0,2.0,2,1,32,03:45 AM,01:20 PM,09:15 AM,05:27 PM,2,2,4,2,9,53,89,0.0,1047,4,10,200,5
2020-01-20 00:00:00,9,2,0.0,5.8,3,1,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,1,3,3,3,5,33,84,0.0,1048,3,10,211,3
2020-01-20 03:00:00,9,2,0.0,5.8,3,1,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,1,2,3,2,7,15,90,0.0,1047,3,10,202,4
2020-01-20 06:00:00,9,2,0.0,5.8,3,2,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,1,1,3,1,9,5,87,0.0,1048,3,10,212,5
2020-01-20 09:00:00,9,2,0.0,5.8,3,2,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,0,1,2,1,9,10,88,0.0,1047,2,10,196,5
2020-01-20 12:00:00,9,2,0.0,5.8,3,3,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,3,6,7,6,6,0,77,0.0,1047,7,10,228,5
2020-01-20 15:00:00,9,2,0.0,5.8,3,3,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,5,9,9,9,5,0,77,0.0,1045,9,10,238,5
2020-01-20 18:00:00,9,2,0.0,5.8,3,3,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,4,5,6,5,6,3,87,0.0,1045,6,10,232,5
2020-01-20 21:00:00,9,2,0.0,5.8,3,1,25,05:04 AM,01:47 PM,09:14 AM,05:29 PM,3,3,4,3,9,13,92,0.0,1044,4,10,262,5
2020-01-21 00:00:00,7,4,0.0,3.9,2,1,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,3,1,4,1,15,37,94,0.0,1044,4,2,271,9
2020-01-21 03:00:00,7,4,0.0,3.9,2,1,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,5,5,5,5,6,79,95,0.0,1043,5,2,285,4
2020-01-21 06:00:00,7,4,0.0,3.9,2,1,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,4,4,4,4,4,42,95,0.0,1042,4,2,283,2
2020-01-21 09:00:00,7,4,0.0,3.9,2,1,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,3,4,4,4,4,56,96,0.0,1042,4,2,303,2
2020-01-21 12:00:00,7,4,0.0,3.9,2,3,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,5,7,7,7,4,58,89,0.0,1042,7,10,241,3
2020-01-21 15:00:00,7,4,0.0,3.9,2,2,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,6,6,7,6,8,100,94,0.0,1040,7,2,266,5
2020-01-21 18:00:00,7,4,0.0,3.9,2,2,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,7,6,7,6,10,100,98,0.0,1040,7,0,287,6
2020-01-21 21:00:00,7,4,0.0,3.9,2,1,18,06:19 AM,02:20 PM,09:12 AM,05:31 PM,7,6,7,6,8,100,98,0.0,1040,7,0,282,5
2020-01-22 00:00:00,8,6,0.0,2.1,2,1,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,7,6,7,6,7,100,99,0.0,1040,7,0,300,4
2020-01-22 03:00:00,8,6,0.0,2.1,2,1,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,6,6,6,6,8,100,99,0.0,1038,6,0,280,5
2020-01-22 06:00:00,8,6,0.0,2.1,2,2,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,7,6,7,6,7,100,99,0.0,1038,7,0,307,4
2020-01-22 09:00:00,8,6,0.0,2.1,2,2,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,7,6,7,6,11,100,99,0.2,1038,7,2,313,6
2020-01-22 12:00:00,8,6,0.0,2.1,2,2,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,7,8,8,8,5,100,99,0.4,1038,8,2,334,3
2020-01-22 15:00:00,8,6,0.0,2.1,2,2,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,8,8,8,8,4,100,98,0.0,1037,8,0,350,2
2020-01-22 18:00:00,8,6,0.0,2.1,2,2,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,7,7,7,7,4,100,98,0.0,1037,7,0,240,2
2020-01-22 21:00:00,8,6,0.0,2.1,2,1,11,07:29 AM,03:04 PM,09:11 AM,05:33 PM,6,6,6,6,3,100,98,0.0,1036,6,0,313,2
2020-01-23 00:00:00,8,6,0.0,3.9,2,1,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,6,6,6,5,100,98,0.0,1036,6,0,202,3
2020-01-23 03:00:00,8,6,0.0,3.9,2,1,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,6,6,6,6,100,98,0.0,1035,6,0,210,4
2020-01-23 06:00:00,8,6,0.0,3.9,2,2,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,6,6,6,2,100,99,0.0,1034,6,0,228,1
2020-01-23 09:00:00,8,6,0.0,3.9,2,2,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,6,6,6,6,100,99,0.0,1032,6,0,220,4
2020-01-23 12:00:00,8,6,0.0,3.9,2,3,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,8,8,8,4,58,92,0.0,1032,8,10,285,3
2020-01-23 15:00:00,8,6,0.0,3.9,2,2,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,8,8,8,4,87,91,0.0,1029,8,10,210,3
2020-01-23 18:00:00,8,6,0.0,3.9,2,2,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,7,7,7,6,99,93,0.0,1029,7,10,226,4
2020-01-23 21:00:00,8,6,0.0,3.9,2,1,3,08:26 AM,03:58 PM,09:10 AM,05:35 PM,6,7,7,7,6,97,95,0.0,1028,7,2,223,4
2020-01-24 00:00:00,8,6,0.0,2.1,2,1,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,7,7,7,7,6,100,98,0.0,1027,7,0,285,4
2020-01-24 03:00:00,8,6,0.0,2.1,2,1,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,6,5,6,5,8,100,99,0.0,1024,6,0,239,5
2020-01-24 06:00:00,8,6,0.0,2.1,2,2,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,6,5,7,5,12,100,97,0.0,1024,7,0,280,8
2020-01-24 09:00:00,8,6,0.0,2.1,2,2,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,6,5,7,5,16,80,96,0.0,1023,7,2,282,11
2020-01-24 12:00:00,8,6,0.0,2.1,2,2,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,6,6,8,6,13,100,87,0.0,1022,8,10,289,10
2020-01-24 15:00:00,8,6,0.0,2.1,2,2,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,6,7,8,7,10,100,85,0.0,1021,8,10,289,7
2020-01-24 18:00:00,8,6,0.0,2.1,2,2,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,6,8,8,8,4,100,89,0.0,1021,8,10,271,3
2020-01-24 21:00:00,8,6,0.0,2.1,2,1,0,09:13 AM,05:00 PM,09:08 AM,05:36 PM,6,7,7,7,1,100,90,0.0,1021,7,10,160,1
2020-01-25 00:00:00,8,6,0.0,2.1,2,1,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,6,7,7,7,4,100,88,0.0,1020,7,10,159,3
2020-01-25 03:00:00,8,6,0.0,2.1,2,1,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,5,5,6,5,8,88,96,0.0,1018,6,2,200,5
2020-01-25 06:00:00,8,6,0.0,2.1,2,2,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,4,4,6,4,10,83,91,0.0,1017,6,10,183,6
2020-01-25 09:00:00,8,6,0.0,2.1,2,3,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,4,5,6,5,11,62,89,0.0,1017,6,10,190,8
2020-01-25 12:00:00,8,6,0.0,2.1,2,2,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,4,5,7,5,14,93,83,0.0,1016,7,10,193,10
2020-01-25 15:00:00,8,6,0.0,2.1,2,2,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,4,5,8,5,21,67,76,0.0,1014,8,10,190,15
2020-01-25 18:00:00,8,6,0.0,2.1,2,2,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,4,4,7,4,18,80,82,0.1,1013,7,10,172,12
2020-01-25 21:00:00,8,6,0.0,2.1,2,1,0,09:49 AM,06:08 PM,09:07 AM,05:38 PM,5,3,6,3,21,100,91,0.0,1012,6,10,171,14
2020-01-26 00:00:00,7,5,0.0,2.1,2,1,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,5,5,7,5,19,100,86,0.1,1010,7,10,175,13
2020-01-26 03:00:00,7,5,0.0,2.1,2,1,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,5,3,6,3,22,99,91,0.1,1008,6,10,175,15
2020-01-26 06:00:00,7,5,0.0,2.1,2,2,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,4,2,6,2,30,86,86,0.1,1006,6,10,178,19
2020-01-26 09:00:00,7,5,0.0,2.1,2,2,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,4,3,7,3,33,100,81,0.0,1004,7,10,176,22
2020-01-26 12:00:00,7,5,0.0,2.1,2,2,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,6,4,7,4,23,100,89,0.0,1003,7,10,225,16
2020-01-26 15:00:00,7,5,0.0,2.1,2,2,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,3,4,7,4,19,100,76,2.0,1004,7,9,279,13
2020-01-26 18:00:00,7,5,0.0,2.1,2,2,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,1,4,6,4,12,72,70,0.1,1004,6,10,260,9
2020-01-26 21:00:00,7,5,0.0,2.1,2,1,4,10:16 AM,07:18 PM,09:06 AM,05:40 PM,1,3,5,3,12,17,75,0.0,1004,5,10,187,8
2020-01-27 00:00:00,6,4,0.0,3.9,3,1,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,-0,0,4,0,23,19,76,0.0,1002,4,10,168,15
2020-01-27 03:00:00,6,4,0.0,3.9,3,1,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,3,2,6,2,28,100,85,0.1,998,6,9,195,19
2020-01-27 06:00:00,6,4,0.0,3.9,3,2,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,2,2,5,2,24,100,83,0.6,997,5,10,207,15
2020-01-27 09:00:00,6,4,0.0,3.9,3,1,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,0,2,5,2,18,73,75,0.1,998,5,10,214,12
2020-01-27 12:00:00,6,4,0.0,3.9,3,2,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,-1,3,6,3,19,51,61,0.1,997,6,10,211,15
2020-01-27 15:00:00,6,4,0.0,3.9,3,2,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,1,4,6,4,16,78,67,0.0,993,6,10,201,13
2020-01-27 18:00:00,6,4,0.0,3.9,3,2,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,2,3,5,3,13,78,77,0.4,991,5,10,171,9
2020-01-27 21:00:00,6,4,0.0,3.9,3,1,11,10:37 AM,08:28 PM,09:04 AM,05:42 PM,2,2,5,2,18,79,84,0.3,988,5,10,139,12
2020-01-28 00:00:00,6,-2,3.8,4.0,1,1,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,2,0,4,0,26,100,84,0.8,985,4,9,199,19
2020-01-28 03:00:00,6,-2,3.8,4.0,1,1,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,1,-1,3,-1,27,100,86,2.0,987,3,2,264,20
2020-01-28 06:00:00,6,-2,3.8,4.0,1,1,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,-2,-1,4,-1,30,76,66,2.4,989,4,5,287,21
2020-01-28 09:00:00,6,-2,3.8,4.0,1,1,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,-2,-0,3,-0,23,97,68,0.1,991,3,10,260,15
2020-01-28 12:00:00,6,-2,3.8,4.0,1,2,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,-1,2,6,2,30,56,60,0.7,992,6,10,259,24
2020-01-28 15:00:00,6,-2,3.8,4.0,1,1,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,1,0,5,0,32,100,74,0.2,993,5,10,277,24
2020-01-28 18:00:00,6,-2,3.8,4.0,1,1,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,0,1,3,1,30,78,71,0.7,996,1,10,272,20
2020-01-28 21:00:00,6,-2,3.8,4.0,1,1,18,10:55 AM,09:38 PM,09:03 AM,05:44 PM,-0,-2,-0,-2,32,92,72,0.2,998,-2,10,278,21
2020-01-29 00:00:00,8,2,0.0,2.1,2,1,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,-1,-0,4,-0,33,90,71,0.7,1001,4,10,274,22
2020-01-29 03:00:00,8,2,0.0,2.1,2,1,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,-1,1,5,1,33,100,68,0.1,1001,5,10,273,22
2020-01-29 06:00:00,8,2,0.0,2.1,2,1,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,-0,1,5,1,34,97,70,0.6,1003,5,10,279,23
2020-01-29 09:00:00,8,2,0.0,2.1,2,1,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,0,1,5,1,32,68,73,0.3,1004,5,10,274,21
2020-01-29 12:00:00,8,2,0.0,2.1,2,2,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,1,3,7,3,29,100,68,0.2,1006,7,10,259,21
2020-01-29 15:00:00,8,2,0.0,2.1,2,2,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,2,4,8,4,30,100,67,0.0,1004,8,10,236,19
2020-01-29 18:00:00,8,2,0.0,2.1,2,2,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,4,6,9,6,36,100,73,0.0,1004,6,10,242,23
2020-01-29 21:00:00,8,2,0.0,2.1,2,1,26,11:11 AM,10:45 PM,09:01 AM,05:46 PM,3,2,5,2,34,100,75,0.0,1004,2,10,247,21
2020-01-30 00:00:00,11,5,0.0,5.1,2,1,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,4,4,7,4,23,73,80,0.0,1005,7,10,238,14
2020-01-30 03:00:00,11,5,0.0,5.1,2,1,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,4,4,6,4,16,80,91,0.0,1004,6,10,175,10
2020-01-30 06:00:00,11,5,0.0,5.1,2,3,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,4,3,5,3,16,42,91,0.0,1003,5,10,178,10
2020-01-30 09:00:00,11,5,0.0,5.1,2,3,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,5,4,6,4,23,51,92,0.0,1000,6,10,175,14
2020-01-30 12:00:00,11,5,0.0,5.1,2,2,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,7,6,9,6,25,100,88,0.0,997,9,10,184,18
2020-01-30 15:00:00,11,5,0.0,5.1,2,3,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,9,9,11,9,32,100,84,0.0,995,11,10,232,18
2020-01-30 18:00:00,11,5,0.0,5.1,2,3,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,8,7,10,7,47,78,83,0.1,996,10,10,271,31
2020-01-30 21:00:00,11,5,0.0,5.1,2,1,33,11:26 AM,11:53 PM,08:59 AM,05:48 PM,4,5,9,5,40,64,75,0.0,999,9,10,275,27
2020-01-31 00:00:00,12,7,0.0,3.3,3,1,37,11:40 AM,No moonset,08:58 AM,05:50 PM,5,5,7,5,22,71,83,0.0,1002,7,10,256,14
2020-01-31 03:00:00,12,7,0.0,3.3,3,1,37,11:40 AM,No moonset,08:58 AM,05:50 PM,5,4,7,4,21,38,87,0.0,1000,7,10,194,13
2020-01-31 06:00:00,12,7,0.0,3.3,3,2,37,11:40 AM,No moonset,08:58 AM,05:50 PM,8,7,10,7,37,100,90,0.0,1000,10,10,226,20
2020-01-31 09:00:00,12,7,0.0,3.3,3,3,37,11:40 AM,No moonset,08:58 AM,05:50 PM,9,8,11,8,31,100,88,0.0,999,11,10,218,17
2020-01-31 12:00:00,12,7,0.0,3.3,3,3,37,11:40 AM,No moonset,08:58 AM,05:50 PM,10,10,11,10,27,100,88,0.2,999,11,2,203,15
2020-01-31 15:00:00,12,7,0.0,3.3,3,3,37,11:40 AM,No moonset,08:58 AM,05:50 PM,10,10,12,10,25,100,92,1.1,997,12,9,206,15
2020-01-31 18:00:00,12,7,0.0,3.3,3,3,37,11:40 AM,No moonset,08:58 AM,05:50 PM,9,9,11,9,30,86,87,0.4,997,11,10,209,17
2020-01-31 21:00:00,12,7,0.0,3.3,3,1,37,11:40 AM,No moonset,08:58 AM,05:50 PM,7,8,10,8,24,100,81,0.0,996,10,10,205,16
2020-02-01 00:00:00,9,2,0.0,3.4,2,1,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,7,8,10,8,24,100,80,0.1,996,10,10,208,15
2020-02-01 03:00:00,9,2,0.0,3.4,2,1,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,5,6,8,6,19,72,83,0.3,995,8,9,214,12
2020-02-01 06:00:00,9,2,0.0,3.4,2,2,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,3,5,8,5,30,96,72,0.4,995,8,10,234,20
2020-02-01 09:00:00,9,2,0.0,3.4,2,2,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,2,4,8,4,37,100,66,0.1,996,8,10,247,26
2020-02-01 12:00:00,9,2,0.0,3.4,2,2,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,1,5,9,5,42,96,57,0.2,998,9,10,252,33
2020-02-01 15:00:00,9,2,0.0,3.4,2,2,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,4,4,8,4,38,100,74,0.1,997,8,10,249,28
2020-02-01 18:00:00,9,2,0.0,3.4,2,2,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,5,6,9,6,37,82,76,0.1,1002,6,10,279,24
2020-02-01 21:00:00,9,2,0.0,3.4,2,1,49,11:56 AM,01:02 AM,08:56 AM,05:52 PM,4,2,4,2,23,75,79,0.2,1006,2,9,277,14
2020-02-02 00:00:00,10,6,0.0,5.2,2,1,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,5,5,7,5,15,68,86,0.2,1008,7,10,260,10
2020-02-02 03:00:00,10,6,0.0,5.2,2,1,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,6,5,7,5,12,100,93,0.5,1004,7,2,157,8
2020-02-02 06:00:00,10,6,0.0,5.2,2,2,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,4,3,6,3,17,100,88,1.1,1001,6,9,142,12
2020-02-02 09:00:00,10,6,0.0,5.2,2,2,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,5,4,7,4,16,100,88,0.6,1000,7,2,180,12
2020-02-02 12:00:00,10,6,0.0,5.2,2,2,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,5,7,10,7,33,70,70,0.0,1002,10,10,255,22
2020-02-02 15:00:00,10,6,0.0,5.2,2,4,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,4,8,10,8,31,59,63,0.0,1001,10,10,246,21
2020-02-02 18:00:00,10,6,0.0,5.2,2,2,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,3,6,9,6,35,78,68,1.0,1003,9,9,248,22
2020-02-02 21:00:00,10,6,0.0,5.2,2,1,57,12:13 PM,02:11 AM,08:54 AM,05:54 PM,4,6,9,6,31,100,71,0.3,1003,9,10,232,20
2020-02-03 00:00:00,8,5,0.0,3.4,2,1,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,4,5,9,5,37,100,71,0.0,1004,9,10,255,25
2020-02-03 03:00:00,8,5,0.0,3.4,2,1,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,4,5,9,5,40,100,73,0.2,1005,9,10,259,28
2020-02-03 06:00:00,8,5,0.0,3.4,2,2,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,2,4,8,4,35,87,68,0.0,1009,8,10,274,23
2020-02-03 09:00:00,8,5,0.0,3.4,2,2,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,-0,3,7,3,34,86,61,0.1,1010,7,10,268,24
2020-02-03 12:00:00,8,5,0.0,3.4,2,2,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,-1,3,7,3,36,100,57,0.3,1011,7,10,271,27
2020-02-03 15:00:00,8,5,0.0,3.4,2,2,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,-1,2,7,2,35,98,58,0.2,1010,7,10,271,26
2020-02-03 18:00:00,8,5,0.0,3.4,2,2,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,-0,1,6,1,33,100,66,0.4,1011,6,10,271,23
2020-02-03 21:00:00,8,5,0.0,3.4,2,1,64,12:35 PM,03:23 AM,08:53 AM,05:55 PM,-1,1,5,1,39,84,64,0.6,1010,5,10,276,27
2020-02-04 00:00:00,8,5,0.0,3.4,2,1,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,-0,0,5,0,49,100,68,1.3,1011,5,10,278,33
2020-02-04 03:00:00,8,5,0.0,3.4,2,1,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,-2,0,5,0,45,79,58,0.8,1011,5,10,287,29
2020-02-04 06:00:00,8,5,0.0,3.4,2,2,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,-2,-0,5,-0,55,70,62,0.6,1014,5,9,290,36
2020-02-04 09:00:00,8,5,0.0,3.4,2,2,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,1,2,6,2,49,100,66,0.0,1016,6,10,299,33
2020-02-04 12:00:00,8,5,0.0,3.4,2,2,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,3,4,8,4,40,100,73,0.0,1021,8,10,309,29
2020-02-04 15:00:00,8,5,0.0,3.4,2,2,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,4,5,8,5,32,88,75,0.0,1025,8,10,312,23
2020-02-04 18:00:00,8,5,0.0,3.4,2,2,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,5,6,8,6,12,88,83,0.1,1029,8,10,303,9
2020-02-04 21:00:00,8,5,0.0,3.4,2,1,72,01:03 PM,04:34 AM,08:51 AM,05:57 PM,4,5,6,5,9,15,89,0.0,1032,6,10,308,6
2020-02-05 00:00:00,8,4,0.0,6.9,3,1,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,3,5,5,5,5,36,90,0.0,1035,5,10,288,3
2020-02-05 03:00:00,8,4,0.0,6.9,3,1,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,4,5,5,5,6,35,93,0.0,1036,5,10,286,4
2020-02-05 06:00:00,8,4,0.0,6.9,3,2,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,3,4,4,4,3,40,94,0.0,1036,4,10,294,2
2020-02-05 09:00:00,8,4,0.0,6.9,3,2,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,3,4,4,4,4,36,91,0.0,1037,4,10,254,3
2020-02-05 12:00:00,8,4,0.0,6.9,3,3,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,4,7,8,7,6,7,76,0.0,1036,8,10,257,5
2020-02-05 15:00:00,8,4,0.0,6.9,3,2,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,2,6,7,6,9,100,67,0.0,1035,7,10,244,7
2020-02-05 18:00:00,8,4,0.0,6.9,3,3,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,2,6,6,6,7,47,76,0.0,1034,6,10,205,4
2020-02-05 21:00:00,8,4,0.0,6.9,3,1,79,01:40 PM,05:46 AM,08:49 AM,05:59 PM,3,5,5,5,6,13,81,0.0,1034,5,10,201,4
2020-02-06 00:00:00,10,4,0.0,9.5,3,1,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,2,4,5,4,6,16,82,0.0,1033,5,10,187,4
2020-02-06 03:00:00,10,4,0.0,9.5,3,1,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,3,4,5,4,5,4,88,0.0,1032,5,10,178,4
2020-02-06 06:00:00,10,4,0.0,9.5,3,2,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,2,4,4,4,5,5,89,0.0,1032,4,10,141,3
2020-02-06 09:00:00,10,4,0.0,9.5,3,2,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,1,3,4,3,5,7,86,0.0,1031,4,10,170,4
2020-02-06 12:00:00,10,4,0.0,9.5,3,3,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,3,8,9,8,5,2,68,0.0,1030,9,10,145,4
2020-02-06 15:00:00,10,4,0.0,9.5,3,3,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,3,10,10,10,4,2,61,0.0,1029,10,10,142,4
2020-02-06 18:00:00,10,4,0.0,9.5,3,3,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,3,8,8,8,5,2,72,0.0,1028,8,10,125,4
2020-02-06 21:00:00,10,4,0.0,9.5,3,1,87,02:30 PM,06:53 AM,08:47 AM,06:01 PM,4,6,7,6,8,0,81,0.0,1027,7,10,128,6
2020-02-07 00:00:00,7,2,0.0,9.6,3,1,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,4,6,7,6,8,2,82,0.0,1026,7,10,129,7
2020-02-07 03:00:00,7,2,0.0,9.6,3,1,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,3,4,5,4,10,0,86,0.0,1023,5,10,116,8
2020-02-07 06:00:00,7,2,0.0,9.6,3,2,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,2,2,4,2,12,0,82,0.0,1021,4,10,129,9
2020-02-07 09:00:00,7,2,0.0,9.6,3,2,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,-0,1,4,1,18,4,76,0.0,1018,4,10,126,12
