date_time,Eaton_maxtempC,Eaton_mintempC,Eaton_totalSnow_cm,Eaton_sunHour,Eaton_uvIndex,Eaton_uvIndex,Eaton_moon_illumination,Eaton_moonrise,Eaton_moonset,Eaton_sunrise,Eaton_sunset,Eaton_DewPointC,Eaton_FeelsLikeC,Eaton_HeatIndexC,Eaton_WindChillC,Eaton_WindGustKmph,Eaton_cloudcover,Eaton_humidity,Eaton_precipMM,Eaton_pressure,Eaton_tempC,Eaton_visibility,Eaton_winddirDegree,Eaton_windspeedKmph
2019-12-04 00:00:00,6,2,0.1,3.5,2,1,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,-3,-4,1,-4,33,46,73,0.0,1003,1,10,284,23
2019-12-04 03:00:00,6,2,0.1,3.5,2,1,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,-2,-3,2,-3,28,65,79,0.0,1003,2,10,280,20
2019-12-04 06:00:00,6,2,0.1,3.5,2,1,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,-1,-3,2,-3,26,90,81,0.0,1003,2,10,273,19
2019-12-04 09:00:00,6,2,0.1,3.5,2,1,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,-0,-3,2,-3,27,75,84,0.0,1003,2,10,263,20
2019-12-04 12:00:00,6,2,0.1,3.5,2,1,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,0,-1,4,-1,24,90,80,0.0,1002,4,10,258,19
2019-12-04 15:00:00,6,2,0.1,3.5,2,2,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,0,1,5,1,25,100,70,0.0,1001,5,10,261,19
2019-12-04 18:00:00,6,2,0.1,3.5,2,2,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,0,2,5,2,28,94,71,0.0,1000,5,10,265,19
2019-12-04 21:00:00,6,2,0.1,3.5,2,1,48,01:57 PM,12:18 AM,08:02 AM,05:30 PM,2,0,4,0,26,88,83,0.1,1001,4,7,258,18
2019-12-05 00:00:00,5,2,0.3,8.7,1,1,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,2,-1,3,-1,26,96,90,0.3,1001,3,4,266,18
2019-12-05 03:00:00,5,2,0.3,8.7,1,1,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,0,-2,3,-2,30,84,81,0.1,1001,3,8,277,21
2019-12-05 06:00:00,5,2,0.3,8.7,1,1,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,-1,-3,2,-3,32,72,79,0.0,1003,2,10,285,23
2019-12-05 09:00:00,5,2,0.3,8.7,1,2,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,-2,-2,3,-2,36,48,73,0.0,1007,3,10,292,27
2019-12-05 12:00:00,5,2,0.3,8.7,1,2,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,-3,-2,4,-2,40,16,61,0.0,1009,4,10,296,32
2019-12-05 15:00:00,5,2,0.3,8.7,1,1,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,-3,-1,5,-1,41,44,57,0.0,1011,5,10,292,32
2019-12-05 18:00:00,5,2,0.3,8.7,1,2,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,-2,-1,4,-1,38,60,62,0.0,1014,4,10,288,28
2019-12-05 21:00:00,5,2,0.3,8.7,1,1,55,02:22 PM,01:17 AM,08:03 AM,05:30 PM,-2,-2,4,-2,39,49,66,0.0,1017,4,10,294,27
2019-12-06 00:00:00,9,2,0.0,7.0,3,1,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,-3,-2,3,-2,36,55,66,0.1,1020,3,9,296,26
2019-12-06 03:00:00,9,2,0.0,7.0,3,1,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,-3,-3,2,-3,26,8,68,0.0,1021,2,10,293,18
2019-12-06 06:00:00,9,2,0.0,7.0,3,1,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,-4,-2,2,-2,18,24,68,0.0,1022,2,10,268,13
2019-12-06 09:00:00,9,2,0.0,7.0,3,2,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,-3,-1,2,-1,17,47,67,0.0,1021,2,10,230,13
2019-12-06 12:00:00,9,2,0.0,7.0,3,2,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,-1,2,5,2,26,54,62,0.0,1020,5,10,211,19
2019-12-06 15:00:00,9,2,0.0,7.0,3,3,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,1,5,8,5,41,62,58,0.0,1016,8,10,217,28
2019-12-06 18:00:00,9,2,0.0,7.0,3,2,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,2,5,9,5,41,63,64,0.0,1015,9,10,242,26
2019-12-06 21:00:00,9,2,0.0,7.0,3,1,62,02:47 PM,02:14 AM,08:04 AM,05:30 PM,2,4,8,4,41,69,68,0.0,1018,8,10,285,28
2019-12-07 00:00:00,3,1,0.0,8.7,2,1,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-1,0,5,0,39,5,66,0.0,1020,5,10,332,28
2019-12-07 03:00:00,3,1,0.0,8.7,2,1,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-4,-3,3,-3,32,5,63,0.0,1023,3,10,333,24
2019-12-07 06:00:00,3,1,0.0,8.7,2,1,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-5,-4,2,-4,29,15,61,0.0,1025,2,10,327,22
2019-12-07 09:00:00,3,1,0.0,8.7,2,2,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-6,-4,1,-4,26,20,60,0.0,1027,1,10,324,20
2019-12-07 12:00:00,3,1,0.0,8.7,2,2,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-7,-3,2,-3,22,9,53,0.0,1028,2,10,319,18
2019-12-07 15:00:00,3,1,0.0,8.7,2,2,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-8,-1,3,-1,22,6,46,0.0,1028,3,10,312,17
2019-12-07 18:00:00,3,1,0.0,8.7,2,2,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-7,-2,3,-2,24,7,49,0.0,1030,3,10,318,18
2019-12-07 21:00:00,3,1,0.0,8.7,2,1,70,03:12 PM,03:13 AM,08:05 AM,05:30 PM,-6,-3,2,-3,27,8,55,0.0,1032,2,10,336,19
2019-12-08 00:00:00,6,-1,0.0,8.7,2,1,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,-7,-3,1,-3,24,5,55,0.0,1033,1,10,348,18
2019-12-08 03:00:00,6,-1,0.0,8.7,2,1,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,-8,-2,1,-2,13,34,52,0.0,1033,1,10,235,11
2019-12-08 06:00:00,6,-1,0.0,8.7,2,1,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,-8,-1,1,-1,7,73,51,0.0,1033,1,10,85,5
2019-12-08 09:00:00,6,-1,0.0,8.7,2,2,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,-7,1,2,1,5,18,50,0.0,1034,2,10,215,4
2019-12-08 12:00:00,6,-1,0.0,8.7,2,2,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,-6,1,4,1,16,11,49,0.0,1033,4,10,189,13
2019-12-08 15:00:00,6,-1,0.0,8.7,2,2,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,-4,2,6,2,25,37,52,0.0,1031,6,10,193,18
2019-12-08 18:00:00,6,-1,0.0,8.7,2,2,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,-1,3,6,3,31,90,60,0.0,1030,5,10,199,20
2019-12-08 21:00:00,6,-1,0.0,8.7,2,1,77,03:38 PM,04:12 AM,08:06 AM,05:30 PM,1,2,5,2,35,60,69,0.0,1029,2,10,197,20
2019-12-09 00:00:00,13,6,0.0,3.5,3,1,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,3,1,5,1,32,61,77,0.0,1027,2,10,192,17
2019-12-09 03:00:00,13,6,0.0,3.5,3,1,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,6,6,8,6,23,100,86,0.2,1025,8,7,201,13
2019-12-09 06:00:00,13,6,0.0,3.5,3,1,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,8,6,9,6,28,100,95,0.6,1023,9,2,199,15
2019-12-09 09:00:00,13,6,0.0,3.5,3,3,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,10,8,11,8,47,100,95,0.7,1021,11,4,179,26
2019-12-09 12:00:00,13,6,0.0,3.5,3,3,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,11,10,12,10,56,100,90,1.0,1018,12,9,185,32
2019-12-09 15:00:00,13,6,0.0,3.5,3,3,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,11,10,13,10,58,99,90,1.1,1015,13,9,194,32
2019-12-09 18:00:00,13,6,0.0,3.5,3,3,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,12,10,12,10,53,99,95,2.2,1012,12,8,195,30
2019-12-09 21:00:00,13,6,0.0,3.5,3,1,84,04:07 PM,05:13 AM,08:07 AM,05:30 PM,12,8,11,8,54,100,94,2.0,1011,8,9,209,31
2019-12-10 00:00:00,14,8,0.0,3.5,3,1,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,11,7,11,7,55,100,91,5.3,1009,8,7,222,32
2019-12-10 03:00:00,14,8,0.0,3.5,3,1,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,11,10,13,10,53,78,89,2.6,1009,13,8,221,30
2019-12-10 06:00:00,14,8,0.0,3.5,3,1,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,11,11,13,11,51,49,86,0.0,1010,13,10,221,28
2019-12-10 09:00:00,14,8,0.0,3.5,3,4,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,11,11,13,11,48,67,84,0.0,1011,13,10,222,26
2019-12-10 12:00:00,14,8,0.0,3.5,3,3,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,11,12,13,12,42,63,86,0.0,1011,13,10,232,23
2019-12-10 15:00:00,14,8,0.0,3.5,3,3,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,11,11,13,11,38,100,90,0.5,1011,13,10,247,22
2019-12-10 18:00:00,14,8,0.0,3.5,3,3,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,9,9,12,9,35,100,84,1.0,1014,12,9,268,22
2019-12-10 21:00:00,14,8,0.0,3.5,3,1,92,04:40 PM,06:16 AM,08:08 AM,05:30 PM,6,6,9,6,38,94,78,0.2,1018,9,7,288,27
2019-12-11 00:00:00,3,1,9.2,3.5,1,1,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,3,3,7,3,35,89,77,0.5,1019,7,5,304,27
2019-12-11 03:00:00,3,1,9.2,3.5,1,1,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,2,-0,4,-0,28,100,83,1.3,1020,4,7,330,22
2019-12-11 06:00:00,3,1,9.2,3.5,1,1,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,1,-3,2,-3,28,100,94,3.2,1022,2,2,238,22
2019-12-11 09:00:00,3,1,9.2,3.5,1,1,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,0,-4,1,-4,24,95,96,3.0,1025,1,2,134,18
2019-12-11 12:00:00,3,1,9.2,3.5,1,1,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,-1,-3,1,-3,17,87,88,3.3,1026,1,2,330,13
2019-12-11 15:00:00,3,1,9.2,3.5,1,1,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,-2,-2,2,-2,21,64,71,1.5,1025,2,4,273,16
2019-12-11 18:00:00,3,1,9.2,3.5,1,2,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,-3,-3,2,-3,33,12,66,0.0,1027,2,9,268,24
2019-12-11 21:00:00,3,1,9.2,3.5,1,1,99,05:20 PM,07:21 AM,08:09 AM,05:30 PM,-6,-5,1,-5,40,2,58,0.0,1030,1,10,287,29
2019-12-12 00:00:00,2,-2,0.0,8.7,2,1,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-7,-5,1,-5,41,0,56,0.0,1032,1,10,305,30
2019-12-12 03:00:00,2,-2,0.0,8.7,2,1,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-7,-6,0,-6,32,0,57,0.0,1035,0,10,323,24
2019-12-12 06:00:00,2,-2,0.0,8.7,2,1,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-9,-6,-1,-6,29,0,55,0.0,1037,-1,10,337,22
2019-12-12 09:00:00,2,-2,0.0,8.7,2,2,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-10,-6,-1,-6,24,2,50,0.0,1039,-1,10,234,19
2019-12-12 12:00:00,2,-2,0.0,8.7,2,2,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-11,-3,1,-3,15,4,42,0.0,1040,1,10,18,13
2019-12-12 15:00:00,2,-2,0.0,8.7,2,2,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-10,0,2,0,8,3,39,0.0,1039,2,10,61,6
2019-12-12 18:00:00,2,-2,0.0,8.7,2,2,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-9,-0,2,-0,9,10,46,0.0,1039,2,10,119,7
2019-12-12 21:00:00,2,-2,0.0,8.7,2,1,100,06:06 PM,08:25 AM,08:09 AM,05:30 PM,-5,-1,2,-1,13,17,57,0.0,1038,1,10,144,9
2019-12-13 00:00:00,10,2,0.0,3.5,2,1,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,-3,-1,2,-1,20,42,64,0.0,1036,0,10,159,13
2019-12-13 03:00:00,10,2,0.0,3.5,2,1,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,0,1,5,1,28,93,71,0.0,1035,5,10,161,17
2019-12-13 06:00:00,10,2,0.0,3.5,2,1,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,3,3,6,3,31,85,78,0.0,1032,6,10,142,18
2019-12-13 09:00:00,10,2,0.0,3.5,2,2,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,5,5,8,5,32,98,85,0.0,1030,8,10,144,19
2019-12-13 12:00:00,10,2,0.0,3.5,2,2,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,8,6,9,6,32,100,89,0.1,1027,9,10,140,20
2019-12-13 15:00:00,10,2,0.0,3.5,2,2,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,9,8,10,8,28,100,93,1.2,1024,10,9,129,17
2019-12-13 18:00:00,10,2,0.0,3.5,2,2,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,10,8,10,8,37,100,97,2.8,1021,9,8,119,21
2019-12-13 21:00:00,10,2,0.0,3.5,2,1,87,07:01 PM,09:27 AM,08:10 AM,05:31 PM,11,6,8,6,52,100,97,4.2,1018,6,8,112,29
2019-12-14 00:00:00,13,10,0.0,3.5,3,1,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,11,6,9,6,44,100,99,7.4,1012,7,6,95,23
2019-12-14 03:00:00,13,10,0.0,3.5,3,1,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,12,10,12,10,46,100,99,4.7,1007,12,7,134,24
2019-12-14 06:00:00,13,10,0.0,3.5,3,1,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,12,11,12,11,23,100,100,3.6,1001,12,5,159,12
2019-12-14 09:00:00,13,10,0.0,3.5,3,3,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,12,12,12,12,13,100,100,0.0,998,12,0,161,6
2019-12-14 12:00:00,13,10,0.0,3.5,3,3,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,12,12,12,12,15,100,99,0.1,995,12,0,239,8
2019-12-14 15:00:00,13,10,0.0,3.5,3,3,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,12,11,13,11,31,100,98,0.3,992,13,3,171,17
2019-12-14 18:00:00,13,10,0.0,3.5,3,3,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,11,10,12,10,45,100,92,0.7,989,12,9,210,27
2019-12-14 21:00:00,13,10,0.0,3.5,3,1,79,08:03 PM,10:24 AM,08:11 AM,05:31 PM,8,8,11,8,45,100,82,0.0,991,11,10,243,31
2019-12-15 00:00:00,7,3,0.0,8.7,2,1,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,5,6,9,6,46,100,76,0.0,993,9,10,257,32
2019-12-15 03:00:00,7,3,0.0,8.7,2,1,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,3,4,8,4,47,93,71,0.0,996,8,10,266,33
2019-12-15 06:00:00,7,3,0.0,8.7,2,1,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,1,2,7,2,52,68,67,0.1,1000,7,10,272,37
2019-12-15 09:00:00,7,3,0.0,8.7,2,3,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,0,1,6,1,52,35,65,0.0,1004,6,10,272,38
2019-12-15 12:00:00,7,3,0.0,8.7,2,3,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,-1,2,7,2,49,6,60,0.0,1007,7,10,271,38
2019-12-15 15:00:00,7,3,0.0,8.7,2,3,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,-2,2,7,2,49,0,53,0.0,1009,7,10,272,37
2019-12-15 18:00:00,7,3,0.0,8.7,2,3,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,-4,1,6,1,45,2,52,0.0,1012,6,10,275,33
2019-12-15 21:00:00,7,3,0.0,8.7,2,1,72,09:11 PM,11:14 AM,08:11 AM,05:31 PM,-4,-2,4,-2,42,11,57,0.0,1016,4,10,279,31
2019-12-16 00:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,-3,-1,3,-1,31,100,63,0.0,1022,3,10,296,22
2019-12-16 03:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,-4,-0,3,-0,18,100,62,0.0,1023,3,10,305,13
2019-12-16 06:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,-4,1,3,1,8,90,60,0.0,1024,3,10,302,6
2019-12-16 09:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,-4,3,3,3,3,81,62,0.0,1025,3,10,266,3
2019-12-16 12:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,-2,2,2,2,2,100,75,0.1,1025,2,7,191,2
2019-12-16 15:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,0,1,2,1,6,100,90,0.2,1023,2,5,116,5
2019-12-16 18:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,1,-0,2,-0,14,100,89,0.1,1022,1,10,69,11
2019-12-16 21:00:00,3,-5,0.0,3.4,1,1,65,10:21 PM,11:57 AM,08:12 AM,05:31 PM,1,-2,1,-2,20,100,90,0.8,1022,-2,10,81,15
2019-12-17 00:00:00,7,2,0.0,3.4,2,1,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,1,-4,0,-4,22,100,94,1.5,1020,-3,9,64,16
2019-12-17 03:00:00,7,2,0.0,3.4,2,1,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,2,-2,3,-2,28,100,96,2.4,1017,3,9,74,20
2019-12-17 06:00:00,7,2,0.0,3.4,2,1,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,5,1,5,1,31,100,96,5.1,1013,5,8,79,21
2019-12-17 09:00:00,7,2,0.0,3.4,2,2,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,6,2,6,2,36,100,97,2.9,1010,6,8,64,24
2019-12-17 12:00:00,7,2,0.0,3.4,2,2,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,7,4,7,4,35,100,98,5.0,1007,7,8,57,22
2019-12-17 15:00:00,7,2,0.0,3.4,2,2,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,7,4,7,4,32,100,98,2.9,1003,7,8,41,19
2019-12-17 18:00:00,7,2,0.0,3.4,2,2,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,5,2,6,2,28,100,96,3.6,1002,6,8,116,17
2019-12-17 21:00:00,7,2,0.0,3.4,2,1,58,11:33 PM,12:35 PM,08:13 AM,05:32 PM,2,0,4,0,24,84,86,0.1,1004,4,7,319,18
2019-12-18 00:00:00,3,-2,0.0,8.7,1,1,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-2,-4,2,-4,37,63,73,0.2,1007,2,3,321,28
2019-12-18 03:00:00,3,-2,0.0,8.7,1,1,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-3,-5,1,-5,40,57,71,0.1,1008,1,9,324,30
2019-12-18 06:00:00,3,-2,0.0,8.7,1,1,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-4,-6,1,-6,37,2,71,0.0,1010,1,10,311,28
2019-12-18 09:00:00,3,-2,0.0,8.7,1,2,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-5,-5,1,-5,31,2,65,0.0,1011,1,10,294,23
2019-12-18 12:00:00,3,-2,0.0,8.7,1,2,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-5,-3,2,-3,30,11,60,0.0,1011,2,10,272,24
2019-12-18 15:00:00,3,-2,0.0,8.7,1,1,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-5,-3,3,-3,37,46,56,0.0,1011,3,10,274,31
2019-12-18 18:00:00,3,-2,0.0,8.7,1,1,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-7,-5,2,-5,42,92,53,0.0,1012,2,10,280,32
2019-12-18 21:00:00,3,-2,0.0,8.7,1,1,50,No moonrise,01:08 PM,08:13 AM,05:32 PM,-8,-8,-1,-8,45,84,56,0.0,1015,-1,7,294,36
2019-12-19 00:00:00,-2,-7,0.1,8.7,1,1,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-12,-11,-3,-11,48,43,50,0.1,1018,-3,2,302,40
2019-12-19 03:00:00,-2,-7,0.1,8.7,1,1,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-14,-14,-5,-14,46,3,50,0.0,1020,-5,8,303,40
2019-12-19 06:00:00,-2,-7,0.1,8.7,1,1,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-14,-16,-6,-16,41,0,53,0.0,1023,-6,10,304,36
2019-12-19 09:00:00,-2,-7,0.1,8.7,1,2,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-14,-15,-6,-15,37,1,55,0.0,1026,-6,10,303,32
2019-12-19 12:00:00,-2,-7,0.1,8.7,1,2,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-14,-13,-5,-13,33,5,51,0.0,1028,-5,10,296,29
2019-12-19 15:00:00,-2,-7,0.1,8.7,1,2,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-13,-10,-3,-10,32,8,47,0.0,1028,-3,10,293,28
2019-12-19 18:00:00,-2,-7,0.1,8.7,1,2,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-12,-9,-2,-9,32,11,47,0.0,1028,-2,10,303,26
2019-12-19 21:00:00,-2,-7,0.1,8.7,1,1,43,12:43 AM,01:39 PM,08:14 AM,05:33 PM,-12,-9,-3,-9,30,10,51,0.0,1030,-3,10,309,23
2019-12-20 00:00:00,1,-3,0.0,8.7,2,1,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-11,-9,-3,-9,25,11,56,0.0,1031,-3,10,301,19
2019-12-20 03:00:00,1,-3,0.0,8.7,2,1,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-10,-9,-3,-9,25,12,60,0.0,1032,-3,10,298,19
2019-12-20 06:00:00,1,-3,0.0,8.7,2,1,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-9,-9,-3,-9,26,11,62,0.0,1032,-3,10,307,19
2019-12-20 09:00:00,1,-3,0.0,8.7,2,2,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-10,-9,-3,-9,25,1,59,0.0,1034,-3,10,315,19
2019-12-20 12:00:00,1,-3,0.0,8.7,2,2,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-11,-7,-2,-7,23,0,50,0.0,1034,-2,10,319,19
2019-12-20 15:00:00,1,-3,0.0,8.7,2,2,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-11,-5,0,-5,21,0,44,0.0,1034,0,10,325,17
2019-12-20 18:00:00,1,-3,0.0,8.7,2,2,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-8,-4,1,-4,20,7,52,0.0,1035,1,10,333,14
2019-12-20 21:00:00,1,-3,0.0,8.7,2,1,36,01:53 AM,02:08 PM,08:15 AM,05:33 PM,-7,-4,0,-4,19,16,61,0.0,1036,0,10,341,13
2019-12-21 00:00:00,1,-4,0.0,8.7,2,1,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,-6,-5,-1,-5,21,21,66,0.0,1037,-1,10,236,15
2019-12-21 03:00:00,1,-4,0.0,8.7,2,1,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,-7,-6,-1,-6,20,65,66,0.0,1037,-1,10,8,14
2019-12-21 06:00:00,1,-4,0.0,8.7,2,1,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,-7,-5,-1,-5,15,68,66,0.0,1037,-1,10,22,12
2019-12-21 09:00:00,1,-4,0.0,8.7,2,2,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,-6,-3,-0,-3,10,7,66,0.0,1037,-0,10,27,8
2019-12-21 12:00:00,1,-4,0.0,8.7,2,2,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,-5,-1,1,-1,8,18,66,0.0,1037,1,10,11,6
2019-12-21 15:00:00,1,-4,0.0,8.7,2,1,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,-4,0,1,0,6,58,70,0.0,1034,1,10,57,5
2019-12-21 18:00:00,1,-4,0.0,8.7,2,2,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,-2,-0,1,-0,6,68,75,0.0,1033,1,10,167,4
2019-12-21 21:00:00,1,-4,0.0,8.7,2,1,28,03:03 AM,02:38 PM,08:15 AM,05:33 PM,0,-2,1,-2,6,4,80,0.0,1032,-2,10,253,5
2019-12-22 00:00:00,5,0,0.0,8.7,2,1,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,-0,-3,1,-3,13,4,83,0.0,1031,-2,10,274,10
2019-12-22 03:00:00,5,0,0.0,8.7,2,1,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,-2,-2,2,-2,14,2,74,0.0,1030,2,10,264,12
2019-12-22 06:00:00,5,0,0.0,8.7,2,1,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,-4,-2,1,-2,15,1,67,0.0,1029,1,10,259,12
2019-12-22 09:00:00,5,0,0.0,8.7,2,2,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,-5,-3,1,-3,22,0,64,0.0,1029,1,10,253,15
2019-12-22 12:00:00,5,0,0.0,8.7,2,2,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,-4,-1,3,-1,22,0,61,0.0,1028,3,10,258,17
2019-12-22 15:00:00,5,0,0.0,8.7,2,2,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,-2,1,5,1,27,0,62,0.0,1026,5,10,252,18
2019-12-22 18:00:00,5,0,0.0,8.7,2,2,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,-1,-0,4,-0,32,0,70,0.0,1025,4,10,261,18
2019-12-22 21:00:00,5,0,0.0,8.7,2,1,21,04:13 AM,03:11 PM,08:16 AM,05:34 PM,0,-0,3,-0,39,0,76,0.0,1025,3,10,259,21
