date_time,Palamadu_maxtempC,Palamadu_mintempC,Palamadu_totalSnow_cm,Palamadu_sunHour,Palamadu_uvIndex,Palamadu_uvIndex,Palamadu_moon_illumination,Palamadu_moonrise,Palamadu_moonset,Palamadu_sunrise,Palamadu_sunset,Palamadu_DewPointC,Palamadu_FeelsLikeC,Palamadu_HeatIndexC,Palamadu_WindChillC,Palamadu_WindGustKmph,Palamadu_cloudcover,Palamadu_humidity,Palamadu_precipMM,Palamadu_pressure,Palamadu_tempC,Palamadu_visibility,Palamadu_winddirDegree,Palamadu_windspeedKmph
2020-03-19 00:00:00,31,25,0.0,6.0,6,1,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,22,28,28,26,26,77,82,0.5,1011,26,10,122,15
2020-03-19 03:00:00,31,25,0.0,6.0,6,1,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,23,28,28,25,24,75,85,0.5,1011,25,9,121,14
2020-03-19 06:00:00,31,25,0.0,6.0,6,1,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,23,28,28,26,25,82,85,0.4,1011,26,9,126,15
2020-03-19 09:00:00,31,25,0.0,6.0,6,6,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,24,32,32,28,23,82,77,0.4,1012,28,9,106,17
2020-03-19 12:00:00,31,25,0.0,6.0,6,7,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,24,36,36,30,19,87,70,0.2,1011,30,10,93,16
2020-03-19 15:00:00,31,25,0.0,6.0,6,7,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,24,35,35,30,22,81,70,0.3,1009,30,10,95,18
2020-03-19 18:00:00,31,25,0.0,6.0,6,1,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,24,33,33,29,23,73,75,0.2,1010,29,10,114,18
2020-03-19 21:00:00,31,25,0.0,6.0,6,1,25,01:48 AM,02:46 PM,06:01 AM,06:08 PM,23,30,30,27,24,73,81,0.2,1011,27,9,130,15
2020-03-20 00:00:00,30,24,0.0,6.0,6,1,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,22,28,28,25,24,77,83,0.3,1011,25,9,134,14
2020-03-20 03:00:00,30,24,0.0,6.0,6,1,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,22,27,27,25,24,77,84,0.8,1010,25,9,140,13
2020-03-20 06:00:00,30,24,0.0,6.0,6,1,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,22,28,28,25,27,73,84,1.7,1011,25,9,125,15
2020-03-20 09:00:00,30,24,0.0,6.0,6,6,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,23,32,32,28,24,61,76,1.5,1011,28,10,99,17
2020-03-20 12:00:00,30,24,0.0,6.0,6,7,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,24,35,35,30,17,82,68,0.2,1010,30,10,87,14
2020-03-20 15:00:00,30,24,0.0,6.0,6,7,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,24,35,35,30,15,82,69,0.3,1009,30,9,82,13
2020-03-20 18:00:00,30,24,0.0,6.0,6,1,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,24,33,33,29,12,76,75,0.7,1010,29,10,90,9
2020-03-20 21:00:00,30,24,0.0,6.0,6,1,18,02:39 AM,03:33 PM,06:01 AM,06:08 PM,23,30,30,27,12,75,81,1.3,1011,27,9,122,7
2020-03-21 00:00:00,30,24,0.0,7.4,6,1,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,22,28,28,25,13,78,82,1.2,1011,25,9,159,7
2020-03-21 03:00:00,30,24,0.0,7.4,6,1,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,21,27,27,24,16,60,82,0.8,1010,24,9,179,8
2020-03-21 06:00:00,30,24,0.0,7.4,6,1,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,21,27,27,25,15,18,80,0.0,1011,25,10,188,8
2020-03-21 09:00:00,30,24,0.0,7.4,6,6,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,22,31,31,28,8,41,73,0.8,1012,28,10,145,5
2020-03-21 12:00:00,30,24,0.0,7.4,6,7,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,24,35,35,30,12,84,68,4.7,1011,30,7,67,7
2020-03-21 15:00:00,30,24,0.0,7.4,6,6,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,24,35,35,30,22,76,72,9.5,1010,30,3,91,10
2020-03-21 18:00:00,30,24,0.0,7.4,6,1,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,24,33,33,29,21,73,78,10.5,1010,29,3,111,10
2020-03-21 21:00:00,30,24,0.0,7.4,6,1,11,03:30 AM,04:16 PM,06:01 AM,06:07 PM,23,30,30,27,20,74,82,9.7,1012,27,4,138,10
2020-03-22 00:00:00,30,25,0.0,6.0,6,1,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,22,28,28,26,20,67,81,3.2,1011,26,7,149,10
2020-03-22 03:00:00,30,25,0.0,6.0,6,1,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,22,27,27,25,22,55,82,2.7,1010,25,8,167,12
2020-03-22 06:00:00,30,25,0.0,6.0,6,1,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,22,27,27,25,22,66,84,1.3,1011,25,10,179,13
2020-03-22 09:00:00,30,25,0.0,6.0,6,6,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,22,30,30,27,14,89,78,1.6,1012,27,10,164,9
2020-03-22 12:00:00,30,25,0.0,6.0,6,6,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,24,34,34,30,14,87,72,1.5,1011,30,8,89,10
2020-03-22 15:00:00,30,25,0.0,6.0,6,6,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,24,34,34,29,20,81,74,3.5,1009,29,7,83,12
2020-03-22 18:00:00,30,25,0.0,6.0,6,1,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,24,33,33,28,21,74,79,4.7,1010,28,7,108,11
2020-03-22 21:00:00,30,25,0.0,6.0,6,1,4,04:17 AM,04:57 PM,06:01 AM,06:06 PM,24,30,30,27,18,75,83,3.8,1011,27,8,132,10
2020-03-23 00:00:00,30,25,0.0,6.0,6,1,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,23,29,29,26,17,76,85,0.1,1011,26,10,139,10
2020-03-23 03:00:00,30,25,0.0,6.0,6,1,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,23,29,29,26,21,77,87,0.2,1010,26,9,142,12
2020-03-23 06:00:00,30,25,0.0,6.0,6,1,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,23,29,29,26,22,81,86,0.2,1010,26,10,133,15
2020-03-23 09:00:00,30,25,0.0,6.0,6,6,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,24,32,32,28,19,73,79,0.2,1011,28,9,109,15
2020-03-23 12:00:00,30,25,0.0,6.0,6,6,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,24,35,35,30,18,77,72,0.7,1010,30,10,92,14
2020-03-23 15:00:00,30,25,0.0,6.0,6,6,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,24,34,34,29,23,84,74,1.8,1008,29,9,93,16
2020-03-23 18:00:00,30,25,0.0,6.0,6,1,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,24,33,33,28,22,78,79,1.4,1009,28,9,113,15
2020-03-23 21:00:00,30,25,0.0,6.0,6,1,0,05:04 AM,05:36 PM,06:01 AM,06:06 PM,23,30,30,26,20,76,83,1.2,1010,26,9,138,13
2020-03-24 00:00:00,30,25,0.0,8.8,6,1,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,23,28,28,25,20,76,84,0.1,1010,25,10,144,12
2020-03-24 03:00:00,30,25,0.0,8.8,6,1,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,22,27,27,25,19,73,85,0.1,1009,25,10,149,11
2020-03-24 06:00:00,30,25,0.0,8.8,6,1,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,22,28,28,25,15,79,83,0.1,1009,25,10,142,9
2020-03-24 09:00:00,30,25,0.0,8.8,6,6,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,23,31,31,28,12,88,75,0.2,1010,28,9,110,9
2020-03-24 12:00:00,30,25,0.0,8.8,6,7,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,23,34,34,30,12,88,67,0.2,1009,30,10,82,11
2020-03-24 15:00:00,30,25,0.0,8.8,6,7,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,23,34,34,30,11,59,66,0.1,1008,30,10,70,10
2020-03-24 18:00:00,30,25,0.0,8.8,6,1,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,23,32,32,28,15,8,74,0.0,1008,28,10,100,11
2020-03-24 21:00:00,30,25,0.0,8.8,6,1,0,05:49 AM,06:13 PM,06:01 AM,06:05 PM,22,29,29,26,18,12,79,0.0,1010,26,10,137,11
2020-03-25 00:00:00,30,25,0.0,8.8,7,1,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,22,28,28,25,15,10,81,0.0,1010,25,10,158,9
2020-03-25 03:00:00,30,25,0.0,8.8,7,1,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,22,27,27,25,13,8,82,0.0,1009,25,10,181,7
2020-03-25 06:00:00,30,25,0.0,8.8,7,1,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,22,28,28,25,10,12,79,0.0,1009,25,10,189,6
2020-03-25 09:00:00,30,25,0.0,8.8,7,7,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,22,31,31,28,7,12,72,0.0,1009,28,10,146,6
2020-03-25 12:00:00,30,25,0.0,8.8,7,6,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,23,34,34,30,10,36,67,0.0,1009,30,10,83,9
2020-03-25 15:00:00,30,25,0.0,8.8,7,6,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,24,35,35,30,14,86,71,0.5,1007,30,10,82,12
2020-03-25 18:00:00,30,25,0.0,8.8,7,1,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,24,33,33,28,13,82,77,1.6,1007,28,9,122,9
2020-03-25 21:00:00,30,25,0.0,8.8,7,1,3,06:33 AM,06:51 PM,06:01 AM,06:05 PM,23,30,30,27,15,57,82,1.5,1009,27,9,180,10
2020-03-26 00:00:00,30,25,0.0,7.4,6,1,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,22,28,28,26,14,38,81,0.0,1009,26,10,214,8
2020-03-26 03:00:00,30,25,0.0,7.4,6,1,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,22,27,27,25,11,64,80,0.1,1008,25,10,230,6
2020-03-26 06:00:00,30,25,0.0,7.4,6,1,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,22,28,28,26,9,37,77,0.0,1008,26,10,244,5
2020-03-26 09:00:00,30,25,0.0,7.4,6,6,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,22,31,31,28,7,48,70,0.1,1010,28,10,195,5
2020-03-26 12:00:00,30,25,0.0,7.4,6,7,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,23,35,35,30,14,64,67,1.3,1009,30,9,109,10
2020-03-26 15:00:00,30,25,0.0,7.4,6,7,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,25,36,36,30,26,79,73,3.0,1007,30,8,112,16
2020-03-26 18:00:00,30,25,0.0,7.4,6,1,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,25,34,34,29,22,74,78,2.0,1007,29,9,123,15
2020-03-26 21:00:00,30,25,0.0,7.4,6,1,11,07:17 AM,07:28 PM,06:01 AM,06:04 PM,24,31,31,27,17,84,83,1.4,1009,27,9,156,11
2020-03-27 00:00:00,30,26,0.0,7.4,6,1,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,23,29,29,26,17,84,84,0.1,1009,26,10,173,10
2020-03-27 03:00:00,30,26,0.0,7.4,6,1,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,23,29,29,26,14,76,84,0.4,1008,26,9,178,9
2020-03-27 06:00:00,30,26,0.0,7.4,6,1,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,23,30,30,27,12,77,82,0.9,1008,27,9,161,8
2020-03-27 09:00:00,30,26,0.0,7.4,6,6,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,24,33,33,29,14,76,77,2.6,1009,29,8,111,9
2020-03-27 12:00:00,30,26,0.0,7.4,6,7,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,25,36,36,30,24,78,74,8.1,1009,30,6,72,12
2020-03-27 15:00:00,30,26,0.0,7.4,6,6,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,25,35,35,30,21,61,75,10.6,1007,30,4,54,10
2020-03-27 18:00:00,30,26,0.0,7.4,6,1,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,25,34,34,29,12,57,79,7.8,1008,29,6,135,6
2020-03-27 21:00:00,30,26,0.0,7.4,6,1,18,08:02 AM,08:07 PM,06:01 AM,06:04 PM,24,31,31,27,9,62,83,8.2,1010,27,4,292,5
2020-03-28 00:00:00,30,26,0.0,6.0,6,1,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,23,29,29,26,9,75,82,3.9,1010,26,7,236,5
2020-03-28 03:00:00,30,26,0.0,6.0,6,1,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,23,29,29,26,8,51,82,3.4,1008,26,8,210,5
2020-03-28 06:00:00,30,26,0.0,6.0,6,1,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,23,29,29,26,8,41,81,0.4,1009,26,10,173,5
2020-03-28 09:00:00,30,26,0.0,6.0,6,6,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,23,32,32,28,7,81,76,1.2,1010,28,9,112,5
2020-03-28 12:00:00,30,26,0.0,6.0,6,6,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,24,34,34,30,9,78,69,2.0,1009,30,8,129,6
2020-03-28 15:00:00,30,26,0.0,6.0,6,6,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,24,35,35,30,10,81,71,2.7,1007,30,8,239,6
2020-03-28 18:00:00,30,26,0.0,6.0,6,1,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,24,33,33,28,8,85,78,1.6,1008,28,10,86,5
2020-03-28 21:00:00,30,26,0.0,6.0,6,1,25,08:48 AM,08:47 PM,06:01 AM,06:03 PM,24,30,30,27,14,78,83,1.5,1009,27,9,149,9
2020-03-29 00:00:00,30,25,0.0,7.4,6,1,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,23,28,28,25,20,82,85,0.6,1009,25,9,157,12
2020-03-29 03:00:00,30,25,0.0,7.4,6,1,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,22,28,28,25,16,61,83,0.5,1008,25,9,153,9
2020-03-29 06:00:00,30,25,0.0,7.4,6,1,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,23,29,29,26,15,14,82,0.0,1008,26,10,145,10
2020-03-29 09:00:00,30,25,0.0,7.4,6,6,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,24,33,33,29,12,34,75,0.0,1009,29,10,116,11
2020-03-29 12:00:00,30,25,0.0,7.4,6,7,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,23,35,35,30,13,80,68,0.3,1008,30,10,83,10
2020-03-29 15:00:00,30,25,0.0,7.4,6,6,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,24,35,35,30,18,86,71,0.9,1007,30,10,93,14
2020-03-29 18:00:00,30,25,0.0,7.4,6,1,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,24,32,32,28,24,81,79,1.3,1008,28,9,120,17
2020-03-29 21:00:00,30,25,0.0,7.4,6,1,32,09:36 AM,09:31 PM,06:01 AM,06:02 PM,24,30,30,26,24,59,84,0.9,1009,26,9,139,15
2020-03-30 00:00:00,31,26,0.0,11.6,6,1,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,23,28,28,26,24,29,86,0.0,1009,26,10,140,14
2020-03-30 03:00:00,31,26,0.0,11.6,6,1,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,23,28,28,26,20,49,84,0.1,1008,26,10,136,12
2020-03-30 06:00:00,31,26,0.0,11.6,6,1,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,23,29,29,26,14,15,82,0.0,1009,26,10,130,9
2020-03-30 09:00:00,31,26,0.0,11.6,6,7,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,24,33,33,28,14,21,76,0.0,1010,28,10,113,12
2020-03-30 12:00:00,31,26,0.0,11.6,6,7,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,24,36,36,31,16,29,69,0.0,1009,31,10,92,14
2020-03-30 15:00:00,31,26,0.0,11.6,6,7,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,24,35,35,30,20,57,72,0.1,1008,30,10,88,17
2020-03-30 18:00:00,31,26,0.0,11.6,6,1,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,24,33,33,28,19,11,80,0.0,1008,28,10,101,15
2020-03-30 21:00:00,31,26,0.0,11.6,6,1,40,10:26 AM,10:18 PM,06:01 AM,06:02 PM,24,30,30,27,18,50,86,0.0,1010,27,10,116,12
2020-03-31 00:00:00,30,25,0.0,11.6,6,1,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,24,29,29,26,17,81,87,0.1,1010,26,10,125,10
2020-03-31 03:00:00,30,25,0.0,11.6,6,1,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,23,28,28,25,16,66,88,0.1,1009,25,9,146,9
2020-03-31 06:00:00,30,25,0.0,11.6,6,1,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,23,28,28,26,17,52,85,0.1,1009,26,10,154,11
2020-03-31 09:00:00,30,25,0.0,11.6,6,7,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,23,32,32,28,16,56,75,0.1,1010,28,9,123,13
2020-03-31 12:00:00,30,25,0.0,11.6,6,8,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,23,35,35,30,14,5,65,0.0,1010,30,10,85,12
2020-03-31 15:00:00,30,25,0.0,11.6,6,7,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,23,34,34,30,14,0,67,0.0,1008,30,10,74,12
2020-03-31 18:00:00,30,25,0.0,11.6,6,1,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,23,32,32,28,13,0,75,0.0,1008,28,10,100,10
2020-03-31 21:00:00,30,25,0.0,11.6,6,1,44,11:19 AM,11:09 PM,06:01 AM,06:01 PM,23,29,29,26,16,4,80,0.0,1010,26,10,131,10
2020-04-01 00:00:00,30,24,0.0,10.2,7,1,56,12:14 PM,No moonset,06:01 AM,06:01 PM,21,27,27,25,19,13,80,0.0,1010,25,10,160,10
2020-04-01 03:00:00,30,24,0.0,10.2,7,1,56,12:14 PM,No moonset,06:01 AM,06:01 PM,21,26,26,24,19,17,81,0.0,1009,24,10,169,10
2020-04-01 06:00:00,30,24,0.0,10.2,7,1,56,12:14 PM,No moonset,06:01 AM,06:01 PM,22,28,28,25,17,39,80,0.0,1010,25,10,162,10
2020-04-01 09:00:00,30,24,0.0,10.2,7,7,56,12:14 PM,No moonset,06:01 AM,06:01 PM,22,31,31,28,12,52,72,0.1,1011,28,10,123,9
2020-04-01 12:00:00,30,24,0.0,10.2,7,7,56,12:14 PM,No moonset,06:01 AM,06:01 PM,23,34,34,30,10,3,66,0.0,1010,30,10,75,9
2020-04-01 15:00:00,30,24,0.0,10.2,7,6,56,12:14 PM,No moonset,06:01 AM,06:01 PM,23,34,34,30,14,25,70,0.0,1008,30,10,61,12
2020-04-01 18:00:00,30,24,0.0,10.2,7,1,56,12:14 PM,No moonset,06:01 AM,06:01 PM,23,32,32,28,10,74,74,0.1,1008,28,10,78,8
2020-04-01 21:00:00,30,24,0.0,10.2,7,1,56,12:14 PM,No moonset,06:01 AM,06:01 PM,22,29,29,27,7,50,77,0.1,1010,27,10,108,4
2020-04-02 00:00:00,30,24,0.0,10.2,7,1,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,21,27,27,25,11,4,79,0.0,1010,25,10,170,6
2020-04-02 03:00:00,30,24,0.0,10.2,7,1,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,21,26,26,24,15,4,80,0.0,1009,24,10,190,8
2020-04-02 06:00:00,30,24,0.0,10.2,7,1,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,21,27,27,25,14,7,77,0.0,1010,25,10,179,8
2020-04-02 09:00:00,30,24,0.0,10.2,7,7,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,22,30,30,28,10,10,70,0.0,1011,28,10,139,8
2020-04-02 12:00:00,30,24,0.0,10.2,7,7,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,23,34,34,30,12,8,67,0.0,1010,30,10,78,10
2020-04-02 15:00:00,30,24,0.0,10.2,7,6,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,24,34,34,29,14,32,71,0.0,1008,29,10,69,12
2020-04-02 18:00:00,30,24,0.0,10.2,7,1,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,23,32,32,28,10,84,74,0.1,1008,28,10,94,8
2020-04-02 21:00:00,30,24,0.0,10.2,7,1,64,01:09 PM,12:03 AM,06:01 AM,06:00 PM,23,29,29,27,8,57,78,0.1,1010,27,10,132,5
2020-04-03 00:00:00,30,25,0.0,8.8,7,1,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,22,28,28,26,11,9,79,0.0,1010,26,10,169,6
2020-04-03 03:00:00,30,25,0.0,8.8,7,1,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,21,27,27,25,15,9,79,0.0,1009,25,10,169,9
2020-04-03 06:00:00,30,25,0.0,8.8,7,1,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,21,28,28,26,14,8,77,0.0,1010,26,10,156,9
2020-04-03 09:00:00,30,25,0.0,8.8,7,7,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,22,31,31,28,9,8,71,0.0,1011,28,10,123,8
2020-04-03 12:00:00,30,25,0.0,8.8,7,7,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,23,35,35,30,12,36,66,0.0,1010,30,10,78,10
2020-04-03 15:00:00,30,25,0.0,8.8,7,6,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,24,35,35,30,14,85,71,0.2,1008,30,10,72,12
2020-04-03 18:00:00,30,25,0.0,8.8,7,1,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,24,33,33,29,13,87,76,0.4,1009,29,9,97,10
2020-04-03 21:00:00,30,25,0.0,8.8,7,1,71,02:04 PM,01:01 AM,06:01 AM,06:00 PM,23,30,30,27,13,61,80,0.3,1010,27,9,123,9
2020-04-04 00:00:00,30,25,0.0,8.7,7,1,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,22,28,28,26,14,17,81,0.0,1010,26,10,148,9
2020-04-04 03:00:00,30,25,0.0,8.7,7,1,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,22,27,27,25,18,21,81,0.0,1010,25,10,170,10
2020-04-04 06:00:00,30,25,0.0,8.7,7,1,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,22,28,28,26,17,9,79,0.0,1010,26,10,166,10
2020-04-04 09:00:00,30,25,0.0,8.7,7,7,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,23,31,31,28,11,10,73,0.0,1011,28,10,123,9
2020-04-04 12:00:00,30,25,0.0,8.7,7,7,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,23,34,34,30,10,10,68,0.0,1010,30,10,67,9
2020-04-04 15:00:00,30,25,0.0,8.7,7,6,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,24,34,34,30,10,33,70,0.3,1009,30,10,59,9
2020-04-04 18:00:00,30,25,0.0,8.7,7,1,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,24,32,32,29,8,72,75,1.1,1010,29,9,79,6
2020-04-04 21:00:00,30,25,0.0,8.7,7,1,79,02:59 PM,02:00 AM,06:01 AM,05:59 PM,23,30,30,27,8,52,80,0.8,1011,27,9,135,5
2020-04-05 00:00:00,30,25,0.0,8.7,7,1,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,23,28,28,26,9,14,82,0.0,1011,26,10,176,5
2020-04-05 03:00:00,30,25,0.0,8.7,7,1,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,22,27,27,25,10,10,83,0.0,1010,25,10,188,6
2020-04-05 06:00:00,30,25,0.0,8.7,7,1,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,22,28,28,25,10,3,80,0.0,1010,25,10,172,6
2020-04-05 09:00:00,30,25,0.0,8.7,7,7,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,22,31,31,28,8,3,71,0.0,1011,28,10,126,6
2020-04-05 12:00:00,30,25,0.0,8.7,7,7,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,23,34,34,30,9,3,65,0.0,1010,30,10,67,8
2020-04-05 15:00:00,30,25,0.0,8.7,7,7,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,23,34,34,30,8,2,66,0.0,1008,30,10,52,7
2020-04-05 18:00:00,30,25,0.0,8.7,7,1,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,23,32,32,29,8,3,72,0.0,1009,29,10,81,6
2020-04-05 21:00:00,30,25,0.0,8.7,7,1,87,03:51 PM,03:00 AM,06:01 AM,05:59 PM,23,30,30,27,10,8,80,0.0,1011,27,10,128,7
2020-04-06 00:00:00,30,25,0.0,5.8,7,1,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,22,28,28,26,12,19,81,0.0,1011,26,10,150,8
2020-04-06 03:00:00,30,25,0.0,5.8,7,1,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,22,28,28,26,12,30,81,0.0,1009,26,10,171,7
2020-04-06 06:00:00,30,25,0.0,5.8,7,1,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,22,29,29,26,10,19,80,0.0,1010,26,10,189,6
2020-04-06 09:00:00,30,25,0.0,5.8,7,6,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,23,32,32,28,7,34,72,0.1,1011,28,10,149,6
2020-04-06 12:00:00,30,25,0.0,5.8,7,7,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,23,35,35,30,9,75,68,0.6,1010,30,9,55,8
2020-04-06 15:00:00,30,25,0.0,5.8,7,6,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,24,35,35,30,12,82,73,1.4,1008,30,9,58,9
2020-04-06 18:00:00,30,25,0.0,5.8,7,1,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,24,33,33,28,10,88,79,1.5,1008,28,9,104,7
2020-04-06 21:00:00,30,25,0.0,5.8,7,1,94,04:41 PM,03:59 AM,06:01 AM,05:58 PM,24,31,31,27,8,86,82,1.1,1010,27,9,153,5
2020-04-07 00:00:00,30,25,0.0,4.3,6,1,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,23,30,30,26,10,86,83,0.4,1010,26,9,179,6
2020-04-07 03:00:00,30,25,0.0,4.3,6,1,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,23,28,28,26,11,83,83,0.4,1009,26,9,188,6
2020-04-07 06:00:00,30,25,0.0,4.3,6,1,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,22,29,29,26,11,80,81,0.1,1009,26,10,179,7
