date_time,Kempsey_maxtempC,Kempsey_mintempC,Kempsey_totalSnow_cm,Kempsey_sunHour,Kempsey_uvIndex,Kempsey_uvIndex,Kempsey_moon_illumination,Kempsey_moonrise,Kempsey_moonset,Kempsey_sunrise,Kempsey_sunset,Kempsey_DewPointC,Kempsey_FeelsLikeC,Kempsey_HeatIndexC,Kempsey_WindChillC,Kempsey_WindGustKmph,Kempsey_cloudcover,Kempsey_humidity,Kempsey_precipMM,Kempsey_pressure,Kempsey_tempC,Kempsey_visibility,Kempsey_winddirDegree,Kempsey_windspeedKmph
2020-04-13 12:00:00,24,10,0.0,8.7,5,6,53,09:48 PM,11:25 AM,06:07 AM,05:31 PM,9,23,23,23,8,10,42,0.0,1020,23,10,158,7
2020-04-13 15:00:00,24,10,0.0,8.7,5,6,53,09:48 PM,11:25 AM,06:07 AM,05:31 PM,11,22,22,22,12,11,49,0.0,1019,22,10,64,9
2020-04-13 18:00:00,24,10,0.0,8.7,5,1,53,09:48 PM,11:25 AM,06:07 AM,05:31 PM,12,19,20,19,5,9,71,0.0,1021,19,10,231,4
2020-04-13 21:00:00,24,10,0.0,8.7,5,1,53,09:48 PM,11:25 AM,06:07 AM,05:31 PM,12,16,16,16,5,13,83,0.0,1023,16,10,294,3
2020-04-14 00:00:00,26,12,0.0,8.7,6,1,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,12,14,14,14,7,10,91,0.0,1024,14,10,281,4
2020-04-14 03:00:00,26,12,0.0,8.7,6,1,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,12,13,13,13,8,69,96,0.0,1023,13,3,282,4
2020-04-14 06:00:00,26,12,0.0,8.7,6,1,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,12,14,13,14,8,37,93,0.0,1024,13,7,290,4
2020-04-14 09:00:00,26,12,0.0,8.7,6,5,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,12,20,21,20,7,6,64,0.0,1025,20,10,105,5
2020-04-14 12:00:00,26,12,0.0,8.7,6,6,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,13,26,26,25,9,5,47,0.0,1024,25,10,46,8
2020-04-14 15:00:00,26,12,0.0,8.7,6,6,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,14,25,25,24,12,5,57,0.0,1023,24,10,64,9
2020-04-14 18:00:00,26,12,0.0,8.7,6,1,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,15,21,25,21,5,9,81,0.0,1024,21,10,248,4
2020-04-14 21:00:00,26,12,0.0,8.7,6,1,46,10:43 PM,12:22 PM,06:08 AM,05:30 PM,15,19,23,19,6,8,93,0.0,1025,19,5,309,3
2020-04-15 00:00:00,27,14,0.0,8.7,5,1,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,14,16,17,16,8,69,97,0.0,1025,16,1,284,4
2020-04-15 03:00:00,27,14,0.0,8.7,5,1,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,14,15,14,15,8,100,98,0.0,1024,14,0,295,4
2020-04-15 06:00:00,27,14,0.0,8.7,5,1,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,13,15,14,15,8,36,94,0.0,1025,14,7,295,4
2020-04-15 09:00:00,27,14,0.0,8.7,5,6,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,14,21,22,21,6,4,67,0.0,1025,21,10,337,4
2020-04-15 12:00:00,27,14,0.0,8.7,5,7,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,13,27,27,26,7,2,44,0.0,1023,26,10,161,6
2020-04-15 15:00:00,27,14,0.0,8.7,5,6,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,15,26,26,25,11,0,55,0.0,1021,25,10,59,9
2020-04-15 18:00:00,27,14,0.0,8.7,5,1,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,16,21,24,21,8,0,83,0.0,1021,21,10,20,5
2020-04-15 21:00:00,27,14,0.0,8.7,5,1,38,11:41 PM,01:13 PM,06:09 AM,05:29 PM,16,17,19,17,8,8,95,0.0,1021,17,5,213,4
2020-04-16 00:00:00,30,13,0.0,8.7,5,1,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,15,16,15,16,10,71,97,0.0,1020,15,1,324,5
2020-04-16 03:00:00,30,13,0.0,8.7,5,1,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,13,14,14,14,10,34,96,0.0,1018,14,1,322,5
2020-04-16 06:00:00,30,13,0.0,8.7,5,1,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,12,14,14,14,10,3,88,0.0,1018,14,7,313,5
2020-04-16 09:00:00,30,13,0.0,8.7,5,6,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,12,21,22,21,9,4,58,0.0,1018,21,10,320,6
2020-04-16 12:00:00,30,13,0.0,8.7,5,7,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,11,28,28,28,7,4,35,0.0,1015,28,10,341,6
2020-04-16 15:00:00,30,13,0.0,8.7,5,7,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,13,28,28,28,9,4,39,0.0,1013,28,10,130,7
2020-04-16 18:00:00,30,13,0.0,8.7,5,1,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,14,27,27,26,13,4,58,0.0,1014,26,10,217,7
2020-04-16 21:00:00,30,13,0.0,8.7,5,1,30,No moonrise,01:57 PM,06:09 AM,05:27 PM,13,26,26,23,14,2,69,0.0,1014,23,10,301,7
2020-04-17 00:00:00,31,17,0.0,8.7,7,1,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,13,19,20,19,14,2,77,0.0,1014,19,10,297,7
2020-04-17 03:00:00,31,17,0.0,8.7,7,1,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,13,17,17,17,15,8,77,0.0,1012,17,10,307,7
2020-04-17 06:00:00,31,17,0.0,8.7,7,1,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,12,18,18,18,16,8,68,0.0,1012,18,10,317,8
2020-04-17 09:00:00,31,17,0.0,8.7,7,6,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,12,24,24,24,9,8,47,0.0,1012,24,10,292,5
2020-04-17 12:00:00,31,17,0.0,8.7,7,7,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,12,29,29,30,4,10,35,0.0,1010,30,10,259,4
2020-04-17 15:00:00,31,17,0.0,8.7,7,7,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,15,28,28,27,10,8,48,0.0,1009,27,10,164,8
2020-04-17 18:00:00,31,17,0.0,8.7,7,1,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,17,27,27,24,6,6,81,0.0,1011,24,10,175,4
2020-04-17 21:00:00,31,17,0.0,8.7,7,1,23,12:37 AM,02:36 PM,06:10 AM,05:26 PM,17,25,25,22,5,11,96,0.0,1013,22,5,255,3
2020-04-18 00:00:00,25,14,0.0,8.7,5,1,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,16,18,18,18,8,17,97,0.0,1012,18,2,284,4
2020-04-18 03:00:00,25,14,0.0,8.7,5,1,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,13,15,15,15,9,33,93,0.0,1012,15,7,277,4
2020-04-18 06:00:00,25,14,0.0,8.7,5,1,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,12,15,15,15,7,48,81,0.0,1012,15,10,255,4
2020-04-18 09:00:00,25,14,0.0,8.7,5,5,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,12,20,22,20,3,56,62,0.0,1013,20,10,196,2
2020-04-18 12:00:00,25,14,0.0,8.7,5,6,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,12,25,25,24,4,43,48,0.0,1011,24,10,118,4
2020-04-18 15:00:00,25,14,0.0,8.7,5,6,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,13,25,25,23,11,12,55,0.0,1010,23,10,107,9
2020-04-18 18:00:00,25,14,0.0,8.7,5,1,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,12,18,19,18,10,38,67,0.0,1012,18,10,177,6
2020-04-18 21:00:00,25,14,0.0,8.7,5,1,15,01:34 AM,03:10 PM,06:10 AM,05:25 PM,10,15,17,15,7,81,64,0.0,1013,15,10,218,4
2020-04-19 00:00:00,23,14,0.0,4.2,4,1,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,9,15,16,15,8,86,67,0.0,1013,15,10,232,4
2020-04-19 03:00:00,23,14,0.0,4.2,4,1,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,9,16,15,16,8,93,69,0.0,1012,15,10,242,4
2020-04-19 06:00:00,23,14,0.0,4.2,4,1,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,10,15,15,15,6,82,70,0.0,1013,15,10,243,4
2020-04-19 09:00:00,23,14,0.0,4.2,4,5,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,12,20,22,20,3,67,59,0.0,1013,20,10,173,2
2020-04-19 12:00:00,23,14,0.0,4.2,4,5,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,15,22,25,22,7,71,65,0.6,1012,22,9,92,5
2020-04-19 15:00:00,23,14,0.0,4.2,4,5,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,17,20,21,20,7,75,82,2.4,1011,20,8,100,5
2020-04-19 18:00:00,23,14,0.0,4.2,4,1,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,15,17,17,17,6,78,93,1.4,1013,17,8,189,3
2020-04-19 21:00:00,23,14,0.0,4.2,4,1,8,02:28 AM,03:42 PM,06:11 AM,05:24 PM,14,15,14,15,9,74,97,0.6,1015,14,9,243,4
2020-04-20 00:00:00,25,11,0.0,8.7,5,1,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,13,14,13,14,10,90,98,0.2,1015,13,3,261,5
2020-04-20 03:00:00,25,11,0.0,8.7,5,1,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,12,12,12,12,10,100,98,0.0,1015,12,0,270,5
2020-04-20 06:00:00,25,11,0.0,8.7,5,1,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,11,12,12,12,11,38,96,0.0,1015,12,1,278,5
2020-04-20 09:00:00,25,11,0.0,8.7,5,4,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,11,18,20,18,7,9,65,0.0,1016,18,7,290,4
2020-04-20 12:00:00,25,11,0.0,8.7,5,6,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,9,25,25,24,2,11,39,0.0,1015,24,10,287,1
2020-04-20 15:00:00,25,11,0.0,8.7,5,6,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,11,25,25,23,8,9,45,0.0,1014,23,10,154,6
2020-04-20 18:00:00,25,11,0.0,8.7,5,1,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,13,19,23,19,7,13,72,0.0,1016,19,10,205,4
2020-04-20 21:00:00,25,11,0.0,8.7,5,1,0,03:22 AM,04:11 PM,06:12 AM,05:23 PM,13,16,17,16,6,11,86,0.0,1018,16,10,282,3
